Node Number	Directional Deformation (m)
11004	-2.6934e-006
10955	-2.6864e-006
10922	-2.6793e-006
11084	-2.7266e-006
11041	-2.7184e-006
11095	-2.7099e-006
11021	-2.7012e-006
951	-2.6924e-006
10878	-2.7347e-006
11042	-2.7426e-006
929	-2.7855e-006
11003	-2.7789e-006
10877	-2.7503e-006
11070	-2.7721e-006
10891	-2.7577e-006
11058	-2.765e-006
11043	-2.8137e-006
10927	-2.8056e-006
10964	-2.7973e-006
11022	-2.7888e-006
952	-2.7801e-006
10857	-2.8216e-006
928	-2.8715e-006
11002	-2.865e-006
10954	-2.8583e-006
10920	-2.8514e-006
10890	-2.8442e-006
10865	-2.8369e-006
10848	-2.8294e-006
11082	-2.9167e-006
10866	-2.9091e-006
11094	-2.9014e-006
11048	-2.8934e-006
11086	-2.8853e-006
11023	-2.877e-006
953	-2.8685e-006
927	-2.9581e-006
11001	-2.9517e-006
10953	-2.9452e-006
11108	-2.9384e-006
11093	-2.9313e-006
11057	-2.9241e-006
10849	-3.0047e-006
10867	-2.9972e-006
11091	-2.9896e-006
10928	-2.9818e-006
10965	-2.9738e-006
11024	-2.9657e-006
954	-2.9574e-006
926	-3.0453e-006
11000	-3.039e-006
10952	-3.0326e-006
10919	-3.0259e-006
10889	-3.019e-006
10864	-3.0119e-006
11103	-3.0932e-006
10868	-3.0859e-006
10895	-3.0784e-006
10929	-3.0707e-006
11076	-3.0629e-006
11025	-3.055e-006
955	-3.0469e-006
925	-3.133e-006
10999	-3.1269e-006
11077	-3.1205e-006
10918	-3.114e-006
10888	-3.1072e-006
10863	-3.1003e-006
10850	-3.1821e-006
10869	-3.175e-006
10896	-3.1677e-006
10930	-3.1602e-006
11096	-3.1526e-006
11026	-3.1448e-006
956	-3.1368e-006
924	-3.2213e-006
10998	-3.2152e-006
10951	-3.209e-006
10917	-3.2026e-006
10887	-3.1959e-006
10862	-3.1891e-006
11110	-3.2716e-006
11069	-3.2646e-006
11088	-3.2574e-006
11105	-3.2501e-006
11063	-3.2426e-006
11027	-3.235e-006
957	-3.2273e-006
923	-3.31e-006
10997	-3.3041e-006
11062	-3.298e-006
11047	-3.2916e-006
11045	-3.2851e-006
11075	-3.2785e-006
10851	-3.3616e-006
10870	-3.3547e-006
10897	-3.3477e-006
10931	-3.3405e-006
10966	-3.3332e-006
11028	-3.3257e-006
958	-3.3182e-006
922	-3.3992e-006
10996	-3.3934e-006
10950	-3.3874e-006
10916	-3.3812e-006
10886	-3.3748e-006
10861	-3.3683e-006
11087	-3.4519e-006
11060	-3.4452e-006
11100	-3.4383e-006
11067	-3.4313e-006
11098	-3.4241e-006
11029	-3.4169e-006
959	-3.4095e-006
921	-3.4889e-006
10995	-3.4832e-006
11097	-3.4773e-006
11049	-3.4712e-006
11078	-3.4649e-006
11073	-3.4585e-006
10852	-3.5427e-006
10871	-3.5361e-006
10898	-3.5294e-006
11106	-3.5225e-006
10967	-3.5155e-006
11030	-3.5084e-006
960	-3.5012e-006
920	-3.5789e-006
10994	-3.5733e-006
10949	-3.5675e-006
11107	-3.5616e-006
10885	-3.5554e-006
10860	-3.5491e-006
11109	-3.6339e-006
11085	-3.6274e-006
11071	-3.6208e-006
11099	-3.6141e-006
11072	-3.6072e-006
11031	-3.6003e-006
961	-3.5932e-006
919	-3.6694e-006
10993	-3.6639e-006
11080	-3.6582e-006
11081	-3.6524e-006
11046	-3.6463e-006
11089	-3.6402e-006
10853	-3.7254e-006
10872	-3.719e-006
10899	-3.7126e-006
10932	-3.706e-006
10968	-3.6993e-006
11032	-3.6925e-006
962	-3.6857e-006
918	-3.7602e-006
10992	-3.7548e-006
11092	-3.7492e-006
10915	-3.7435e-006
10884	-3.7376e-006
10859	-3.7316e-006
11059	-3.8172e-006
10873	-3.811e-006
11054	-3.8047e-006
11104	-3.7983e-006
11065	-3.7918e-006
11033	-3.7851e-006
963	-3.7784e-006
917	-3.8514e-006
10991	-3.8461e-006
10948	-3.8406e-006
10914	-3.835e-006
11056	-3.8292e-006
11068	-3.8233e-006
10854	-3.9094e-006
10874	-3.9033e-006
10900	-3.8972e-006
10933	-3.8909e-006
11055	-3.8845e-006
11034	-3.878e-006
964	-3.8714e-006
916	-3.9429e-006
10990	-3.9377e-006
10947	-3.9323e-006
10913	-3.9268e-006
10883	-3.9212e-006
10858	-3.9153e-006
10855	-3.9959e-006
10901	-3.9899e-006
11051	-3.9837e-006
11066	-3.9775e-006
11035	-3.9712e-006
965	-3.9647e-006
915	-4.0347e-006
10989	-4.0296e-006
11052	-4.0243e-006
11090	-4.0189e-006
11050	-4.0134e-006
11064	-4.0077e-006
10847	-4.0019e-006
10912	-4.1113e-006
10875	-4.0888e-006
10902	-4.0829e-006
11083	-4.0769e-006
10969	-4.0708e-006
11036	-4.0646e-006
966	-4.0583e-006
914	-4.1268e-006
10988	-4.1218e-006
10946	-4.1166e-006
10856	-4.0946e-006
10880	-4.106e-006
10876	-4.1006e-006
10907	-4.1702e-006
10970	-4.1643e-006
10903	-4.1761e-006
11037	-4.1582e-006
10879	-4.1819e-006
10882	-4.1932e-006
10881	-4.1876e-006
967	-4.1521e-006
913	-4.2191e-006
10987	-4.2142e-006
10945	-4.2092e-006
10904	-4.1988e-006
11102	-4.2042e-006
10971	-4.258e-006
11038	-4.2521e-006
10934	-4.2638e-006
968	-4.2461e-006
10910	-4.2863e-006
10909	-4.2808e-006
10908	-4.2753e-006
11079	-4.2696e-006
10911	-4.2917e-006
10943	-4.302e-006
912	-4.3118e-006
10986	-4.3069e-006
10935	-4.2971e-006
969	-4.3404e-006
11039	-4.3462e-006
10972	-4.3519e-006
10942	-4.3577e-006
10941	-4.3796e-006
10940	-4.3743e-006
10939	-4.3688e-006
10938	-4.3633e-006
11044	-4.3849e-006
10944	-4.39e-006
911	-4.4046e-006
10973	-4.395e-006
10985	-4.3999e-006
970	-4.4347e-006
11040	-4.4404e-006
10981	-4.4732e-006
10980	-4.4679e-006
10979	-4.4626e-006
10978	-4.4572e-006
10977	-4.4516e-006
10976	-4.4461e-006
10982	-4.4783e-006
10983	-4.4834e-006
910	-4.4976e-006
11061	-4.4883e-006
10984	-4.493e-006
908	-4.5909e-006
935	-4.5864e-006
936	-4.5817e-006
937	-4.5769e-006
938	-4.5719e-006
939	-4.5669e-006
940	-4.5618e-006
941	-4.5565e-006
942	-4.5512e-006
943	-4.5458e-006
944	-4.5404e-006
945	-4.5348e-006
934	-4.5293e-006
197	-6.9503e-006
453	-6.9536e-006
454	-6.957e-006
455	-6.9603e-006
456	-6.9636e-006
457	-6.9669e-006
458	-6.9702e-006
459	-6.9734e-006
460	-6.9766e-006
461	-6.9797e-006
462	-6.9829e-006
463	-6.9859e-006
464	-6.989e-006
465	-6.9919e-006
466	-6.9949e-006
467	-6.9977e-006
468	-7.0005e-006
469	-7.0033e-006
470	-7.006e-006
471	-7.0086e-006
472	-7.0111e-006
473	-7.0136e-006
474	-7.016e-006
475	-7.0184e-006
476	-7.0207e-006
441	-7.0228e-006
13378	-7.0483e-006
13313	-7.0516e-006
13314	-7.0549e-006
13315	-7.0582e-006
13316	-7.0615e-006
13317	-7.0648e-006
13318	-7.068e-006
13319	-7.0712e-006
13320	-7.0743e-006
13321	-7.0774e-006
13322	-7.0805e-006
13323	-7.0835e-006
13324	-7.0865e-006
13325	-7.0894e-006
13326	-7.0923e-006
13327	-7.0951e-006
13328	-7.0978e-006
13329	-7.1005e-006
13330	-7.1031e-006
13331	-7.1056e-006
13332	-7.1081e-006
13333	-7.1105e-006
13334	-7.1129e-006
13335	-7.1151e-006
208	-7.045e-006
452	-7.1173e-006
13377	-7.143e-006
13310	-7.1463e-006
13285	-7.1496e-006
13381	-7.1529e-006
13426	-7.1562e-006
13414	-7.1594e-006
13276	-7.1626e-006
13418	-7.1658e-006
13277	-7.1689e-006
13407	-7.172e-006
13278	-7.1751e-006
13393	-7.1781e-006
13279	-7.1811e-006
13400	-7.184e-006
13280	-7.1868e-006
13406	-7.1896e-006
13410	-7.1923e-006
13281	-7.195e-006
13282	-7.1976e-006
13283	-7.2002e-006
13284	-7.2026e-006
13286	-7.205e-006
13432	-7.2074e-006
13336	-7.2096e-006
207	-7.1396e-006
451	-7.2118e-006
13376	-7.2377e-006
13309	-7.241e-006
13272	-7.2443e-006
13237	-7.2476e-006
13238	-7.2508e-006
13415	-7.254e-006
13239	-7.2572e-006
13390	-7.2604e-006
13240	-7.2635e-006
13241	-7.2666e-006
13242	-7.2697e-006
13423	-7.2727e-006
13243	-7.2756e-006
13437	-7.2785e-006
13244	-7.2814e-006
13245	-7.2842e-006
13246	-7.2869e-006
13434	-7.2896e-006
13247	-7.2922e-006
13249	-7.2947e-006
13250	-7.2972e-006
13273	-7.2996e-006
13385	-7.3019e-006
13337	-7.3041e-006
206	-7.2343e-006
450	-7.3063e-006
13375	-7.3324e-006
13394	-7.3357e-006
13236	-7.339e-006
13232	-7.3422e-006
13215	-7.3455e-006
13395	-7.3487e-006
13425	-7.3519e-006
13422	-7.3551e-006
13207	-7.3582e-006
13208	-7.3613e-006
13209	-7.3643e-006
13398	-7.3673e-006
13210	-7.3702e-006
13211	-7.3731e-006
13212	-7.376e-006
13388	-7.3787e-006
13213	-7.3815e-006
13420	-7.3841e-006
13214	-7.3867e-006
13216	-7.3893e-006
13233	-7.3917e-006
13248	-7.3941e-006
13287	-7.3964e-006
13338	-7.3987e-006
205	-7.3291e-006
449	-7.4009e-006
13374	-7.4271e-006
13308	-7.4304e-006
13271	-7.4337e-006
13231	-7.4369e-006
13203	-7.4402e-006
13188	-7.4434e-006
13189	-7.4466e-006
13402	-7.4497e-006
13190	-7.4528e-006
13391	-7.4559e-006
13191	-7.4589e-006
13383	-7.4619e-006
13192	-7.4648e-006
13193	-7.4677e-006
13194	-7.4706e-006
13195	-7.4733e-006
13196	-7.4761e-006
13392	-7.4787e-006
13401	-7.4813e-006
13204	-7.4838e-006
13217	-7.4863e-006
13251	-7.4887e-006
13288	-7.491e-006
13339	-7.4932e-006
204	-7.4238e-006
448	-7.4954e-006
13182	-7.5413e-006
13380	-7.5444e-006
13181	-7.5475e-006
13379	-7.5506e-006
13180	-7.5536e-006
13384	-7.5566e-006
13179	-7.5595e-006
13187	-7.5349e-006
13183	-7.5381e-006
13389	-7.5624e-006
13438	-7.5652e-006
13178	-7.568e-006
13177	-7.5707e-006
13439	-7.5733e-006
13176	-7.5759e-006
13184	-7.5784e-006
13373	-7.5218e-006
13412	-7.5251e-006
13433	-7.5284e-006
13416	-7.5317e-006
13218	-7.5809e-006
13252	-7.5833e-006
13289	-7.5856e-006
13340	-7.5878e-006
203	-7.5185e-006
447	-7.59e-006
13206	-7.6296e-006
13186	-7.6328e-006
13202	-7.6359e-006
13404	-7.6391e-006
13201	-7.6422e-006
13411	-7.6452e-006
13200	-7.6482e-006
13430	-7.6512e-006
13199	-7.6541e-006
13228	-7.6264e-006
13408	-7.657e-006
13198	-7.6598e-006
13431	-7.6626e-006
13197	-7.6653e-006
13413	-7.6679e-006
13185	-7.6705e-006
13205	-7.673e-006
13219	-7.6755e-006
13372	-7.6166e-006
13307	-7.6199e-006
13270	-7.6231e-006
13254	-7.6779e-006
13290	-7.6802e-006
13341	-7.6824e-006
202	-7.6133e-006
446	-7.6846e-006
13230	-7.7243e-006
13229	-7.7275e-006
13227	-7.7307e-006
13424	-7.7338e-006
13226	-7.7369e-006
13429	-7.7399e-006
13225	-7.7429e-006
13386	-7.7459e-006
13224	-7.7488e-006
13235	-7.7211e-006
13399	-7.7517e-006
13223	-7.7545e-006
13387	-7.7572e-006
13222	-7.7599e-006
13419	-7.7626e-006
13221	-7.7652e-006
13220	-7.7677e-006
13234	-7.7701e-006
13371	-7.7113e-006
13306	-7.7146e-006
13269	-7.7179e-006
13255	-7.7725e-006
13291	-7.7748e-006
13342	-7.777e-006
201	-7.708e-006
445	-7.7792e-006
13275	-7.8126e-006
13268	-7.8159e-006
13267	-7.8191e-006
13266	-7.8222e-006
13265	-7.8254e-006
13264	-7.8285e-006
13263	-7.8316e-006
13397	-7.8346e-006
13262	-7.8376e-006
13417	-7.8406e-006
13261	-7.8435e-006
13304	-7.8094e-006
13436	-7.8463e-006
13260	-7.8492e-006
13259	-7.8519e-006
13258	-7.8546e-006
13435	-7.8572e-006
13257	-7.8598e-006
13256	-7.8623e-006
13253	-7.8648e-006
13274	-7.8671e-006
13292	-7.8695e-006
13370	-7.8061e-006
13343	-7.8717e-006
200	-7.8028e-006
444	-7.8738e-006
13305	-7.9074e-006
13409	-7.9106e-006
13303	-7.9138e-006
13396	-7.917e-006
13302	-7.9201e-006
13301	-7.9232e-006
13300	-7.9263e-006
13427	-7.9293e-006
13299	-7.9323e-006
13421	-7.9353e-006
13298	-7.9382e-006
13312	-7.9041e-006
13428	-7.941e-006
13297	-7.9438e-006
13296	-7.9466e-006
13295	-7.9493e-006
13405	-7.9519e-006
13294	-7.9545e-006
13382	-7.957e-006
13293	-7.9594e-006
13403	-7.9618e-006
13311	-7.9641e-006
13369	-7.9009e-006
13344	-7.9664e-006
199	-7.8976e-006
443	-7.9685e-006
13366	-8.0021e-006
13365	-8.0054e-006
13364	-8.0086e-006
13363	-8.0117e-006
13362	-8.0149e-006
13361	-8.018e-006
13360	-8.021e-006
13359	-8.0241e-006
13358	-8.027e-006
13357	-8.03e-006
13356	-8.0329e-006
13367	-7.9989e-006
13355	-8.0357e-006
13354	-8.0386e-006
13353	-8.0413e-006
13352	-8.044e-006
13351	-8.0466e-006
13350	-8.0492e-006
13349	-8.0517e-006
13348	-8.0541e-006
13347	-8.0565e-006
13346	-8.0588e-006
13345	-8.061e-006
13368	-7.9956e-006
198	-7.9923e-006
442	-8.0632e-006
440	-8.0904e-006
439	-8.0937e-006
438	-8.0969e-006
437	-8.1001e-006
436	-8.1033e-006
435	-8.1065e-006
434	-8.1096e-006
433	-8.1127e-006
432	-8.1158e-006
431	-8.1188e-006
430	-8.1218e-006
429	-8.1247e-006
428	-8.1276e-006
427	-8.1305e-006
426	-8.1333e-006
425	-8.136e-006
424	-8.1387e-006
423	-8.1413e-006
422	-8.1439e-006
421	-8.1464e-006
420	-8.1489e-006
419	-8.1512e-006
418	-8.1535e-006
417	-8.1558e-006
184	-8.0871e-006
416	-8.1579e-006
776	-7.0428e-006
777	-7.0416e-006
778	-7.0403e-006
779	-7.039e-006
780	-7.0375e-006
781	-7.036e-006
782	-7.0343e-006
783	-7.0326e-006
784	-7.0308e-006
785	-7.029e-006
786	-7.027e-006
787	-7.025e-006
764	-7.0504e-006
765	-7.0502e-006
766	-7.05e-006
767	-7.0497e-006
768	-7.0493e-006
769	-7.0488e-006
770	-7.0482e-006
771	-7.0475e-006
772	-7.0468e-006
773	-7.0459e-006
774	-7.045e-006
775	-7.0439e-006
763	-7.0504e-006
751	-7.0228e-006
11624	-7.1446e-006
11625	-7.1444e-006
11626	-7.1441e-006
11627	-7.1437e-006
11628	-7.1432e-006
11629	-7.1426e-006
11630	-7.142e-006
11631	-7.1412e-006
11632	-7.1403e-006
11633	-7.1394e-006
11634	-7.1384e-006
11635	-7.1373e-006
11636	-7.1361e-006
11637	-7.1348e-006
11638	-7.1334e-006
11639	-7.1319e-006
11640	-7.1304e-006
11641	-7.1288e-006
11642	-7.1271e-006
11643	-7.1253e-006
11644	-7.1234e-006
11688	-7.1448e-006
11645	-7.1215e-006
762	-7.1173e-006
798	-7.1448e-006
11646	-7.1194e-006
11598	-7.2389e-006
11732	-7.2386e-006
11747	-7.2382e-006
11730	-7.2377e-006
11589	-7.2371e-006
11738	-7.2364e-006
11590	-7.2356e-006
11725	-7.2348e-006
11591	-7.2339e-006
11710	-7.2328e-006
11592	-7.2317e-006
11735	-7.2305e-006
11593	-7.2292e-006
11721	-7.2279e-006
11594	-7.2264e-006
11704	-7.2249e-006
11595	-7.2233e-006
11596	-7.2215e-006
11597	-7.2198e-006
11599	-7.2179e-006
11620	-7.2391e-006
11621	-7.2159e-006
11687	-7.2392e-006
797	-7.2393e-006
11714	-7.2139e-006
761	-7.2118e-006
11551	-7.333e-006
11552	-7.3326e-006
11722	-7.3321e-006
11553	-7.3316e-006
11703	-7.3309e-006
11554	-7.3301e-006
11555	-7.3293e-006
11556	-7.3283e-006
11737	-7.3273e-006
11557	-7.3262e-006
11756	-7.325e-006
11558	-7.3237e-006
11559	-7.3224e-006
11560	-7.3209e-006
11754	-7.3194e-006
11561	-7.3177e-006
11563	-7.316e-006
11564	-7.3143e-006
11585	-7.3333e-006
11586	-7.3124e-006
796	-7.3337e-006
11686	-7.3337e-006
11619	-7.3336e-006
760	-7.3063e-006
11724	-7.3104e-006
11647	-7.3084e-006
11530	-7.4271e-006
11693	-7.4266e-006
11745	-7.4261e-006
11744	-7.4254e-006
11523	-7.4246e-006
11524	-7.4238e-006
11525	-7.4228e-006
11741	-7.4218e-006
11526	-7.4207e-006
11711	-7.4195e-006
11527	-7.4182e-006
11696	-7.4169e-006
11528	-7.4154e-006
11740	-7.4139e-006
11529	-7.4123e-006
11531	-7.4106e-006
11546	-7.4275e-006
11547	-7.4088e-006
11550	-7.4278e-006
795	-7.4282e-006
11685	-7.4282e-006
11705	-7.4281e-006
11562	-7.4069e-006
11600	-7.405e-006
11648	-7.4029e-006
759	-7.4009e-006
11691	-7.5212e-006
11505	-7.5206e-006
11718	-7.5199e-006
11506	-7.5192e-006
11708	-7.5183e-006
11507	-7.5174e-006
11694	-7.5164e-006
11508	-7.5152e-006
11716	-7.514e-006
11509	-7.5128e-006
11753	-7.5114e-006
11510	-7.51e-006
11702	-7.5084e-006
11511	-7.5068e-006
11519	-7.5217e-006
794	-7.5228e-006
11684	-7.5227e-006
11618	-7.5226e-006
11584	-7.5224e-006
11545	-7.5221e-006
11520	-7.5051e-006
758	-7.4954e-006
11532	-7.5033e-006
11565	-7.5015e-006
11601	-7.4995e-006
11649	-7.4975e-006
11759	-7.6157e-006
793	-7.6173e-006
11683	-7.6173e-006
11689	-7.6171e-006
11583	-7.6169e-006
11544	-7.6166e-006
11504	-7.6162e-006
11500	-7.6151e-006
11690	-7.6145e-006
11499	-7.6137e-006
11734	-7.6129e-006
11498	-7.6119e-006
11709	-7.6109e-006
11698	-7.6098e-006
11749	-7.6086e-006
11758	-7.6073e-006
11497	-7.606e-006
11701	-7.6045e-006
11699	-7.603e-006
11496	-7.6014e-006
11501	-7.5997e-006
11533	-7.5979e-006
11566	-7.596e-006
11602	-7.5941e-006
11650	-7.5921e-006
757	-7.59e-006
792	-7.7119e-006
11682	-7.7119e-006
11733	-7.7117e-006
11582	-7.7115e-006
11692	-7.7112e-006
11522	-7.7108e-006
11503	-7.7103e-006
11518	-7.7097e-006
11731	-7.709e-006
11517	-7.7083e-006
11516	-7.7074e-006
11515	-7.7065e-006
11729	-7.7055e-006
11514	-7.7044e-006
11717	-7.7032e-006
11513	-7.7019e-006
11752	-7.7005e-006
11512	-7.6991e-006
11739	-7.6976e-006
11502	-7.696e-006
11521	-7.6943e-006
11534	-7.6925e-006
11568	-7.6906e-006
11603	-7.6887e-006
11651	-7.6867e-006
756	-7.6846e-006
791	-7.8065e-006
11681	-7.8065e-006
11697	-7.8063e-006
11707	-7.8061e-006
11549	-7.8058e-006
11543	-7.8054e-006
11542	-7.8049e-006
11541	-7.8043e-006
11719	-7.8037e-006
11540	-7.8029e-006
11751	-7.8021e-006
11742	-7.8011e-006
11715	-7.8001e-006
11539	-7.799e-006
11723	-7.7978e-006
11538	-7.7965e-006
11700	-7.7952e-006
11537	-7.7937e-006
11713	-7.7922e-006
11536	-7.7906e-006
11535	-7.7889e-006
11548	-7.7871e-006
11569	-7.7852e-006
11604	-7.7833e-006
11652	-7.7813e-006
755	-7.7792e-006
790	-7.9011e-006
11680	-7.9011e-006
11616	-7.901e-006
11588	-7.9007e-006
11581	-7.9004e-006
11580	-7.9e-006
11579	-7.8995e-006
11578	-7.899e-006
11577	-7.8983e-006
11576	-7.8975e-006
11712	-7.8967e-006
11575	-7.8958e-006
11726	-7.8947e-006
11574	-7.8936e-006
11757	-7.8924e-006
11573	-7.8912e-006
11728	-7.8898e-006
11572	-7.8883e-006
11755	-7.8868e-006
11571	-7.8852e-006
11570	-7.8835e-006
11567	-7.8817e-006
11587	-7.8799e-006
11605	-7.8779e-006
11653	-7.8759e-006
754	-7.8738e-006
789	-7.9958e-006
11679	-7.9958e-006
11623	-7.9956e-006
11617	-7.9954e-006
11727	-7.9951e-006
11746	-7.9947e-006
11736	-7.9942e-006
11615	-7.9936e-006
11695	-7.9929e-006
11614	-7.9922e-006
11748	-7.9913e-006
11613	-7.9904e-006
11743	-7.9894e-006
11612	-7.9883e-006
11750	-7.9871e-006
11611	-7.9858e-006
11610	-7.9845e-006
11609	-7.983e-006
11720	-7.9815e-006
11608	-7.9799e-006
11607	-7.9782e-006
11606	-7.9764e-006
11706	-7.9745e-006
11622	-7.9726e-006
11654	-7.9706e-006
753	-7.9685e-006
788	-8.0905e-006
11678	-8.0904e-006
11677	-8.0903e-006
11676	-8.0901e-006
11675	-8.0898e-006
11674	-8.0894e-006
11673	-8.0889e-006
11672	-8.0883e-006
11671	-8.0876e-006
11670	-8.0869e-006
11669	-8.086e-006
11668	-8.0851e-006
11667	-8.0841e-006
11666	-8.083e-006
11665	-8.0818e-006
11664	-8.0805e-006
11663	-8.0791e-006
11662	-8.0777e-006
11661	-8.0762e-006
11660	-8.0746e-006
11659	-8.0729e-006
11658	-8.0711e-006
11657	-8.0692e-006
11656	-8.0673e-006
11655	-8.0653e-006
752	-8.0632e-006
726	-8.1852e-006
750	-8.1852e-006
749	-8.185e-006
748	-8.1848e-006
747	-8.1845e-006
746	-8.1841e-006
745	-8.1836e-006
744	-8.183e-006
743	-8.1823e-006
742	-8.1816e-006
741	-8.1807e-006
740	-8.1798e-006
739	-8.1788e-006
738	-8.1777e-006
737	-8.1765e-006
736	-8.1752e-006
735	-8.1739e-006
734	-8.1724e-006
733	-8.1709e-006
732	-8.1693e-006
731	-8.1676e-006
730	-8.1658e-006
729	-8.1639e-006
728	-8.162e-006
727	-8.16e-006
725	-8.1579e-006
1019	-6.9469e-006
1020	-6.9435e-006
1021	-6.9401e-006
1022	-6.9366e-006
1023	-6.933e-006
1024	-6.9295e-006
1025	-6.9259e-006
1026	-6.9223e-006
1027	-6.9187e-006
1028	-6.915e-006
1029	-6.9114e-006
983	-6.9503e-006
1007	-6.9078e-006
10805	-7.0416e-006
10806	-7.0382e-006
10807	-7.0348e-006
10808	-7.0313e-006
10809	-7.0278e-006
10810	-7.0243e-006
10811	-7.0207e-006
10812	-7.0171e-006
10813	-7.0135e-006
10814	-7.01e-006
10815	-7.0064e-006
1008	-7.0028e-006
994	-7.045e-006
10771	-7.1295e-006
10773	-7.126e-006
10774	-7.1226e-006
10775	-7.1191e-006
10776	-7.1155e-006
10828	-7.112e-006
10778	-7.1084e-006
10786	-7.1048e-006
10785	-7.1329e-006
10816	-7.1013e-006
1009	-7.0977e-006
10835	-7.1363e-006
993	-7.1396e-006
10754	-7.2208e-006
10755	-7.2173e-006
10844	-7.2138e-006
10756	-7.2103e-006
10757	-7.2068e-006
10764	-7.2033e-006
10777	-7.1997e-006
10763	-7.2242e-006
10817	-7.1962e-006
1010	-7.1926e-006
10804	-7.231e-006
10772	-7.2276e-006
992	-7.2343e-006
10737	-7.3121e-006
10739	-7.3086e-006
10740	-7.3051e-006
10744	-7.3155e-006
10745	-7.3016e-006
1011	-7.2875e-006
10753	-7.319e-006
10845	-7.2981e-006
10779	-7.2946e-006
10818	-7.2911e-006
10826	-7.3224e-006
10803	-7.3257e-006
991	-7.3291e-006
10728	-7.4034e-006
10733	-7.3999e-006
10738	-7.3965e-006
10732	-7.4069e-006
10758	-7.393e-006
10780	-7.3895e-006
10819	-7.3859e-006
1012	-7.3824e-006
990	-7.4238e-006
10802	-7.4205e-006
10770	-7.4171e-006
10752	-7.4137e-006
10832	-7.4103e-006
10726	-7.4982e-006
10729	-7.4947e-006
10741	-7.4913e-006
10759	-7.4878e-006
10833	-7.4843e-006
10820	-7.4808e-006
1013	-7.4773e-006
10727	-7.5016e-006
10801	-7.5152e-006
10840	-7.5118e-006
10839	-7.5085e-006
10827	-7.5051e-006
989	-7.5185e-006
10843	-7.5861e-006
10760	-7.5826e-006
10781	-7.5791e-006
10821	-7.5757e-006
1014	-7.5722e-006
10730	-7.5896e-006
10800	-7.61e-006
10837	-7.6066e-006
10751	-7.6032e-006
10735	-7.5998e-006
10731	-7.5964e-006
10842	-7.593e-006
988	-7.6133e-006
1015	-7.667e-006
10746	-7.6775e-006
10830	-7.674e-006
10822	-7.6705e-006
10829	-7.7014e-006
10838	-7.698e-006
10743	-7.6946e-006
10734	-7.6844e-006
10742	-7.6809e-006
10799	-7.7047e-006
10736	-7.6912e-006
10834	-7.6878e-006
987	-7.708e-006
10782	-7.7688e-006
10823	-7.7654e-006
1016	-7.7619e-006
10761	-7.7723e-006
10798	-7.7995e-006
10768	-7.7961e-006
10762	-7.7928e-006
10750	-7.7894e-006
10749	-7.786e-006
10846	-7.7826e-006
10748	-7.7792e-006
10747	-7.7757e-006
986	-7.8028e-006
1017	-7.8567e-006
10824	-7.8602e-006
10797	-7.8943e-006
10784	-7.8909e-006
10769	-7.8876e-006
10831	-7.8842e-006
10766	-7.8808e-006
10836	-7.8774e-006
10765	-7.874e-006
10841	-7.8706e-006
10767	-7.8671e-006
10783	-7.8637e-006
985	-7.8976e-006
1018	-7.9516e-006
10796	-7.989e-006
10795	-7.9857e-006
10794	-7.9824e-006
10793	-7.979e-006
10792	-7.9756e-006
10791	-7.9722e-006
10790	-7.9688e-006
10789	-7.9654e-006
10825	-7.955e-006
10788	-7.9619e-006
984	-7.9923e-006
10787	-7.9585e-006
1006	-8.0838e-006
1005	-8.0805e-006
1004	-8.0772e-006
1003	-8.0738e-006
1002	-8.0704e-006
1001	-8.067e-006
1000	-8.0636e-006
999	-8.0602e-006
982	-8.0871e-006
998	-8.0568e-006
997	-8.0533e-006
996	-8.0499e-006
995	-8.0464e-006
27	0.
28	0.
29	0.
30	0.
31	0.
32	0.
33	0.
34	0.
35	0.
36	0.
37	0.
26	0.
14	0.
15579	0.
15578	0.
15570	0.
15571	0.
15572	0.
15573	0.
15574	0.
15575	0.
15576	0.
15577	0.
25	0.
48	0.
15608	0.
15580	0.
47	0.
15567	0.
24	0.
15607	0.
15566	0.
15548	0.
15619	0.
15546	0.
15622	0.
15547	0.
15618	0.
15550	0.
15581	0.
23	0.
46	0.
15549	0.
15606	0.
15565	0.
15543	0.
15542	0.
15531	0.
15528	0.
15529	0.
15624	0.
15530	0.
15625	0.
15551	0.
15582	0.
22	0.
45	0.
15524	0.
15605	0.
15616	0.
15527	0.
15523	0.
15514	0.
15620	0.
15516	0.
15532	0.
15552	0.
15583	0.
21	0.
44	0.
15515	0.
15604	0.
15564	0.
15541	0.
15522	0.
15511	0.
15510	0.
15506	0.
15505	0.
15507	0.
15611	0.
15617	0.
15609	0.
15584	0.
15509	0.
20	0.
43	0.
15603	0.
15615	0.
15540	0.
15521	0.
15508	0.
15512	0.
15513	0.
15518	0.
15533	0.
15553	0.
15585	0.
15623	0.
19	0.
42	0.
15602	0.
15563	0.
15539	0.
15519	0.
15520	0.
15517	0.
15525	0.
15534	0.
15610	0.
15586	0.
15526	0.
18	0.
41	0.
15601	0.
15562	0.
15613	0.
15621	0.
15536	0.
15535	0.
15537	0.
15538	0.
15544	0.
15545	0.
15555	0.
15587	0.
40	0.
15560	0.
17	0.
15600	0.
15558	0.
15557	0.
15556	0.
15559	0.
15554	0.
15612	0.
15568	0.
15561	0.
15614	0.
39	0.
15569	0.
16	0.
15599	0.
15593	0.
15592	0.
15591	0.
15590	0.
15589	0.
