Node ID,x,y,disp_x,disp_y,stress_x,stress_y
15246,2.251,0.10055,-0.0027869,0.00013659,0.63972,1.5578
15247,2.1521,0.1007,-0.002806,0.00014288,0.71957,1.6452
15248,2.2017,0.15141,-0.002778,0.00021093,0.6404,1.6069
15249,2.0544,0.10082,-0.0028304,0.0001509,0.81237,1.756
15250,1.9577,0.10029,-0.0028606,0.00016066,0.92208,1.9022
15251,1.8621,0.099473,-0.0028969,0.00017434,1.0491,2.108
15252,1.7698,0.09769,-0.0029381,0.00019345,1.1905,2.409
15253,1.6827,0.092289,-0.0029842,0.00021767,1.3262,2.8682
15254,1.6016,0.08722,-0.0030205,0.00027232,1.1418,3.5348
15255,1.523,0.11418,-0.0029401,0.00056198,0.68976,3.8462
15256,1.4517,0.17831,-0.0027683,0.0011349,0.56033,2.8465
15257,1.3864,0.24985,-0.002619,0.0015824,0.62145,1.6622
15258,1.3186,0.32115,-0.0024879,0.0019689,0.56692,1.2407
15259,1.2487,0.39261,-0.0023612,0.0023107,0.49234,0.97518
15260,1.1774,0.46425,-0.0022372,0.0026199,0.42337,0.7988
15261,1.1059,0.53583,-0.0021144,0.0028992,0.35987,0.66994
15262,1.0346,0.60736,-0.001992,0.0031544,0.30164,0.56933
15263,0.96326,0.67892,-0.0018693,0.0033895,0.24726,0.4866
15264,0.89193,0.75036,-0.0017462,0.0036072,0.19571,0.41563
15265,0.82067,0.82182,-0.0016221,0.0038093,0.1457,0.35303
15266,0.89171,0.82145,-0.0016214,0.0036354,0.13486,0.45882
15267,0.74943,0.89312,-0.0014969,0.0039973,0.096312,0.2961
15432,4.9,0.84994,-0.0029624,0.00060126,0.00044331,0.75029
15433,4.9,0.74994,-0.0029977,0.00052694,0.00053775,0.73706
15434,4.9,0.64995,-0.0030291,0.0004539,0.0006269,0.72499
15435,4.9,0.54996,-0.0030566,0.00038201,0.00070855,0.71426
15436,4.9,0.44997,-0.0030797,0.00031112,0.00078054,0.70504
15437,4.9,0.34997,-0.0030985,0.00024108,0.00084115,0.69748
15438,4.85,0.39997,-0.0030791,0.00028411,0.0021723,0.72035
15439,4.9,0.24998,-0.0031127,0.00017171,0.00088834,0.6917
15440,4.85,0.29998,-0.0030957,0.00021245,0.0023158,0.71409
15441,4.9,0.14999,-0.0031222,0.00010283,0.00092575,0.6878
15442,4.85,0.19999,-0.0031076,0.00014133,0.0024219,0.70955
15456,4.05,0.30003,-0.002915,0.00028097,0.066539,0.96052
15457,3.95,0.30004,-0.0028931,0.00028718,0.079179,0.98529
15474,3.9,0.25003,-0.0028902,0.00024162,0.087814,0.99617
15475,3.85,0.20001,-0.0028864,0.0001951,0.097329,1.0068
15490,4.6,0.54996,-0.002989,0.00044066,0.011602,0.81862
15491,4.65,0.49997,-0.0030132,0.00039209,0.0096747,0.79879
15492,4.6,0.44998,-0.0030131,0.00035953,0.012756,0.81237
15500,2.5994,0.35135,-0.0026725,0.00043638,0.34394,1.3835
15511,3.097,0.85151,-0.0024896,0.00098162,0.081617,1.2433
15514,1.7742,0.55751,-0.0022919,0.0011783,0.061733,2.0253
15521,0.96187,0.89232,-0.0015097,0.003501,0.062045,0.60738
15547,2.8958,0.8517,-0.0024291,0.001027,0.083068,1.3115
15548,2.8969,0.75158,-0.0024947,0.0008988,0.12121,1.304
15555,4.4,0.35001,-0.0029864,0.00029913,0.02867,0.86864
15556,1.9852,0.6569,-0.0022722,0.0011342,0.066073,1.8182
15557,1.9896,0.56184,-0.0023883,0.00095907,0.16335,1.8587
15578,1.3929,0.53106,-0.0021352,0.0019812,0.16041,1.5422
15623,2.5498,0.30162,-0.0026933,0.00037795,0.38526,1.4014
15624,2.6497,0.30121,-0.002698,0.0003679,0.3529,1.3543
15656,3.6993,0.85027,-0.0026574,0.00087016,0.053743,1.0756
15663,2.7998,0.25044,-0.0027244,0.00029497,0.32083,1.2889
15671,4.75,0.29999,-0.0030741,0.00022381,0.00601,0.75244
15672,4.8,0.24999,-0.0030916,0.0001817,0.0038494,0.73194
15673,4.8,0.34998,-0.0030772,0.00025497,0.003647,0.73696
15687,3.3999,0.2501,-0.0027955,0.00026471,0.17124,1.1158
15688,2.9996,0.35045,-0.0027126,0.00039906,0.24152,1.231
15689,2.9497,0.30053,-0.0027225,0.00034459,0.26672,1.2426
15690,3.0498,0.30041,-0.002734,0.00033818,0.24168,1.2119
15691,2.7995,0.35077,-0.0026898,0.0004156,0.29024,1.2991
15692,2.8497,0.30069,-0.0027126,0.00035153,0.29356,1.276
15693,2.7497,0.30091,-0.0027044,0.00035922,0.32228,1.3129
15701,2.199,0.45638,-0.0025599,0.000667,0.33338,1.668
15702,2.3997,0.35243,-0.0026601,0.00046498,0.39945,1.4949
15706,4.55,0.79993,-0.0028981,0.00065877,0.010156,0.85269
15707,4.65,0.79994,-0.0029224,0.00063449,0.0064172,0.82337
15714,3.85,0.30005,-0.0028717,0.00029312,0.092758,1.0095
15726,3.8,0.25003,-0.0028695,0.00024645,0.10227,1.0201
15727,3.7999,0.35006,-0.0028517,0.00034566,0.096419,1.0235
15728,3.7999,0.45006,-0.0028282,0.00044542,0.088927,1.0277
15745,3.3997,0.45017,-0.0027455,0.00047937,0.14569,1.1264
15746,3.3996,0.55017,-0.002711,0.00058823,0.12897,1.1331
15747,3.3994,0.65017,-0.0026708,0.00069832,0.11043,1.1401
15748,3.1996,0.45027,-0.0027087,0.00049677,0.17873,1.18
15749,3.3998,0.35017,-0.0027738,0.00037162,0.15997,1.1206
15750,3.4498,0.40019,-0.0027698,0.0004217,0.14528,1.1107
15755,2.4793,0.85998,-0.0022778,0.0011704,0.049194,1.4856
15759,1.3937,0.6028,-0.0020287,0.0020844,0.10119,1.4754
15766,1.5961,0.30601,-0.0025849,0.00093715,0.25727,2.6462
15770,1.4645,0.67521,-0.0019563,0.0020099,0.0012833,1.5837
15771,1.5336,0.74928,-0.0018939,0.0019734,-0.069326,1.6313
15772,4.7,0.34999,-0.0030551,0.00026754,0.008004,0.77339
15773,4.7,0.44997,-0.0030359,0.00034489,0.0074391,0.77915
15774,4.75,0.39997,-0.0030573,0.00029915,0.005641,0.7579
15775,4.65,0.39998,-0.0030348,0.00031281,0.01052,0.79272
15815,4.65,0.59996,-0.0029871,0.00047205,0.0086911,0.806
15816,4.7,0.54996,-0.0030122,0.00042289,0.0067641,0.78617
15817,4.7,0.64995,-0.0029841,0.00050169,0.0059972,0.79435
15822,4.45,0.79991,-0.0028733,0.00068128,0.014551,0.88078
15827,3.5998,0.5501,-0.0027543,0.00056715,0.10348,1.082
15832,2.9985,0.65045,-0.0025793,0.00075485,0.15135,1.2594
15848,1.581,0.8347,-0.0018138,0.0020199,-0.11999,1.616
15861,4.7,0.74995,-0.0029519,0.00058138,0.0051586,0.80354
15879,2.9478,0.70098,-0.0025387,0.00082544,0.13753,1.282
15888,2.45,0.30216,-0.0026903,0.00038984,0.41896,1.4561
15897,2.3504,0.30242,-0.0026891,0.00040365,0.45353,1.5208
17377,3.899,-0.84994,-0.0027105,-0.0008351,0.041896,1.0259
17378,3.8488,-0.89978,-0.0026747,-0.00089519,0.039523,1.0414
17379,3.9493,-0.89965,-0.0027021,-0.00087599,0.034494,1.0165
17380,3.6985,-0.84991,-0.0026569,-0.00087014,0.0537,1.076
17381,3.7485,-0.89977,-0.0026472,-0.00091386,0.044506,1.0665
17382,3.6484,-0.89905,-0.0026199,-0.00093159,0.049446,1.0919
17383,3.4476,-0.89638,-0.0025648,-0.00096599,0.058735,1.1445
17384,3.3463,-0.89667,-0.0025355,-0.00098571,0.062386,1.1725
17385,3.3974,-0.84725,-0.0025763,-0.00091967,0.070831,1.1548
17387,3.5483,-0.89733,-0.0025927,-0.00094822,0.054314,1.1177
17388,3.4983,-0.84767,-0.0026038,-0.00090236,0.065445,1.1276
17389,3.2452,-0.89791,-0.0025053,-0.0010073,0.064989,1.2017
17390,3.1449,-0.89924,-0.0024745,-0.0010299,0.066459,1.2321
17391,3.196,-0.84889,-0.0025191,-0.00095893,0.079167,1.2128
17393,3.2963,-0.84777,-0.002548,-0.00093861,0.075484,1.1832
17394,3.0954,-0.84969,-0.0024896,-0.00098006,0.081881,1.244
17395,3.0442,-0.89937,-0.0024435,-0.0010525,0.066914,1.2642
17396,2.8415,-0.89939,-0.0023778,-0.0011036,0.062434,1.335
17397,2.7397,-0.89927,-0.0023427,-0.0011332,0.056602,1.374
17398,2.7917,-0.8491,-0.0023971,-0.0010508,0.081311,1.3509
17400,2.8934,-0.84955,-0.002429,-0.0010252,0.083431,1.3127
17401,2.943,-0.8993,-0.0024114,-0.0010767,0.065749,1.2984
17402,2.6367,-0.8989,-0.0023053,-0.0011667,0.047678,1.4161
17403,2.5307,-0.90064,-0.0022625,-0.0012093,0.033505,1.4619
17404,2.5863,-0.84899,-0.0023267,-0.0011141,0.067719,1.4369
17406,2.6896,-0.84931,-0.0023629,-0.0010806,0.076158,1.3921
17407,2.4801,-0.85181,-0.0022842,-0.0011587,0.053028,1.486
17408,2.4246,-0.90404,-0.002215,-0.0012611,0.01392,1.5095
17409,2.2176,-0.90877,-0.0021119,-0.0013862,-0.036794,1.6016
17410,2.1706,-0.85514,-0.0021425,-0.0013311,-0.016869,1.6368
17411,2.1113,-0.88769,-0.002077,-0.0014294,-0.055318,1.6527
17412,2.2729,-0.8524,-0.0021951,-0.0012613,0.011898,1.5881
17413,2.3211,-0.90419,-0.0021676,-0.0013151,-0.0081358,1.5571
17414,1.9677,-0.78201,-0.002114,-0.001375,-0.036924,1.7564
17415,1.9517,-0.8659,-0.0020086,-0.0015384,-0.090324,1.7113
17416,1.9202,-0.81085,-0.0020529,-0.0014755,-0.071118,1.751
17417,2.011,-0.83955,-0.0020731,-0.001434,-0.058988,1.7097
17589,4.0999,-0.84956,-0.0027638,-0.00079786,0.030437,0.97586
17590,4.1502,-0.89926,-0.0027561,-0.00083573,0.02467,0.96637
17591,4.05,-0.89925,-0.0027294,-0.00085597,0.029522,0.99142
17596,1.7496,-0.83183,-0.0019217,-0.0017321,-0.12023,1.7281
17597,1.7689,-0.77703,-0.0020006,-0.0016058,-0.092579,1.786
17598,1.8313,-0.80734,-0.0020027,-0.0015752,-0.093494,1.7616
17599,1.7878,-0.84646,-0.0019287,-0.001703,-0.12199,1.729
17600,1.6969,-0.88378,-0.001826,-0.0019033,-0.14739,1.6651
17601,1.6856,-0.82843,-0.001885,-0.0018261,-0.12534,1.7047
17602,1.7503,-0.86708,-0.0018802,-0.0017928,-0.13605,1.6996
17607,2.0383,-0.89963,-0.0020229,-0.0015117,-0.082408,1.6712
17634,4.1497,-0.7998,-0.0027967,-0.00074086,0.030795,0.96004
17635,4.2001,-0.84949,-0.00279,-0.00077832,0.025028,0.95055
17636,4.25,-0.79963,-0.0028225,-0.00072194,0.024928,0.9343
17637,4.1999,-0.74968,-0.0028286,-0.00068462,0.03039,0.94414
17652,1.9156,-0.7387,-0.0021357,-0.0013513,-0.027653,1.801
17653,1.8057,-0.73723,-0.0020727,-0.0014815,-0.060932,1.8199
17654,1.8532,-0.69805,-0.0021499,-0.001348,-0.022589,1.8569
17655,1.8681,-0.76754,-0.0020731,-0.0014576,-0.061847,1.7956
17658,1.6322,-0.90371,-0.0017611,-0.0020436,-0.15296,1.6016
17667,4.0494,-0.79988,-0.0027708,-0.00075885,0.037009,0.98532
17668,3.9493,-0.79987,-0.0027449,-0.00077604,0.043496,1.0103
17669,3.9995,-0.74981,-0.0027777,-0.00071825,0.044146,0.99483
17670,3.9996,-0.84957,-0.0027373,-0.00081658,0.036094,1.0009
17671,4.0995,-0.74997,-0.002803,-0.00070205,0.037076,0.96975
17672,3.8491,-0.79981,-0.0027189,-0.00079267,0.050194,1.0352
17673,3.7489,-0.79979,-0.0026927,-0.00080901,0.057014,1.0602
17674,3.7989,-0.84965,-0.002684,-0.00085243,0.047821,1.0508
17675,3.7992,-0.7497,-0.0027268,-0.00074928,0.059173,1.0446
17676,3.8993,-0.74995,-0.0027521,-0.00073418,0.051523,1.0198
17677,3.6486,-0.79971,-0.0026666,-0.00082509,0.063888,1.0856
17678,3.5986,-0.84885,-0.0026304,-0.00088626,0.059635,1.1015
17679,3.5485,-0.79919,-0.0026406,-0.00084065,0.070766,1.1113
17680,3.5988,-0.74955,-0.002676,-0.00077916,0.074932,1.095
17681,3.6989,-0.74991,-0.0027012,-0.0007646,0.066975,1.0697
17682,3.3981,-0.7488,-0.0026254,-0.00080858,0.090854,1.1478
17683,3.448,-0.79854,-0.0026144,-0.00085625,0.077542,1.1379
17684,3.3474,-0.79835,-0.0025879,-0.00087274,0.08393,1.1655
17685,3.1466,-0.79934,-0.0025334,-0.00090922,0.094588,1.2247
17686,3.2471,-0.79874,-0.0025609,-0.0008904,0.089663,1.1943
17687,3.1975,-0.74906,-0.0025743,-0.00084072,0.10555,1.205
17688,3.0456,-0.79951,-0.0025055,-0.00092878,0.098622,1.257
17689,2.9961,-0.74905,-0.0025221,-0.00087628,0.11762,1.2692
17690,2.9447,-0.79944,-0.0024771,-0.00094954,0.10134,1.2915
17691,2.9944,-0.8492,-0.0024601,-0.0010012,0.083655,1.2772
17692,3.0966,-0.7497,-0.002548,-0.0008587,0.11188,1.2362
17693,2.7416,-0.79914,-0.002417,-0.00099774,0.10087,1.369
17694,2.7938,-0.74894,-0.0024675,-0.00091835,0.12429,1.3437
17695,2.8436,-0.79925,-0.0024478,-0.0009722,0.10231,1.3286
17696,2.6391,-0.79939,-0.0023843,-0.0010273,0.096199,1.413
17697,2.5357,-0.80016,-0.0023487,-0.0010624,0.087243,1.4611
17698,2.5896,-0.74948,-0.0024072,-0.00097294,0.12065,1.4327
17699,2.6921,-0.74934,-0.0024382,-0.00094391,0.12404,1.386
17700,2.4859,-0.75039,-0.0023732,-0.0010082,0.11245,1.4843
17701,2.432,-0.80118,-0.00231,-0.0011037,0.073362,1.5128
17702,2.2259,-0.79877,-0.0022269,-0.0012034,0.031822,1.6234
17703,2.1261,-0.78513,-0.002194,-0.0012466,0.012295,1.6811
17704,2.1782,-0.74439,-0.0022615,-0.001144,0.059459,1.6613
17705,2.2799,-0.7498,-0.0022986,-0.0010953,0.08096,1.5993
17706,2.3283,-0.80162,-0.0022685,-0.0011518,0.054287,1.5674
17707,2.0235,-0.76013,-0.0021695,-0.001285,-0.0040898,1.7437
17708,1.9674,-0.70518,-0.0022041,-0.0012385,0.017427,1.8026
17709,2.0762,-0.72673,-0.0022337,-0.0011843,0.041091,1.7286
17710,2.0667,-0.81768,-0.0021282,-0.0013475,-0.026153,1.697
17719,1.8993,-0.9049,-0.0019322,-0.0016639,-0.12486,1.6931
17895,4.2502,-0.89945,-0.0027824,-0.00081482,0.020034,0.94108
17915,1.7702,-0.91862,-0.0018333,-0.0018532,-0.15453,1.6678
17939,1.7328,-0.71101,-0.0020612,-0.0015389,-0.065187,1.8452
17940,1.7049,-0.77363,-0.0019646,-0.0016978,-0.09769,1.7626
17941,1.7803,-0.67184,-0.0021405,-0.0013946,-0.026844,1.8822
17942,1.8397,-0.62132,-0.0022403,-0.0012196,0.030603,1.9353
17943,1.905,-0.66453,-0.0022206,-0.0012268,0.022491,1.8585
17957,4.0496,-0.6999,-0.0028088,-0.00066183,0.044213,0.97926
17958,3.9495,-0.69989,-0.0027839,-0.00067673,0.052173,1.0043
17959,3.9997,-0.64985,-0.002814,-0.00062052,0.05179,0.98902
17960,4.0997,-0.64997,-0.0028385,-0.00060657,0.043365,0.96387
17961,4.1498,-0.69985,-0.0028339,-0.00064622,0.036672,0.95385
17962,3.8995,-0.64995,-0.0027895,-0.00063415,0.060677,1.0139
17963,3.8494,-0.69984,-0.002759,-0.0006911,0.060502,1.0291
17964,3.6992,-0.64991,-0.0027412,-0.0006601,0.079678,1.0635
17965,3.649,-0.69975,-0.0027095,-0.00071896,0.078019,1.0791
17966,3.7492,-0.69982,-0.0027342,-0.00070517,0.069134,1.054
17967,3.4486,-0.69963,-0.0026606,-0.00074655,0.096211,1.1309
17968,3.3483,-0.6996,-0.0026362,-0.00076067,0.10531,1.1581
17969,3.3988,-0.64945,-0.0026706,-0.0006978,0.11046,1.1406
17970,3.4989,-0.64987,-0.0026937,-0.00068545,0.099952,1.1142
17971,3.4985,-0.74937,-0.0026506,-0.00079398,0.082898,1.121
17972,3.5488,-0.69973,-0.002685,-0.00073275,0.087065,1.1047
17973,3.2983,-0.6498,-0.0026473,-0.00071133,0.12093,1.1681
17974,3.2976,-0.74915,-0.0025998,-0.00082462,0.098385,1.1758
17975,3.248,-0.69946,-0.002612,-0.00077513,0.11427,1.1865
17976,3.0977,-0.6497,-0.0026016,-0.00073914,0.14165,1.2275
17977,3.0471,-0.69923,-0.0025635,-0.00080634,0.13087,1.2484
17978,3.1476,-0.69942,-0.0025878,-0.00079036,0.12284,1.2165
17979,2.8454,-0.69924,-0.0025136,-0.00084307,0.14363,1.32
17980,2.7444,-0.69913,-0.0024878,-0.00086432,0.14747,1.3607
17981,2.796,-0.64872,-0.0025334,-0.00078806,0.16846,1.3341
17982,2.8966,-0.64957,-0.002556,-0.00077085,0.1604,1.2956
17983,2.9465,-0.69917,-0.0025389,-0.00082374,0.13792,1.2827
17984,2.8951,-0.74956,-0.0024949,-0.00089696,0.12165,1.305
17985,2.6949,-0.64936,-0.0025092,-0.00080953,0.17406,1.3767
17986,2.6426,-0.69942,-0.0024605,-0.00088912,0.14849,1.4057
17987,2.4902,-0.64973,-0.0024574,-0.00086195,0.17644,1.4779
17988,2.437,-0.69995,-0.0024002,-0.00095197,0.13847,1.5112
17989,2.5399,-0.69972,-0.0024314,-0.00091803,0.14586,1.4559
17990,2.2852,-0.64742,-0.0023995,-0.00093228,0.16005,1.6038
17991,2.3346,-0.69892,-0.0023675,-0.00099045,0.12606,1.5716
17992,2.2322,-0.69543,-0.0023338,-0.0010336,0.1086,1.6372
17993,2.0758,-0.63225,-0.0023395,-0.001022,0.12196,1.7608
17994,2.0201,-0.67178,-0.0022697,-0.0011327,0.062608,1.7874
17995,2.1283,-0.68599,-0.002302,-0.0010785,0.088254,1.7088
18006,1.5504,-0.85709,-0.0017665,-0.0021168,-0.12363,1.5616
18007,1.6209,-0.84836,-0.00182,-0.0019712,-0.13091,1.6412
18173,4.3001,-0.74965,-0.0028538,-0.00066656,0.024147,0.91801
18174,4.3,-0.64982,-0.0028878,-0.00057605,0.028128,0.91173
18175,4.25,-0.69969,-0.0028589,-0.0006297,0.029609,0.92785
18176,4.3501,-0.6997,-0.0028837,-0.00061239,0.023093,0.90114
18177,4.35,-0.79969,-0.0028479,-0.00070221,0.019477,0.90801
18178,4.3001,-0.84959,-0.0028158,-0.00075797,0.019934,0.92483
18195,1.6599,-0.71128,-0.002016,-0.0016615,-0.068505,1.8018
18196,1.5615,-0.78262,-0.0018655,-0.0019736,-0.093724,1.6395
18197,1.5747,-0.711,-0.0019654,-0.0018247,-0.063677,1.7264
18198,1.632,-0.77389,-0.0019188,-0.0018238,-0.10101,1.7191
18222,1.6926,-0.63574,-0.0021357,-0.0014625,-0.031011,1.9292
18223,1.752,-0.58522,-0.0022395,-0.0012676,0.026436,1.9823
18224,1.8444,-0.53498,-0.0023572,-0.0010461,0.11805,2.0133
18225,1.8979,-0.57959,-0.0023244,-0.0010749,0.09479,1.929
18233,4.3499,-0.59993,-0.0029153,-0.00052356,0.026469,0.89497
18234,4.4,-0.5499,-0.0029415,-0.0004721,0.024191,0.87834
18235,4.45,-0.59987,-0.0029394,-0.00050763,0.019691,0.86679
18236,4.4,-0.64981,-0.0029122,-0.00055944,0.021434,0.88438
18262,4.2999,-0.54999,-0.0029174,-0.00048625,0.031776,0.90608
18263,4.2498,-0.59995,-0.002891,-0.00053842,0.033979,0.92202
18264,3.8997,-0.54995,-0.0028223,-0.00053497,0.069114,1.0085
18265,3.8496,-0.59986,-0.0027946,-0.00059044,0.070176,1.0234
18266,3.9497,-0.5999,-0.0028185,-0.00057826,0.060295,0.99864
18267,3.5492,-0.59977,-0.0027249,-0.00062545,0.1026,1.0981
18268,3.5995,-0.54971,-0.002754,-0.0005669,0.10346,1.0823
18269,3.6494,-0.59979,-0.0027478,-0.00061391,0.09137,1.0729
18270,3.5992,-0.64963,-0.0027174,-0.00067249,0.089712,1.0885
18271,3.4491,-0.59969,-0.0027024,-0.00063697,0.1142,1.1239
18272,3.3488,-0.59965,-0.0026803,-0.0006487,0.12608,1.1505
18273,3.3992,-0.54956,-0.0027108,-0.00058776,0.12898,1.1334
18274,3.4993,-0.54987,-0.0027321,-0.00057755,0.11596,1.1076
18275,3.2486,-0.59954,-0.0026585,-0.00066067,0.13818,1.1784
18276,3.1484,-0.5995,-0.0026371,-0.00067323,0.15033,1.2078
18277,3.1989,-0.54936,-0.0026697,-0.00060937,0.15624,1.1885
18278,3.1982,-0.64921,-0.0026247,-0.00072423,0.13152,1.1968
18279,3.2989,-0.5498,-0.0026898,-0.00059878,0.14237,1.1603
18280,3.0481,-0.59934,-0.0026161,-0.00068637,0.16243,1.2391
18281,2.9477,-0.59928,-0.0025952,-0.00070061,0.17412,1.2729
18282,2.9984,-0.54909,-0.0026307,-0.00063301,0.18449,1.2503
18283,2.9975,-0.64888,-0.0025794,-0.00075336,0.15165,1.26
18284,3.0985,-0.54971,-0.0026497,-0.0006214,0.1702,1.2184
18285,2.8978,-0.54958,-0.0026115,-0.00064699,0.19834,1.285
18286,2.8472,-0.59905,-0.0025744,-0.00071596,0.18523,1.3096
18287,2.6967,-0.54937,-0.0025743,-0.000678,0.22445,1.3653
18288,2.6452,-0.59897,-0.002532,-0.00075316,0.20301,1.3953
18289,2.7465,-0.59894,-0.0025535,-0.00073325,0.19505,1.3501
18290,2.494,-0.54926,-0.0025359,-0.00071921,0.2434,1.4668
18291,2.4411,-0.59922,-0.0024856,-0.00080405,0.20886,1.504
18292,2.5433,-0.59905,-0.0025095,-0.0007764,0.20804,1.4464
18293,2.2888,-0.54722,-0.0024938,-0.00077618,0.24642,1.6005
18294,2.3386,-0.59794,-0.0024608,-0.00083536,0.20488,1.5695
18295,2.2352,-0.5949,-0.0024347,-0.00087181,0.19474,1.6438
18296,2.0771,-0.53871,-0.0024449,-0.00085993,0.21956,1.7826
18297,2.0189,-0.58327,-0.0023729,-0.00097652,0.14604,1.8256
18298,2.1296,-0.58917,-0.0024071,-0.00091524,0.177,1.7293
18306,1.4763,-0.86018,-0.0017205,-0.0022705,-0.10638,1.4698
18308,1.4014,-0.86627,-0.0016742,-0.0024399,-0.080336,1.35
18309,1.4849,-0.79099,-0.001812,-0.0021469,-0.0735,1.5243
18482,4.45,-0.79977,-0.0028731,-0.00068126,0.014518,0.88092
18483,4.4001,-0.8497,-0.0028414,-0.00073645,0.015233,0.89849
18484,4.4001,-0.74974,-0.0028788,-0.00064754,0.018423,0.89114
18504,1.6074,-0.63546,-0.0020853,-0.0016216,-0.026183,1.8538
18505,1.6122,-0.56763,-0.0021823,-0.0014823,0.0097706,1.9595
18506,1.701,-0.54056,-0.0022726,-0.0012591,0.042898,2.0662
18511,1.4982,-0.71937,-0.0019121,-0.0020042,-0.043453,1.6112
18512,1.5061,-0.64993,-0.0020095,-0.0018713,-0.0058579,1.6865
18513,4.35,-0.49996,-0.0029425,-0.00043519,0.029498,0.88945
18514,4.45,-0.4999,-0.0029663,-0.00042189,0.02193,0.86087
18515,4.4,-0.44997,-0.0029662,-0.00038537,0.026618,0.87311
18544,4.2999,-0.44999,-0.0029426,-0.0003969,0.034987,0.90112
18545,4.2499,-0.49996,-0.0029188,-0.00044755,0.037906,0.91677
18546,4.0498,-0.49993,-0.0028716,-0.00047011,0.057016,0.96858
18547,3.9498,-0.49992,-0.0028484,-0.00048057,0.06764,0.99352
18548,3.9999,-0.44991,-0.0028729,-0.00042733,0.06504,0.97898
18549,3.9998,-0.54988,-0.0028458,-0.00052357,0.05882,0.98369
18550,4.1499,-0.49996,-0.0028951,-0.00045915,0.047093,0.94307
18551,4.0998,-0.54997,-0.0028695,-0.00051184,0.049138,0.95852
18552,4.0999,-0.44997,-0.0028959,-0.00041778,0.054238,0.95383
18553,3.8998,-0.44995,-0.0028502,-0.00043656,0.076594,1.0036
18554,3.8498,-0.49989,-0.0028255,-0.0004906,0.078945,1.0181
18555,3.6496,-0.49983,-0.0027811,-0.00050985,0.10354,1.067
18556,3.5495,-0.4998,-0.0027597,-0.00051926,0.11682,1.0918
18557,3.5997,-0.44978,-0.0027853,-0.0004623,0.11576,1.0766
18558,3.6997,-0.44991,-0.0028063,-0.00045399,0.10194,1.0523
18559,3.6995,-0.54991,-0.0027763,-0.00055659,0.091453,1.0576
18560,3.7497,-0.49987,-0.0028031,-0.00050035,0.090915,1.0425
18561,3.4494,-0.49974,-0.0027389,-0.00052861,0.13074,1.1171
18562,3.3493,-0.49971,-0.0027188,-0.0005381,0.14528,1.1432
18563,3.3995,-0.44967,-0.0027453,-0.00047897,0.14569,1.1267
18564,3.4996,-0.44987,-0.0027649,-0.00047078,0.13032,1.1014
18565,3.2492,-0.49962,-0.0026994,-0.00054775,0.16043,1.1704
18566,3.149,-0.49957,-0.0026806,-0.0005578,0.17611,1.199
18567,3.1993,-0.44951,-0.0027086,-0.00049608,0.17879,1.1804
18568,3.2994,-0.4498,-0.0027265,-0.00048765,0.16181,1.153
18569,3.0488,-0.49945,-0.0026626,-0.0005683,0.19227,1.2295
18570,2.9486,-0.49939,-0.0026452,-0.00057961,0.20871,1.2624
18571,2.999,-0.4493,-0.0026754,-0.00051464,0.21495,1.2404
18572,3.0991,-0.44971,-0.0026914,-0.00050545,0.19644,1.2094
18573,2.8987,-0.44958,-0.00266,-0.00052539,0.23391,1.2742
18574,2.8483,-0.49921,-0.0026285,-0.00059178,0.22531,1.2983
18575,2.6981,-0.44938,-0.002632,-0.00054933,0.27301,1.3523
18576,2.7478,-0.49911,-0.0026123,-0.00060541,0.24159,1.338
18577,2.647,-0.49919,-0.0025963,-0.00062114,0.25706,1.3826
18578,2.4968,-0.44901,-0.0026064,-0.0005805,0.31039,1.4521
18579,2.5462,-0.499,-0.0025805,-0.00063893,0.27099,1.4331
18580,2.4447,-0.4988,-0.0025642,-0.00066015,0.28215,1.4915
18581,2.2919,-0.44788,-0.0025806,-0.00062526,0.33811,1.589
18582,2.2383,-0.49614,-0.0025294,-0.00071561,0.28999,1.6405
18583,2.3422,-0.49804,-0.0025473,-0.00068535,0.28915,1.5597
18584,2.0225,-0.49087,-0.0024825,-0.00080968,0.25457,1.853
18585,1.9107,-0.49082,-0.0024446,-0.00089319,0.20431,1.9803
18586,1.9643,-0.53543,-0.002409,-0.00093191,0.18105,1.8959
18587,1.971,-0.44246,-0.0025252,-0.00075582,0.30843,1.9234
18588,2.0805,-0.44393,-0.0025494,-0.00069632,0.33665,1.789
18589,2.1321,-0.49336,-0.0025089,-0.00075454,0.28087,1.7373
18598,1.5109,-0.5821,-0.0021065,-0.0017422,0.030095,1.7922
18599,1.59,-0.49971,-0.0022682,-0.001395,0.056161,2.0714
18600,1.5069,-0.51442,-0.0022027,-0.00163,0.084217,1.8657
18601,1.8616,-0.44344,-0.0024888,-0.00084597,0.25004,2.0723
18602,1.7933,-0.49032,-0.0023939,-0.0010176,0.13452,2.0972
18609,1.41,-0.79708,-0.0017668,-0.002324,-0.047453,1.4045
18610,1.3284,-0.87263,-0.0016328,-0.0026124,-0.056273,1.2348
18611,1.3337,-0.80199,-0.0017276,-0.0025114,-0.010515,1.2551
18612,1.4168,-0.72744,-0.0018619,-0.0022082,-0.0051495,1.448
18617,1.2543,-0.87855,-0.0015962,-0.0027915,-0.025899,1.0993
18804,4.5001,-0.84978,-0.0028665,-0.00071348,0.010999,0.87132
18805,4.4501,-0.89971,-0.002834,-0.00076928,0.011714,0.88888
