Node Number	Normal Stress (Pa)
2534	-3.8241e-003
2535	-0.27535
2536	0.34014
2537	0.25685
2538	6.43e-002
2539	-0.42684
2540	-0.22177
2541	-4.4643e-003
2542	1.1217e-002
2543	-0.14336
2544	0.16089
2545	0.17606
2546	0.25376
2547	0.30745
2548	-0.11428
2549	2.512e-002
2550	-2.3115e-002
2551	9.7588e-002
2552	0.38904
2553	0.36281
2554	-0.15305
2555	6.0451e-002
2556	-5.9797e-003
2557	8.1106e-003
2558	-4.0652e-002
2559	-1.6711e-002
2560	6.1169e-003
2561	-2.5518e-002
2562	8.5732e-002
2563	-0.19782
2564	9.8801e-002
2565	9.1731e-002
2566	-8.3024e-002
2567	0.28609
2568	-0.28702
2569	8.7312e-002
2570	9.9784e-002
2571	8.4799e-002
2572	7.6485e-002
2573	1.9243e-002
2574	1.4129e-004
2575	-0.13828
2576	-2.4039e-002
2577	-0.11936
2578	3.0344e-003
2579	8.6725e-003
2580	0.1259
2581	8.5792e-002
2582	8.3138e-002
2583	-0.15131
2584	-0.11388
2585	0.13786
2586	0.10078
2587	0.21108
2588	0.1681
2589	0.15351
2590	9.3704e-002
2591	1.6497e-002
2592	2.224e-002
2593	-6.4163e-002
2594	3.627e-002
2595	-0.14472
2596	-2.0937e-003
2597	0.15919
2598	0.27304
2599	-0.26137
2600	0.34115
2601	-5.1041e-002
2602	-7.3422e-003
2603	-8.7781e-002
2604	0.17729
2605	0.52713
2606	7.6357e-003
2607	8.6619e-002
2608	-0.19759
2609	2.4463e-002
2610	-3.9999e-002
2611	-0.18745
2612	-4.0619e-002
2613	7.7512e-003
2614	-5.3635e-003
2615	-3.5649e-003
2616	0.28004
2617	-6.3646e-002
2618	-1.2749e-002
2619	7.9311e-004
2620	2.0999e-002
2621	-0.35231
2622	1.7244e-002
2623	6.0189e-002
2624	-0.11471
2625	-4.8702e-002
2626	-0.49728
2627	-0.3784
2628	9.0633e-002
2629	-0.20248
2630	1.8185e-003
2631	-0.13211
2632	-9.0463e-002
2633	-0.32146
2634	-0.18457
2635	-1.05e-002
2636	-7.4561e-002
2637	-0.12623
2638	0.14459
2639	-6.9146e-002
2640	-1.6673e-002
2641	6.9115e-005
2642	-0.1221
2643	3.3745e-003
2644	1.5172e-003
2645	-7.592e-002
2646	-0.22094
2647	2.0317e-002
2648	0.20076
2649	-0.13496
2650	0.16642
2651	-7.8858e-003
2652	8.2567e-003
2653	-0.50117
2654	0.21977
2655	-0.21912
2656	-4.086e-002
2657	0.31257
2658	6.4012e-003
2659	-1.9815e-002
2660	-2.7267e-002
2661	-1.2404e-003
2662	0.26126
2663	3.5876e-002
2664	-0.18238
2665	-9.7526e-002
2666	-0.11015
2667	1.2201e-002
2668	-1.6948e-003
2669	-0.38982
2670	-1.3925e-002
2671	-0.23519
2672	-0.10618
2673	3.7176e-002
2674	3.4501e-002
2675	0.11005
2676	1.9986e-002
2677	5.1908e-002
2678	-1.3006e-003
2679	-0.12663
2680	-0.13348
2681	0.18936
2682	-1.633e-003
2683	0.12752
2684	0.16822
2685	3.5285e-002
2686	-0.19552
2687	6.6251e-004
2688	-3.4445e-002
2689	-1.4046e-003
2690	-3.7382e-002
2691	-1.4371e-002
2692	-4.5978e-003
2693	0.1998
2694	6.5467e-003
2695	-0.17511
2696	-1.9924e-002
2697	2.9576e-002
2698	1.0981e-002
2699	-1.6489e-002
2700	-7.8213e-003
2701	-0.14195
2702	-0.27713
2703	-0.30738
2704	-0.31616
2705	-0.3164
2706	-0.32166
2707	3.7046e-002
2708	-4.8628e-002
2709	-0.12788
2710	3.5829e-002
2711	-0.1472
2712	-0.18346
2713	-0.21416
2714	-0.1325
2715	-0.41924
2716	-3.2763e-002
2717	1.6902e-002
2718	-4.2791e-002
2719	-1.8346e-004
2720	0.22927
2721	4.7238e-003
2722	3.3867e-002
2723	0.20341
2724	-7.4873e-003
2725	-0.1106
2726	2.6032e-002
2727	-0.11124
2728	-0.11319
2729	-3.4899e-003
2730	0.22974
2731	8.7263e-003
2732	4.4433e-004
2733	6.673e-002
2734	1.8721e-002
2735	-0.14473
2736	7.8986e-002
2737	-9.1702e-003
2738	0.13083
2739	-6.2372e-002
2740	-0.13617
2741	-0.47098
2742	4.2702e-004
2743	1.0564e-003
2744	8.0473e-003
2745	-0.18279
2746	0.10826
2747	4.6132e-002
2748	-0.17049
2749	-0.1067
2750	0.13432
2751	0.10935
2752	-0.18291
2753	-0.20144
2754	-0.10728
2755	0.12993
2756	0.18656
2757	0.18741
2758	-0.25409
2759	0.221
2760	-0.15365
2761	-8.1069e-002
2762	-0.66868
2763	-1.9863e-004
2764	-5.8077e-002
2765	-8.5586e-002
2766	0.22348
2767	-8.2898e-003
2768	0.21362
2769	1.6766e-002
2770	0.13448
2771	3.3493e-002
2772	-5.8633e-002
2773	-0.11215
2774	-7.3211e-003
2775	1.1024e-004
2776	-9.5006e-003
2777	-0.29163
2778	9.4106e-004
2779	-0.15694
2780	-9.6426e-004
2781	-0.23278
2782	-0.14836
2783	-0.1629
2784	3.9899e-003
2785	7.9719e-003
2786	-4.1089e-002
2787	-0.32437
2788	-0.19642
2789	-0.15005
2790	3.4302e-003
2791	0.40183
2792	-8.4111e-002
2793	6.0731e-003
2794	0.60415
2795	1.4417e-002
2796	0.31101
2797	-4.5609e-002
2798	9.4087e-002
2799	0.13469
2800	0.12277
2801	-2.2799e-003
2802	-4.7092e-003
2803	-0.22306
2804	0.53302
2805	-0.2114
2806	-4.5263e-002
2807	-5.1268e-002
2808	-4.1589e-002
2809	-0.18316
2810	-0.12926
2811	-8.4697e-002
2812	-9.9904e-002
2813	7.7576e-002
2814	-0.12759
2815	-0.1505
2816	-6.9819e-003
2817	-0.187
2818	-2.0479e-002
2819	-3.3471e-002
2820	-1.0349e-002
2821	-1.8372e-002
2822	-4.5684e-003
2823	-5.2211e-002
2824	-6.2859e-002
2825	-3.1399e-002
2826	-6.3545e-002
2827	-0.1023
2828	-0.21556
2829	-3.7946e-002
2830	-2.7237e-002
2831	-0.1098
2832	-6.0775e-002
2833	-0.11357
2834	4.3579e-002
2835	-7.829e-003
2836	0.47098
2837	0.10967
2838	0.12105
2839	4.0364e-002
2840	-0.20838
2841	-0.31154
2842	9.928e-002
2843	7.127e-003
2844	3.2904e-004
2845	-9.8704e-002
2846	7.6645e-003
2847	3.1415e-003
2848	-5.5654e-002
2849	0.27771
2850	0.24652
2851	-0.30743
2852	3.4602e-004
2853	2.7139e-002
2854	4.7649e-002
2855	-0.29172
2856	-0.26045
2857	-0.1985
2858	1.2701e-002
2859	-0.22129
2860	0.23234
2861	6.5253e-002
2862	0.45896
2863	3.9355e-003
2864	0.16533
2865	0.27967
2866	-1.2846e-002
2867	0.10476
2868	8.756e-005
2869	-3.1455e-002
2870	9.6915e-002
2871	0.12008
2872	0.44736
2873	3.5308e-003
2874	1.7636e-004
2875	-6.9343e-003
2876	-7.5897e-002
2877	0.24468
2878	-1.0338e-002
2879	0.24444
2880	0.26446
2881	4.5067e-004
2882	0.33726
2883	0.14059
2884	9.5467e-002
2885	-1.2762e-002
2886	-1.1872e-002
2887	-0.2908
2888	-5.215e-002
2889	-0.39313
2890	0.13261
2891	2.7098e-003
2892	0.2296
2893	-3.8187e-002
2894	0.38166
2895	5.5933e-003
2896	-8.2645e-002
2897	-0.15831
2898	-0.11533
2899	9.3055e-002
2900	0.11735
2901	-1.4035e-002
2902	0.11491
2903	7.6148e-002
2904	-0.25255
2905	-0.1244
2906	4.3185e-002
2907	-0.17441
2908	1.3378e-002
2909	-9.0808e-002
2910	-5.6558e-002
2911	9.1032e-002
2912	6.0475e-002
2913	0.33712
2914	0.43608
2915	-9.562e-002
2916	-0.64211
2917	-4.5578e-003
2918	5.1703e-004
2919	-5.8323e-002
2920	-0.15448
2921	-1.3894e-002
2922	-0.24062
2923	-1.3646e-003
2924	-4.6243e-002
2925	0.3792
2926	1.329e-002
2927	-0.12245
2928	-2.0918e-003
2929	8.453e-002
2930	-0.16693
2931	-9.8033e-002
2932	-0.32369
2933	-0.1566
2934	2.91e-003
2935	0.13704
2936	-0.18413
2937	-3.5159e-002
2938	6.6206e-002
2939	-0.21983
2940	-0.16419
2941	-0.22763
2942	5.603e-002
2943	1.3164e-002
2944	-4.8032e-002
2945	-0.10384
2946	-3.7581e-002
2947	-0.13988
2948	0.15364
2949	-0.2836
2950	-0.16048
2951	-0.11381
2952	-2.1544e-002
2953	-7.2152e-002
2954	-0.16429
2955	-0.21791
2956	1.4094e-002
2957	-0.29164
10394	-1.8841
10395	-1.5091
10396	-2.0491
10437	0.53095
10439	0.55448
10440	-0.73223
10441	-0.92166
10443	-0.53385
10444	-0.63035
10446	-0.38198
10447	-0.44853
10449	-0.29183
10450	-0.33806
10452	-0.22474
10453	-0.25856
10455	-0.17403
10456	-0.19993
10458	-0.1337
10459	-0.15435
10461	-0.10059
10462	-0.11755
10464	-7.2576e-002
10465	-8.7081e-002
10467	-4.8228e-002
10468	-6.0949e-002
10470	-2.6534e-002
10471	-3.7951e-002
10473	-6.7529e-003
10474	-1.7222e-002
10476	1.1674e-002
10477	1.8833e-003
10479	2.9179e-002
10480	1.9855e-002
10482	4.6105e-002
10483	3.7078e-002
10485	6.2732e-002
10486	5.3861e-002
10488	7.9293e-002
10489	7.046e-002
10491	9.5991e-002
10492	8.7092e-002
10494	0.11301
10495	0.10395
10497	0.13051
10498	0.1212
10500	0.14865
10501	0.13901
10503	0.1676
10504	0.15755
10506	0.18751
10507	0.17695
10509	0.20855
10510	0.1974
10512	0.23089
10513	0.21905
10515	0.25473
10516	0.24209
10518	0.28028
10519	0.26672
10521	0.30777
10522	0.29317
10524	0.33746
10525	0.32167
10527	0.36964
10528	0.35251
10530	0.40467
10531	0.386
10533	0.44291
10534	0.42249
10536	0.48482
10537	0.4624
10539	0.50619
10837	4.1092e-004
10838	-1.5873e-004
10936	2.5471
10938	2.3017
10939	1.8513
10941	2.5125e-003
10942	9.4722e-004
10944	6.4977e-003
10945	4.0587e-003
10947	1.2107e-002
10948	8.888e-003
10950	1.9155e-002
10951	1.5231e-002
10953	2.7501e-002
10954	2.2926e-002
10956	3.7038e-002
10957	3.185e-002
10959	4.7695e-002
10960	4.1916e-002
10962	5.943e-002
10963	5.3069e-002
10965	7.2228e-002
10966	6.5278e-002
10968	8.6096e-002
10969	7.854e-002
10971	0.10107
10972	9.2874e-002
10974	0.1172
10975	0.10833
10977	0.13458
10978	0.12496
10980	0.1533
10981	0.14287
10983	0.17352
10984	0.16217
10986	0.19539
10987	0.18301
10989	0.21912
10990	0.20558
10992	0.24498
10993	0.23009
10995	0.27326
10996	0.25681
10998	0.30436
10999	0.28608
11001	0.33873
11002	0.31829
11004	0.37698
11005	0.35393
11007	0.41986
11008	0.39363
11010	0.46833
11011	0.43817
11013	0.52369
11014	0.48854
11016	0.5877
11017	0.54606
11019	0.66285
11020	0.61245
11022	0.75284
11023	0.69012
11025	0.86339
11026	0.78229
11028	1.0037
11029	0.89346
11031	1.1944
11032	1.0323
11034	1.4603
11035	1.2112
11037	1.9511
11038	1.4397
11040	1.8376
11081	1.4144
11082	1.1401
11083	0.93066
11084	0.83456
11085	0.7515
11086	0.71755
11087	0.62005
11088	0.60087
11089	0.52284
11090	0.51152
11091	0.4431
11092	0.43468
11093	0.37514
11094	0.36829
11095	0.31472
11096	0.30849
11097	0.25962
11098	0.25349
11099	0.20803
11100	0.20184
11101	0.15864
11102	0.15189
11103	0.11039
11104	0.10306
11105	6.2117e-002
11106	5.3602e-002
11107	1.2694e-002
11108	2.8811e-003
11109	-3.9225e-002
11110	-5.1316e-002
11111	-9.7399e-002
11112	-0.1111
11113	-0.15834
11114	-0.18234
11115	-0.26564
11116	-0.26479
11117	-0.21182
11118	-0.40564
11119	-0.48145
11120	2.711e-005
11121	-4.2746e-005
11122	6.322e-006
11123	-6.4755e-005
11124	-4.557e-006
11125	-8.9736e-006
11126	-1.299e-005
11127	2.2279e-005
11128	-1.8401e-005
11129	3.8855e-005
11130	-2.0153e-005
11131	4.6107e-005
11132	-1.9414e-005
11133	4.6721e-005
11134	-1.6715e-005
11135	4.2528e-005
11136	-1.2517e-005
11137	3.4716e-005
11138	-7.1522e-006
11139	2.4143e-005
11140	-8.8834e-007
11141	1.1456e-005
11142	6.055e-006
11143	-2.8363e-006
11144	1.3491e-005
11145	-1.8309e-005
11146	2.1257e-005
11147	-3.4605e-005
11148	2.9204e-005
11149	-5.1402e-005
11150	3.7197e-005
11151	-6.8415e-005
11152	4.5106e-005
11153	-8.5367e-005
11154	5.2806e-005
11155	-1.02e-004
11156	6.0175e-005
11157	-1.1807e-004
11158	6.7088e-005
11159	-1.3331e-004
11160	7.3422e-005
11161	-1.4746e-004
11162	7.9051e-005
11163	-1.6029e-004
11164	8.3849e-005
11165	-1.715e-004
11166	8.7689e-005
11167	-1.8085e-004
11168	9.0442e-005
11169	-1.8806e-004
11170	9.1985e-005
11171	-1.9287e-004
11172	9.2195e-005
11173	-1.95e-004
11174	9.096e-005
11175	-1.9422e-004
11176	8.8179e-005
11177	-1.9028e-004
11178	8.3763e-005
11179	-1.8297e-004
11180	7.7649e-005
11181	-1.7214e-004
11182	6.9794e-005
11183	-1.5764e-004
11184	6.0191e-005
11185	-1.3943e-004
11186	4.8865e-005
11187	-1.175e-004
11188	3.5887e-005
11189	-9.1962e-005
11190	2.137e-005
11191	-6.2978e-005
11192	5.4778e-006
11193	-3.0847e-005
11194	-1.1574e-005
11195	4.0409e-006
11196	-2.952e-005
11197	4.1176e-005
11198	-4.8046e-005
11199	7.9948e-005
11200	-6.6795e-005
11201	1.1964e-004
11202	-8.5374e-005
11203	1.5944e-004
11204	-1.0337e-004
11205	1.985e-004
11206	-1.2034e-004
11207	2.3588e-004
11208	-1.3589e-004
11209	2.7068e-004
11210	-1.4952e-004
11211	3.0198e-004
11212	-1.6127e-004
11213	3.2904e-004
11214	-1.6965e-004
11215	3.5084e-004
11216	-1.8034e-004
11217	3.6785e-004
11218	3.7757e-004
11219	0.55191
11220	0.52973
11221	0.54689
11222	0.52617
11223	0.53947
11224	0.5203
11225	0.52973
11226	0.51221
11227	0.5178
11228	0.50199
11229	0.50383
11230	0.48977
11231	0.48798
11232	0.4757
11233	0.47046
11234	0.45995
11235	0.45146
11236	0.4427
11237	0.43121
11238	0.42416
11239	0.40991
11240	0.40451
11241	0.38781
11242	0.38399
11243	0.36512
11244	0.36278
11245	0.34206
11246	0.34111
11247	0.31884
11248	0.31918
11249	0.29567
11250	0.29717
11251	0.27273
11252	0.27528
11253	0.25019
11254	0.25367
11255	0.22822
11256	0.2325
11257	0.20696
11258	0.21191
11259	0.18652
11260	0.19203
11261	0.16701
11262	0.17296
11263	0.14852
11264	0.1548
11265	0.13111
11266	0.13762
11267	0.11483
11268	0.12147
11269	9.973e-002
11270	0.10641
11271	8.5812e-002
11272	9.2447e-002
11273	7.3083e-002
11274	7.9603e-002
11275	6.1534e-002
11276	6.7874e-002
11277	5.1141e-002
11278	5.7247e-002
11279	4.1871e-002
11280	4.7697e-002
11281	3.3682e-002
11282	3.9189e-002
11283	2.6523e-002
11284	3.1681e-002
11285	2.0336e-002
11286	2.5124e-002
11287	1.5059e-002
11288	1.9461e-002
11289	1.0627e-002
11290	1.4634e-002
11291	6.9721e-003
11292	1.0581e-002
11293	4.0252e-003
11294	7.238e-003
11295	1.7192e-003
11296	4.5407e-003
11297	-1.1625e-005
11298	2.4263e-003
11299	-1.23e-003
11300	8.3329e-004
11301	-1.995e-003
11302	-2.9692e-004
11303	-2.3624e-003
11304	-1.0204e-003
11305	-2.3859e-003
11306	-1.3912e-003
11307	-2.1206e-003
11308	-1.4626e-003
11309	-1.6311e-003
11310	-1.2919e-003
11311	-1.0067e-003
11312	-9.467e-004
11313	-4.0058e-004
11314	-5.1704e-004
11315	-1.3461e-004
11316	-0.31814
11317	-0.31474
11318	-0.31666
11319	-0.92067
11320	-0.87746
11321	-1.0726
11322	-0.1254
11323	-0.12445
11324	-0.12833
11325	-0.11614
11326	-0.11763
11327	-0.13274
11328	-0.1252
11329	-0.13204
11330	-0.12148
11331	-0.12991
11332	-0.13288
11333	-0.13231
11334	-0.13983
11335	-0.14006
11336	-0.11794
11337	-0.12638
11338	-0.11384
11339	-0.12227
11340	-0.12477
11341	-0.11748
11342	-0.11742
11343	-0.1312
11344	-0.12403
11345	-0.11317
11346	-0.10979
11347	-0.13872
11348	-0.13662
11349	-0.12956
11350	-0.10119
11351	-9.9396e-002
11352	-0.10754
11353	-0.10902
11354	-0.13519
11355	-0.13863
11356	-0.14605
11357	-0.14739
11358	-0.1416
11359	-0.14439
11360	-0.13676
11361	-0.14087
11362	-0.14395
11363	-0.13417
11364	-0.12239
11365	-0.12041
11366	-0.12712
11367	-0.11675
11368	-0.10961
11369	-0.10994
11370	-0.11552
11371	-9.4578e-002
11372	-9.3344e-002
11373	-0.10204
11374	-9.6846e-002
11375	-8.9003e-002
11376	-9.1551e-002
11377	-0.10915
11378	-0.10367
11379	-0.11198
11380	-0.11758
11381	-0.10096
11382	-0.10569
11383	-8.7134e-002
11384	-7.8611e-002
11385	-8.0061e-002
11386	-8.59e-002
11387	-0.12906
11388	-0.1349
11389	-0.12049
11390	-0.12609
11391	-0.13989
11392	-0.14422
11393	-0.13108
11394	-0.14767
11395	-0.15062
11396	-0.14373
11397	-0.14798
11398	-0.13738
11399	-0.15495
11400	-0.14699
11401	-0.15341
11402	-0.15105
11403	-0.1536
11404	-0.15558
11405	-0.15495
11406	-0.14762
11407	-9.8867e-002
11408	-0.10718
11409	-9.0353e-002
11410	-9.8356e-002
11411	-0.1202
11412	-0.12741
11413	-0.11592
11414	-0.12203
11415	-0.11639
11416	-0.113
11417	-0.12488
11418	-0.11649
11419	-0.12052
11420	-0.12689
11421	-0.12207
11422	-0.11128
11423	-0.1176
11424	-0.11354
11425	-0.10221
11426	-0.10153
11427	-0.10839
11428	-9.5066e-002
11429	-8.7944e-002
11430	-9.5228e-002
11431	-0.10253
11432	-7.6669e-002
11433	-8.141e-002
11434	-8.3958e-002
11435	-7.4063e-002
11436	-9.2864e-002
11437	-8.4949e-002
11438	-8.9561e-002
11439	-9.7592e-002
11440	-9.5481e-002
11441	-9.7372e-002
11442	-8.9321e-002
11443	-8.7526e-002
11444	-9.8554e-002
11445	-9.0847e-002
11446	-0.10682
11447	-9.0475e-002
11448	-0.10568
11449	-6.9625e-002
11450	-7.1678e-002
11451	-0.1238
11452	-0.11514
11453	-0.11545
11454	-0.13118
11455	-0.13795
11456	-0.12252
11457	-0.1438
11458	-0.14904
11459	-0.1321
11460	-0.13926
11461	-0.13335
11462	-0.15338
11463	-0.15698
11464	-0.14504
11465	-0.15059
11466	-0.13914
11467	-0.10807
11468	-0.10986
11469	-0.12014
11470	-0.15483
11471	-0.15864
11472	-0.16356
11473	-0.16364
11474	-0.16119
11475	-0.163
11476	-0.10468
11477	-9.6678e-002
11478	-9.9003e-002
11479	-0.10872
11480	-0.11089
11481	-0.10482
11482	-0.10172
11483	-0.11142
11484	-0.11047
11485	-0.10625
11486	-0.10625
11487	-0.117
11488	-0.10819
11489	-0.10465
11490	-0.10215
11491	-0.11451
11492	-0.10478
11493	-9.8307e-002
11494	-0.10005
11495	-0.10691
11496	-8.8107e-002
11497	-9.4553e-002
11498	-8.7846e-002
11499	-7.4151e-002
11500	-8.0872e-002
11501	-7.3129e-002
11502	-6.0286e-002
11503	-6.7019e-002
11504	-6.2908e-002
11505	-6.6942e-002
11506	-7.8149e-002
11507	-7.0803e-002
11508	-7.4252e-002
11509	-7.9611e-002
11510	-7.1976e-002
11511	-7.7227e-002
11512	-8.1366e-002
11513	-8.2424e-002
11514	-7.4652e-002
11515	-7.3728e-002
11516	-8.2768e-002
11517	-8.2333e-002
11518	-7.4611e-002
11519	-7.5028e-002
11520	-8.1087e-002
11521	-7.8927e-002
11522	-7.1304e-002
11523	-8.909e-002
11524	-7.3341e-002
11525	-7.5995e-002
11526	-8.3939e-002
11527	-6.4702e-002
11528	-7.1955e-002
11529	-6.8341e-002
11530	-8.6876e-002
11531	-0.1324
11532	-0.14019
11533	-0.10017
11534	-0.11246
11535	-0.1008
11536	-0.15309
11537	-0.14697
11538	-0.12863
11539	-0.13731
11540	-0.15833
11541	-0.16281
11542	-0.14447
11543	-0.15146
11544	-0.16642
11545	-0.16914
11546	-0.15994
11547	-0.16218
11548	-0.157
11549	-6.7209e-002
11550	-5.566e-002
11551	-8.0223e-002
11552	-6.3864e-002
11553	-7.7109e-002
11554	-6.7649e-002
11555	-7.5685e-002
11556	-5.6014e-002
11557	-5.2616e-002
11558	-4.0451e-002
11559	-5.9869e-002
11560	-4.8235e-002
11561	-6.0166e-002
11562	-5.4174e-002
11563	-5.251e-002
11564	-5.8583e-002
11565	-0.16598
11566	-0.16919
11567	-8.5986e-002
11568	-9.3722e-002
11569	-8.7947e-002
11570	-9.422e-002
11571	-9.7826e-002
11572	-0.10018
11573	-9.6237e-002
11574	-0.10107
11575	-0.10055
11576	-9.5801e-002
11577	-9.3012e-002
11578	-9.8736e-002
11579	-9.1741e-002
11580	-8.5449e-002
11581	-9.3486e-002
11582	-8.6779e-002
11583	-8.9748e-002
11584	-7.456e-002
11585	-7.4571e-002
11586	-8.1282e-002
11587	-8.1021e-002
11588	-6.7565e-002
11589	-6.134e-002
11590	-6.6543e-002
11591	-6.8198e-002
11592	-9.1598e-002
11593	-9.482e-002
11594	-0.10282
11595	-9.9035e-002
11596	-7.9614e-002
11597	-8.7651e-002
11598	-5.0684e-002
11599	-5.7082e-002
11600	-5.3841e-002
11601	-5.5539e-002
11602	-6.2461e-002
11603	-5.9954e-002
11604	-6.6092e-002
11605	-5.8762e-002
11606	-6.4521e-002
11607	-6.7013e-002
11608	-6.7255e-002
11609	-5.9784e-002
11610	-5.9701e-002
11611	-6.6871e-002
11612	-6.5619e-002
11613	-5.8222e-002
11614	-5.9364e-002
11615	-6.3558e-002
11616	-6.0718e-002
11617	-5.3432e-002
11618	-5.6212e-002
11619	-5.7048e-002
11620	-4.545e-002
11621	-4.9767e-002
11622	-6.2759e-002
11623	-7.4383e-002
11624	-7.1119e-002
11625	-6.3e-002
11626	-0.1414
11627	-0.13263
11628	-0.12405
11629	-4.8439e-002
11630	-4.1334e-002
11631	-4.301e-002
11632	-4.6776e-002
11633	-7.5817e-002
11634	-6.2879e-002
11635	-7.5349e-002
11636	-6.3966e-002
11637	-8.8304e-002
11638	-0.10184
11639	-8.7836e-002
11640	-0.12273
11641	-0.13297
11642	-0.16785
11643	-0.16244
11644	-0.14164
11645	-0.15026
11646	-0.17591
11647	-0.17233
11648	-5.5348e-002
11649	-4.9672e-002
11650	-0.17863
11651	-0.18027
11652	-0.17122
11653	-0.1691
11654	-0.17378
11655	-7.6023e-002
11656	-8.3249e-002
11657	-7.7668e-002
11658	-8.4105e-002
11659	-8.7379e-002
11660	-8.9922e-002
11661	-8.6482e-002
11662	-9.0872e-002
11663	-9.1045e-002
11664	-8.6959e-002
11665	-8.3995e-002
11666	-8.9461e-002
11667	-8.3456e-002
11668	-7.9066e-002
11669	-7.7477e-002
11670	-8.1204e-002
11671	-7.3945e-002
11672	-6.8208e-002
11673	-6.7872e-002
11674	-7.3012e-002
11675	-8.0396e-002
11676	-6.1973e-002
11677	-5.6117e-002
11678	-6.2221e-002
11679	-0.10548
11680	-0.11025
11681	-0.11797
11682	-4.0928e-002
11683	-4.4603e-002
11684	-4.6934e-002
11685	-4.4044e-002
11686	-5.0535e-002
11687	-4.8917e-002
11688	-5.2471e-002
11689	-5.1892e-002
11690	-4.482e-002
11691	-4.5529e-002
11692	-5.237e-002
11693	-5.0714e-002
11694	-4.8815e-002
11695	-4.1636e-002
11696	-4.3595e-002
11697	-4.6086e-002
11698	-4.2481e-002
11699	-3.552e-002
11700	-3.9028e-002
11701	-3.817e-002
11702	-3.3285e-002
11703	-2.635e-002
11704	-3.1185e-002
11705	-2.7915e-002
11706	-1.4916e-002
11707	-2.2539e-002
11708	-3.5699e-002
11709	-2.0853e-002
11710	-3.9337e-002
11711	-3.1305e-002
11712	-4.4465e-002
11713	-8.6856e-002
11714	-9.7213e-002
11715	-0.10281
11716	-3.4106e-002
11717	-3.6206e-002
11718	-3.9198e-002
11719	-7.4765e-002
11720	-8.8816e-002
11721	-5.044e-002
11722	-4.4242e-002
11723	-4.509e-002
11724	-0.1585
11725	-0.1492
11726	-0.15027
11727	-0.11413
11728	-0.12599
11729	-1.2927e-003
11730	5.8701e-003
11731	1.2736e-002
11732	-8.9161e-003
11733	-0.13622
11734	-0.14664
11735	-0.18554
11736	-0.18805
11737	-0.17029
11738	-0.16392
11739	-0.17656
11740	-0.18969
11741	-0.19005
11742	-0.18116
11743	-5.3656e-002
11744	-6.1527e-002
11745	-5.3392e-002
11746	-6.6802e-002
11747	-6.8241e-002
11748	-7.3595e-002
11749	-7.4477e-002
11750	-7.7546e-002
11751	-8.0121e-002
11752	-7.7078e-002
11753	-8.1434e-002
11754	-8.1376e-002
11755	-7.824e-002
11756	-7.5193e-002
11757	-8.0358e-002
11758	-7.5225e-002
11759	-7.1424e-002
11760	-6.963e-002
11761	-7.2824e-002
11762	-6.6939e-002
11763	-6.1885e-002
11764	-6.1242e-002
11765	-6.575e-002
11766	-5.6365e-002
11767	-5.0837e-002
11768	-5.6265e-002
11769	-0.14027
11770	-0.1317
11771	-0.12153
11772	-0.12925
11773	-3.1535e-002
11774	-2.8532e-002
11775	-3.6627e-002
11776	-3.3524e-002
11777	-2.9294e-002
11778	-2.6791e-002
11779	-3.1144e-002
11780	-3.5233e-002
11781	-3.6701e-002
11782	-3.8576e-002
11783	-3.2558e-002
11784	-3.7834e-002
11785	-3.8858e-002
11786	-3.8649e-002
11787	-3.2255e-002
11788	-4.5489e-002
11789	-3.27e-002
11790	-4.5067e-002
11791	-3.7878e-002
11792	-3.6523e-002
11793	-2.9856e-002
11794	-3.1414e-002
11795	-3.4517e-002
11796	-3.1849e-002
11797	-2.5029e-002
11798	-2.7862e-002
11799	-2.8462e-002
11800	-2.4224e-002
11801	-1.7515e-002
11802	-2.1744e-002
11803	-1.9366e-002
11804	-1.3918e-002
11805	-7.1742e-003
11806	-1.2716e-002
11807	-7.8533e-003
11808	5.5991e-003
11809	-1.1219e-003
11810	-4.7542e-002
11811	-3.1395e-002
11812	-2.4375e-002
11813	-7.0497e-002
11814	-9.346e-002
11815	-7.7158e-002
11816	-5.4145e-002
11817	-0.11658
11818	-0.1238
11819	-0.13973
11820	-0.13216
11821	-0.10033
11822	-0.10942
11823	-3.7882e-002
11824	-3.9141e-002
11825	-3.1395e-002
11826	-3.3061e-002
11827	-2.4866e-002
11828	-2.6891e-002
11829	-6.1828e-002
11830	-5.1273e-002
11831	-4.841e-002
11832	-7.382e-002
11833	-5.901e-002
11834	-4.2254e-002
11835	-3.4687e-002
11836	-3.1763e-002
11837	-4.3526e-002
11838	-3.9369e-002
11839	-5.236e-002
11840	-0.10236
11841	-0.11599
11842	2.053e-002
11843	1.3831e-002
11844	-1.5563e-003
11845	-2.5606e-002
11846	-2.8468e-002
11847	-3.6176e-002
11848	-1.8319e-002
11849	-2.2362e-002
11850	-2.0712e-002
11851	-0.12785
11852	-0.14014
11853	-0.17089
11854	-0.17708
11855	-0.16277
11856	-0.18532
11857	-0.19517
11858	-0.1917
11859	-0.18197
11860	-0.1692
11861	-0.16361
11862	-0.17725
11863	-0.19768
11864	-0.19898
11865	-0.17935
11866	-0.20214
11867	-0.18798
11868	-0.19378
11869	-0.19934
11870	-0.19839
11871	-0.18956
11872	-4.5837e-002
11873	-4.5279e-002
11874	-5.3014e-002
11875	-5.816e-002
11876	-6.454e-002
11877	-5.9445e-002
