Node Number	Directional Deformation (m)
23847	2.0688e-003
23848	2.0679e-003
23849	1.9687e-003
23850	2.1907e-003
23851	2.181e-003
23852	2.3344e-003
23853	2.3067e-003
23854	2.5105e-003
23855	2.4482e-003
23856	2.6305e-003
23857	2.7061e-003
23858	2.665e-003
23859	2.7339e-003
23860	2.6862e-003
23861	2.7495e-003
23862	2.6101e-003
23863	2.692e-003
23864	2.7487e-003
23865	2.6925e-003
23866	2.7416e-003
23867	2.6377e-003
23868	2.6915e-003
23869	2.7331e-003
23870	2.6906e-003
23871	2.7256e-003
23872	2.6522e-003
23873	2.6905e-003
23874	2.7199e-003
23875	2.6915e-003
23876	2.7162e-003
23877	2.6941e-003
23878	2.7148e-003
23879	2.6985e-003
23880	2.7157e-003
23881	2.7047e-003
23882	2.719e-003
23883	2.7128e-003
23884	2.7245e-003
23885	2.7226e-003
23886	2.732e-003
23887	2.7006e-003
23888	2.7341e-003
23889	2.7414e-003
23890	2.7127e-003
23891	2.7471e-003
23892	2.7527e-003
23893	2.7615e-003
23894	2.7655e-003
23895	2.7408e-003
23896	2.7772e-003
23897	2.7798e-003
23898	2.7941e-003
23899	2.7955e-003
23900	2.8121e-003
23901	2.8124e-003
23902	2.8312e-003
23903	2.8305e-003
23904	2.851e-003
23905	2.8496e-003
23906	2.8717e-003
23907	2.8695e-003
23908	2.8931e-003
23909	2.8903e-003
23910	2.915e-003
23911	2.9117e-003
23912	2.9374e-003
23913	2.9336e-003
23914	2.9174e-003
23915	2.9602e-003
23916	2.9402e-003
23917	2.956e-003
23918	2.9831e-003
23919	2.9787e-003
23920	3.0062e-003
23921	3.0016e-003
23922	2.9864e-003
23923	3.0245e-003
23924	3.0291e-003
23925	3.0359e-003
23926	3.0122e-003
23927	3.0359e-003
23928	2.9518e-003
23929	2.9801e-003
23930	2.9841e-003
23931	2.9567e-003
23932	2.9157e-003
23933	2.946e-003
23934	2.876e-003
23935	2.9083e-003
23936	2.8841e-003
23937	2.8329e-003
23938	2.8671e-003
23939	2.7867e-003
23940	2.8226e-003
23941	2.7976e-003
23942	2.7752e-003
23943	2.7378e-003
23944	2.5769e-003
23945	2.6183e-003
23946	2.6326e-003
23947	2.5915e-003
23948	2.5196e-003
23949	2.562e-003
23950	2.4608e-003
23951	2.5041e-003
23952	2.4764e-003
23953	2.4008e-003
23954	2.4449e-003
23955	2.3399e-003
23956	2.3846e-003
23957	2.3562e-003
23958	2.2781e-003
23959	2.3234e-003
23960	2.2158e-003
23961	2.2615e-003
23962	2.153e-003
23963	2.199e-003
23964	2.09e-003
23965	2.1362e-003
23966	2.1066e-003
23967	2.0267e-003
23968	2.0732e-003
23969	2.0433e-003
23970	1.9634e-003
23971	2.01e-003
23972	1.8368e-003
23973	1.9e-003
23974	1.8835e-003
23975	1.7736e-003
23976	1.8203e-003
23977	1.7105e-003
23978	1.7268e-003
23979	1.7572e-003
23980	1.6943e-003
23981	1.6476e-003
23982	1.5222e-003
23983	1.5688e-003
23984	1.5849e-003
23985	1.4597e-003
23986	1.5062e-003
23987	1.4757e-003
23988	1.3973e-003
23989	1.4437e-003
23990	1.3349e-003
23991	1.3813e-003
23992	1.2725e-003
23993	1.3189e-003
23994	1.2101e-003
23995	1.2565e-003
23996	1.1476e-003
23997	1.194e-003
23998	1.085e-003
23999	1.1314e-003
24000	1.1012e-003
24001	1.0223e-003
24002	1.0687e-003
24003	9.5933e-004
24004	1.0059e-003
24005	8.9618e-004
24006	9.428e-004
24007	8.3281e-004
24008	8.7953e-004
24009	8.4953e-004
24010	7.6922e-004
24011	8.1604e-004
24012	7.0536e-004
24013	7.5232e-004
24014	1.0569e-003
24015	1.0589e-003
24016	1.1201e-003
24017	1.2545e-003
24018	1.1861e-003
24019	1.2595e-003
24020	8.4917e-004
24021	8.1614e-004
24022	5.3431e-004
24023	5.6421e-004
24024	5.1712e-004
24025	5.0451e-004
24026	4.8724e-004
24027	4.7479e-004
24028	4.5744e-004
24029	4.452e-004
24030	4.2774e-004
24031	4.1576e-004
24032	3.9817e-004
24033	3.865e-004
24034	3.6877e-004
24035	3.5746e-004
24036	3.3958e-004
24037	4.0417e-004
24038	3.287e-004
24039	3.1064e-004
24040	3.0027e-004
24041	2.82e-004
24042	3.4667e-004
24043	2.722e-004
24044	2.5372e-004
24045	2.4458e-004
24046	2.2586e-004
24047	2.1746e-004
24048	1.9849e-004
24049	1.9091e-004
24050	1.7167e-004
24051	1.65e-004
24052	1.4549e-004
24053	1.3981e-004
24054	1.2001e-004
24055	1.8416e-004
24056	1.1542e-004
24057	9.5331e-005
24058	9.1912e-005
24059	7.152e-005
24060	6.9367e-005
24061	4.8676e-005
24062	4.7869e-005
24063	2.6877e-005
24064	2.75e-005
24065	6.2213e-006
24066	8.3423e-006
24067	-1.3216e-005
24068	4.8025e-005
24069	-9.524e-006
24070	-3.1337e-005
24071	-2.6023e-005
24072	-4.8073e-005
24073	1.1373e-005
24074	-4.1084e-005
24075	-6.3332e-005
24076	-5.4641e-005
24077	-7.7057e-005
24078	-6.6635e-005
24079	-8.9168e-005
24080	-7.7018e-005
24081	-9.9623e-005
24082	-4.5361e-005
24083	-8.5748e-005
24084	-1.0836e-004
24085	-9.2797e-005
24086	-1.1536e-004
24087	-9.8147e-005
24088	-1.2057e-004
24089	-1.0179e-004
24090	-1.2401e-004
24091	-1.0374e-004
24092	-1.2566e-004
24093	-1.0402e-004
24094	-1.2555e-004
24095	-8.3548e-005
24096	-1.0267e-004
24097	-1.237e-004
24098	-9.9738e-005
24099	-1.2018e-004
24100	-8.3471e-005
24101	-9.5299e-005
24102	-1.1503e-004
24103	-8.9438e-005
24104	-1.0835e-004
24105	-8.2257e-005
24106	-1.0023e-004
24107	-9.0789e-005
24108	-7.387e-005
24109	1.3396e-003
24110	1.2903e-003
24111	1.1406e-003
24112	1.2029e-003
24113	6.4127e-004
24114	6.8837e-004
24115	5.9418e-004
24116	5.4707e-004
24117	3.0552e-003
24118	3.0348e-003
24119	3.0573e-003
24120	-3.1746e-005
24121	-2.2488e-005
24122	1.0821e-003
24123	1.0248e-003
24124	-7.0986e-005
24125	-5.6121e-005
24126	-7.1854e-005
24127	-4.2561e-005
24128	-3.1046e-005
24129	3.0697e-003
24130	3.0741e-003
24131	3.0518e-003
24132	6.242e-004
24133	5.7705e-004
24134	1.1222e-003
24135	1.1832e-003
24136	-8.8285e-005
24137	-8.4995e-005
24138	-1.1799e-004
24139	-9.7979e-005
24140	-1.0978e-004
24141	-1.4242e-004
24142	-1.2026e-004
24143	-1.2928e-004
24144	-1.605e-004
24145	-1.4255e-004
24146	-1.3674e-004
24147	-1.7143e-004
24148	-1.4889e-004
24149	-1.4661e-004
24150	-1.7472e-004
24151	-1.4932e-004
24152	-1.4789e-004
24153	-1.394e-004
24154	-1.3238e-004
24155	-1.6491e-004
24156	-1.7014e-004
24157	-1.4458e-004
24158	-1.2354e-004
24159	-1.1292e-004
24160	-1.4871e-004
24161	-1.5776e-004
24162	-1.3784e-004
24163	-1.0059e-004
24164	-1.1086e-004
24165	-8.6616e-005
24166	-7.106e-005
24167	-7.7449e-005
24168	-3.5537e-005
24169	-5.4005e-005
24170	5.2829e-006
24171	2.7451e-005
24172	-1.6838e-005
24173	-3.8314e-005
24174	-1.5744e-005
24175	5.0668e-005
24176	7.4842e-005
24177	2.9432e-005
24178	5.7747e-006
24179	5.4032e-005
24180	9.9882e-005
24181	1.057e-004
24182	1.257e-004
24183	1.5221e-004
24184	1.6006e-004
24185	2.07e-004
24186	1.7934e-004
24187	2.6365e-004
24188	2.9251e-004
24189	2.4527e-004
24190	2.1647e-004
24191	2.3513e-004
24192	2.7437e-004
24193	3.2165e-004
24194	3.8058e-004
24195	4.1029e-004
24196	3.6302e-004
24197	3.333e-004
24198	3.5103e-004
24199	4.401e-004
24200	4.6999e-004
24201	4.2279e-004
24202	3.9286e-004
24203	4.9994e-004
24204	4.5277e-004
24205	9.0755e-004
24206	9.6875e-004
24207	8.7501e-004
24208	1.1899e-003
24209	1.1234e-003
24210	-5.4613e-005
24211	-4.0578e-005
24212	3.0641e-003
24213	3.0795e-003
24214	3.0862e-003
24215	6.7133e-004
24216	6.0712e-004
24217	6.5426e-004
24218	5.2992e-004
24219	5.5996e-004
24220	5.128e-004
24221	4.8278e-004
24222	7.3537e-004
24223	7.9919e-004
24224	7.8229e-004
24225	7.1838e-004
24226	8.6281e-004
24227	9.262e-004
24228	9.0954e-004
24229	8.4602e-004
24230	9.7284e-004
24231	9.8939e-004
24232	1.1152e-003
24233	1.1778e-003
24234	1.1616e-003
24235	1.0988e-003
24236	1.0524e-003
24237	1.2404e-003
24238	1.3028e-003
24239	1.2867e-003
24240	1.2242e-003
24241	1.3491e-003
24242	1.3652e-003
24243	1.474e-003
24244	1.4901e-003
24245	1.4277e-003
24246	1.599e-003
24247	1.5526e-003
24248	1.6152e-003
24249	1.7244e-003
24250	1.678e-003
24251	1.7408e-003
24252	1.8503e-003
24253	1.8038e-003
24254	1.8669e-003
24255	1.9764e-003
24256	1.9467e-003
24257	1.93e-003
24258	1.9932e-003
24259	2.1025e-003
24260	2.1194e-003
24261	2.0563e-003
24262	2.2279e-003
24263	2.1822e-003
24264	2.2447e-003
24265	2.3515e-003
24266	2.3681e-003
24267	2.3067e-003
24268	2.4883e-003
24269	2.5467e-003
24270	2.5311e-003
24271	2.4723e-003
24272	2.4287e-003
24273	2.6036e-003
24274	2.6588e-003
24275	2.6445e-003
24276	2.5886e-003
24277	2.7121e-003
24278	2.7631e-003
24279	2.7504e-003
24280	2.7252e-003
24281	2.6985e-003
24282	2.6728e-003
24283	2.8116e-003
24284	2.8574e-003
24285	2.8469e-003
24286	2.8e-003
24287	2.9e-003
24288	2.9393e-003
24289	2.9318e-003
24290	2.891e-003
24291	2.9751e-003
24292	3.0069e-003
24293	3.0028e-003
24294	2.9691e-003
24295	3.0324e-003
24296	3.0101e-003
24297	3.0347e-003
24298	3.0572e-003
24299	3.0416e-003
24300	3.0473e-003
24301	3.0118e-003
24302	2.996e-003
24303	3.0188e-003
24304	2.9445e-003
24305	2.9288e-003
24306	2.9508e-003
24307	2.8864e-003
24308	2.9019e-003
24309	2.9073e-003
24310	2.8816e-003
24311	2.8663e-003
24312	2.8437e-003
24313	2.8289e-003
24314	2.8471e-003
24315	2.796e-003
24316	2.7815e-003
24317	2.7955e-003
24318	2.8102e-003
24319	2.8118e-003
24320	2.7686e-003
24321	2.7707e-003
24322	2.7574e-003
24323	2.7822e-003
24324	2.7354e-003
24325	2.7326e-003
24326	2.7453e-003
24327	2.7481e-003
24328	2.7406e-003
24329	2.7453e-003
24330	2.7324e-003
24331	2.7496e-003
24332	2.7648e-003
24333	2.7408e-003
24334	2.7788e-003
24335	2.7614e-003
24336	2.8203e-003
24337	2.7932e-003
24338	2.7764e-003
24339	2.8757e-003
24340	2.8203e-003
24341	2.8093e-003
24342	2.9048e-003
24343	2.8157e-003
24344	2.4245e-003
24345	2.5604e-003
24346	2.3019e-003
24347	2.1854e-003
24348	2.3146e-003
24349	2.4338e-003
24350	2.1993e-003
24351	2.071e-003
24352	1.7303e-003
24353	1.7242e-003
24354	1.6069e-003
24355	1.3671e-003
24356	1.2457e-003
24357	1.3657e-003
24358	1.4884e-003
24359	1.4874e-003
24360	1.1216e-003
24361	9.944e-004
24362	1.1136e-003
24363	1.2409e-003
24364	9.8248e-004
24365	8.6338e-004
24366	7.0682e-004
24367	5.921e-004
24368	7.2874e-004
24369	3.0539e-004
24370	2.477e-004
24371	1.788e-004
24372	4.0874e-004
24373	4.51e-004
24374	6.5962e-005
24375	5.1878e-005
24376	7.7881e-005
24377	5.7845e-005
24378	5.1938e-005
24379	4.0012e-005
24380	4.4973e-005
24381	4.7611e-005
24382	4.4444e-005
24383	3.3815e-005
24384	3.6432e-005
24385	4.198e-005
24386	3.9933e-005
24387	3.0275e-005
24388	3.1878e-005
24389	3.8264e-005
24390	3.6775e-005
24391	2.7856e-005
24392	4.7596e-005
24393	2.8959e-005
24394	3.5357e-005
24395	2.5787e-005
24396	3.3961e-005
24397	4.3849e-005
24398	2.6792e-005
24399	2.938e-005
24400	2.7613e-005
24401	2.1257e-005
24402	2.2507e-005
24403	3.1008e-005
24404	2.5675e-005
24405	1.8371e-005
24406	2.3545e-005
24407	3.1035e-005
24408	1.988e-005
24409	1.4861e-005
24410	2.1196e-005
24411	1.8603e-005
24412	9.0709e-006
24413	5.1977e-006
24414	5.319e-006
24415	8.0774e-006
24416	1.2572e-005
24417	9.1027e-007
24418	-3.8392e-006
24419	-1.1188e-006
24420	2.2647e-006
24421	-9.1057e-006
24422	-1.4952e-005
24423	-9.0334e-006
24424	-4.87e-006
24425	-2.1452e-005
24426	-1.8808e-005
24427	-2.8687e-005
24428	-1.366e-005
24429	8.7488e-004
24430	9.4358e-004
24431	9.0142e-004
24432	8.3245e-004
24433	1.2679e-003
24434	1.1957e-003
24435	1.2796e-003
24436	5.9004e-004
24437	5.4286e-004
24438	1.2325e-003
24439	1.2064e-003
24440	9.6958e-004
24441	9.8722e-004
24442	-1.4438e-005
24443	-1.8482e-005
24444	-2.4545e-005
24445	-1.0812e-005
24446	-7.5573e-006
24447	-4.6305e-006
24448	-1.9955e-006
24449	3.7933e-007
24450	2.5216e-006
24451	4.4554e-006
24452	6.2018e-006
24453	7.7794e-006
24454	1.0571e-005
24455	9.2046e-006
24456	1.2823e-005
24457	1.0492e-005
24458	1.1656e-005
24459	1.6702e-005
24460	1.2709e-005
24461	1.3664e-005
24462	1.4531e-005
24463	1.5325e-005
24464	1.606e-005
24465	2.367e-005
24466	1.6751e-005
24467	2.4743e-005
24468	1.7419e-005
24469	1.8087e-005
24470	1.8786e-005
24471	1.9558e-005
24472	2.1562e-005
24473	2.0458e-005
24474	2.2971e-005
24475	2.4866e-005
24476	2.7503e-005
24477	3.1202e-005
24478	3.5915e-005
24479	6.1393e-005
24480	4.2575e-005
24481	8.0241e-005
24482	9.2657e-005
24483	5.2572e-005
24484	1.8848e-004
24485	1.2667e-004
24486	3.6391e-004
24487	5.3182e-004
24488	6.871e-004
24489	5.6246e-004
24490	8.3217e-004
24491	9.7204e-004
24492	8.4647e-004
24493	1.1073e-003
24494	1.2382e-003
24495	1.3659e-003
24496	1.4919e-003
24497	1.616e-003
24498	1.7385e-003
24499	1.61e-003
24500	1.8597e-003
24501	1.9794e-003
24502	1.8482e-003
24503	2.0988e-003
24504	1.9653e-003
24505	2.2185e-003
24506	2.0827e-003
24507	2.3372e-003
24508	2.4567e-003
24509	2.5801e-003
24510	2.7215e-003
24511	2.8692e-003
24512	2.9936e-003
24513	2.9899e-003
24514	2.946e-003
24515	2.9001e-003
24516	2.9017e-003
24517	2.8636e-003
24518	2.8469e-003
24519	2.8319e-003
24520	2.8067e-003
24521	2.7973e-003
24522	2.7872e-003
24523	2.7726e-003
24524	2.7626e-003
24525	2.7546e-003
24526	2.7564e-003
24527	2.7483e-003
24528	2.7538e-003
24529	2.7543e-003
24530	2.7635e-003
24531	2.7577e-003
24532	2.7535e-003
24533	2.7716e-003
24534	2.7611e-003
24535	2.7818e-003
24536	2.7938e-003
24537	2.8074e-003
24538	2.8226e-003
24539	2.8391e-003
24540	2.8263e-003
24541	2.8568e-003
24542	2.8756e-003
24543	2.8621e-003
24544	2.8953e-003
24545	2.9159e-003
24546	2.9371e-003
24547	2.9229e-003
24548	2.9589e-003
24549	2.9812e-003
24550	2.9667e-003
24551	3.0037e-003
24552	2.9892e-003
24553	3.0264e-003
24554	3.0491e-003
24555	3.0346e-003
24556	3.0715e-003
24557	3.0936e-003
24558	3.1149e-003
24559	3.1013e-003
24560	3.1223e-003
24561	3.1128e-003
24562	3.1077e-003
24563	3.0985e-003
24564	3.0957e-003
24565	3.0797e-003
24566	3.0791e-003
24567	3.0565e-003
24568	3.058e-003
24569	3.0291e-003
24570	2.9975e-003
24571	2.9622e-003
24572	2.9233e-003
24573	2.8811e-003
24574	2.8358e-003
24575	2.7878e-003
24576	2.7372e-003
24577	2.6844e-003
24578	2.6297e-003
24579	2.5732e-003
24580	2.5153e-003
24581	2.4561e-003
24582	2.3959e-003
24583	2.4124e-003
24584	2.3348e-003
24585	2.2732e-003
24586	2.29e-003
24587	2.211e-003
24588	2.1484e-003
24589	2.1653e-003
24590	2.0856e-003
24591	2.0227e-003
24592	2.0395e-003
24593	1.9597e-003
24594	1.8967e-003
24595	1.9133e-003
24596	1.8337e-003
24597	1.7709e-003
24598	1.7873e-003
24599	1.7081e-003
24600	1.6454e-003
24601	1.6617e-003
24602	1.5828e-003
24603	1.5203e-003
24604	1.5365e-003
24605	1.4579e-003
24606	1.3955e-003
24607	1.4116e-003
24608	1.333e-003
24609	1.2705e-003
24610	1.208e-003
24611	1.1453e-003
24612	1.0824e-003
24613	1.0194e-003
24614	1.0359e-003
24615	9.5622e-004
24616	8.928e-004
24617	8.2917e-004
24618	7.6535e-004
24619	7.0134e-004
24620	6.3719e-004
24621	5.7291e-004
24622	5.2574e-004
24623	4.9571e-004
24624	4.6566e-004
24625	4.3559e-004
24626	4.0553e-004
24627	3.7549e-004
24628	3.4551e-004
24629	3.1562e-004
24630	2.8586e-004
24631	2.5626e-004
24632	3.0373e-004
24633	2.269e-004
24634	1.978e-004
24635	1.6905e-004
24636	1.4071e-004
24637	1.8805e-004
24638	1.1285e-004
24639	8.5547e-005
24640	1.3258e-004
24641	5.8891e-005
24642	3.2971e-005
24643	7.9486e-005
24644	7.8804e-006
24645	-1.6282e-005
24646	-3.9415e-005
24647	-6.1415e-005
24648	-8.2178e-005
24649	-1.016e-004
24650	-5.8547e-005
24651	-1.1958e-004
24652	-1.3601e-004
24653	-9.4915e-005
24654	-1.508e-004
24655	-1.6386e-004
24656	-1.2519e-004
24657	-1.751e-004
24658	-1.8446e-004
24659	-1.9186e-004
24660	-1.9725e-004
24661	-2.006e-004
24662	-2.0187e-004
24663	-1.7341e-004
24664	-2.0106e-004
24665	-1.9819e-004
24666	-1.7405e-004
24667	-1.9327e-004
24668	-1.8635e-004
24669	-1.669e-004
24670	-1.775e-004
24671	-1.668e-004
24672	-1.5231e-004
24673	-1.5436e-004
24674	-1.403e-004
24675	-1.3094e-004
24676	-1.2476e-004
24677	-1.079e-004
24678	-1.0372e-004
24679	-8.9893e-005
24680	-7.0931e-005
24681	-5.1213e-005
24682	-3.0948e-005
24683	-3.6755e-005
24684	1.0043e-003
24685	1.0656e-003
24686	1.1653e-003
24687	1.216e-003
24688	1.2754e-003
24689	1.2259e-003
24690	1.1281e-003
24691	1.0599e-003
24692	1.0481e-003
24693	1.1088e-003
24694	1.1594e-003
24695	1.1342e-003
24696	1.0647e-003
24697	-3.2456e-005
24698	2.1728e-003
24699	7.5216e-004
24700	7.0282e-004
24701	1.6009e-003
24702	1.5701e-003
24703	1.283e-003
24704	1.2273e-003
24705	1.2256e-003
24706	2.7351e-003
24707	4.2415e-004
24708	3.8939e-004
24709	2.5038e-003
24710	1.8669e-003
24711	1.9772e-003
24712	5.613e-004
24713	5.2738e-004
24714	2.1161e-003
24715	1.2582e-003
24716	1.2352e-003
24717	1.5739e-005
24718	3.8754e-004
24719	3.5538e-004
24720	2.4985e-004
24721	2.3973e-004
24722	4.5365e-004
24723	3.6692e-004
24724	4.0988e-004
24725	2.748e-003
24726	2.128e-003
24727	2.1209e-003
24728	2.0986e-003
24729	2.1386e-003
24730	2.2316e-003
24731	2.1973e-003
24732	2.6932e-003
24733	2.0286e-003
24734	2.8937e-004
24735	3.3178e-004
24736	4.7162e-004
24737	1.1572e-003
24738	5.1952e-004
24739	7.2363e-004
24740	7.6967e-004
24741	9.1456e-004
24742	2.3996e-003
24743	2.3656e-003
24744	3.0747e-004
24745	1.0555e-003
24746	9.968e-004
24747	7.1098e-004
24748	1.3834e-003
24749	1.3785e-003
24750	1.8924e-003
24751	1.9959e-004
24752	4.2334e-004
24753	4.4829e-004
24754	1.2366e-003
24755	1.1746e-003
24756	1.1759e-003
24757	4.1138e-004
24758	4.9811e-004
24759	4.6303e-004
24760	1.7574e-003
24761	1.6977e-003
24762	2.5795e-003
24763	9.3594e-005
24764	1.1615e-004
24765	7.2883e-005
24766	8.7279e-005
24767	2.8085e-003
24768	2.6374e-004
24769	2.3503e-004
24770	2.3582e-003
24771	1.7132e-003
24772	1.6517e-003
24773	1.6588e-003
24774	3.0325e-003
24775	1.626e-004
24776	1.0654e-004
24777	1.5042e-003
24778	1.5552e-003
24779	1.561e-003
24780	2.5536e-003
24781	2.5837e-003
24782	1.8209e-003
24783	6.8862e-004
24784	2.466e-004
24785	2.0599e-003
24786	2.0765e-003
24787	4.9135e-004
24788	5.2985e-004
24789	2.2786e-003
24790	5.4241e-006
24791	5.3105e-005
24792	2.2941e-005
24793	3.6637e-005
24794	8.9768e-004
24795	1.6959e-003
24796	1.6646e-003
24797	2.4095e-004
24798	1.2854e-003
24799	1.342e-003
24800	4.3107e-004
24801	3.8635e-004
24802	1.5071e-003
24803	1.0539e-003
24804	1.4296e-003
24805	2.2877e-003
24806	4.8743e-004
24807	-4.9982e-005
24808	-1.9346e-005
24809	4.2252e-004
24810	4.6187e-004
24811	4.4545e-004
24812	2.7114e-003
24813	1.1171e-003
24814	1.1703e-003
24815	2.9661e-005
24816	8.9955e-004
24817	8.4482e-004
24818	1.177e-004
24819	1.0289e-004
24820	3.4052e-004
24821	1.84e-003
24822	1.8635e-003
24823	2.5339e-003
24824	1.9809e-004
24825	4.4345e-004
24826	4.749e-004
24827	1.766e-003
24828	1.7055e-003
24829	2.1198e-004
24830	1.9074e-004
24831	2.4462e-003
24832	2.3878e-003
24833	2.455e-004
24834	4.5252e-004
24835	1.6314e-003
24836	1.5907e-003
24837	1.645e-003
24838	-8.0152e-005
24839	1.1839e-004
24840	6.4484e-004
24841	6.4063e-005
24842	5.3113e-005
24843	2.827e-004
24844	3.2475e-004
24845	3.1449e-004
24846	1.4411e-003
24847	1.0078e-003
24848	9.5406e-004
24849	9.8023e-005
24850	8.7114e-004
24851	2.5227e-003
24852	4.1208e-004
24853	4.2313e-004
24854	7.3533e-005
24855	5.8427e-005
24856	1.5414e-003
24857	1.4789e-003
24858	1.5354e-003
24859	1.6296e-003
24860	6.8843e-004
24861	1.9309e-003
24862	1.9432e-003
24863	4.5304e-004
24864	5.1094e-004
24865	1.1724e-003
24866	1.2289e-003
24867	3.0582e-003
24868	4.5871e-004
24869	4.933e-004
24870	4.5493e-004
24871	3.606e-004
24872	3.9156e-004
24873	2.32e-005
24874	4.195e-004
24875	1.2894e-003
24876	2.9193e-003
24877	2.8936e-003
24878	7.8665e-004
24879	1.3764e-004
24880	1.0701e-004
24881	1.8854e-004
24882	1.882e-004
24883	1.3352e-004
24884	1.303e-004
24885	3.0669e-004
24886	5.9604e-005
24887	1.7606e-003
24888	1.7715e-003
24889	2.4853e-003
24890	2.5562e-003
24891	3.0097e-004
24892	3.2804e-004
24893	1.8864e-003
24894	6.7787e-005
24895	3.0916e-003
24896	3.0772e-003
24897	1.6038e-003
24898	1.5967e-003
24899	2.6863e-003
24900	2.6993e-003
24901	3.7295e-004
24902	4.1312e-004
24903	1.8669e-003
24904	2.9733e-003
24905	2.9188e-003
24906	9.8325e-004
24907	1.2638e-004
24908	1.0739e-004
24909	6.0514e-004
24910	6.518e-004
24911	4.2681e-004
24912	4.3559e-004
24913	9.5438e-004
24914	4.0018e-004
24915	1.1158e-003
24916	1.1729e-003
24917	1.2303e-003
24918	1.1734e-003
24919	1.5356e-004
24920	1.9231e-004
24921	2.5474e-003
24922	2.4911e-003
24923	1.0419e-003
24924	6.2425e-004
24925	5.6797e-004
24926	2.9328e-003
24927	2.9085e-003
24928	1.5466e-006
24929	3.2522e-005
24930	2.5574e-003
24931	4.6815e-004
24932	7.4808e-004
24933	2.6837e-003
24934	4.9869e-005
24935	4.2456e-005
24936	1.0623e-003
24937	1.0056e-003
24938	2.8669e-003
24939	2.8427e-003
24940	1.1651e-003
24941	4.7484e-004
24942	4.9142e-004
24943	1.5388e-003
24944	2.1836e-004
24945	1.8904e-004
24946	3.2884e-004
24947	2.3478e-004
24948	2.5175e-003
24949	8.0081e-004
24950	7.4363e-004
24951	6.955e-004
24952	7.1288e-004
24953	8.9808e-005
24954	4.432e-005
24955	2.387e-003
24956	3.9415e-004
24957	3.7049e-004
24958	1.2148e-004
24959	1.6117e-003
24960	1.6183e-003
24961	5.3586e-004
24962	1.4612e-003
24963	1.4029e-003
24964	1.4523e-003
24965	1.4567e-003
24966	1.3992e-003
24967	2.8633e-003
24968	2.6862e-004
24969	2.1646e-004
24970	6.8784e-004
24971	7.2989e-004
24972	1.1216e-003
24973	1.1706e-003
24974	1.1292e-003
24975	1.3286e-003
24976	1.2863e-003
24977	1.1342e-003
24978	9.5109e-005
24979	8.0156e-004
24980	1.9183e-003
24981	1.5825e-004
24982	1.5014e-004
24983	1.2347e-004
24984	7.4041e-004
24985	4.2291e-004
24986	8.1369e-004
24987	8.5543e-004
24988	3.2963e-004
24989	8.1567e-004
24990	1.5097e-003
24991	2.982e-004
24992	2.4909e-003
24993	2.5028e-003
24994	1.8169e-003
24995	1.9557e-003
24996	1.9049e-003
24997	3.1771e-004
24998	6.7993e-004
24999	7.3516e-004
25000	1.7739e-004
25001	1.4659e-004
25002	7.6094e-005
25003	8.9283e-005
25004	6.7754e-004
25005	6.5336e-004
25006	2.1065e-004
25007	6.0656e-004
25008	5.6823e-004
25009	6.8608e-004
25010	4.8807e-004
25011	1.905e-003
25012	2.6174e-003
25013	8.7349e-004
25014	9.3557e-004
25015	2.3463e-005
25016	1.9982e-003
25017	1.9343e-003
25018	1.2233e-003
25019	2.6882e-003
25020	2.6454e-003
25021	2.6726e-003
25022	7.9007e-004
25023	3.0089e-004
25024	1.9417e-003
25025	1.2506e-003
25026	1.7274e-004
25027	6.3148e-004
25028	1.5149e-003
25029	1.5672e-003
25030	1.1142e-003
25031	1.1147e-003
25032	5.5338e-004
25033	4.2988e-004
25034	9.5122e-004
25035	8.0857e-004
25036	1.5985e-003
25037	2.6129e-003
25038	5.1281e-004
25039	6.0361e-004
25040	4.3147e-005
25041	1.211e-003
25042	9.3888e-004
25043	1.4211e-003
25044	1.417e-003
25045	1.0871e-003
25046	3.5399e-004
25047	2.4644e-004
25048	1.2447e-003
25049	1.064e-005
25050	1.7535e-004
25051	2.667e-005
25052	2.7382e-004
25053	2.3939e-003
25054	1.9187e-003
25055	6.495e-004
25056	2.2035e-003
25057	8.512e-004
25058	2.0458e-003
25059	8.5774e-004
1	0.
52	0.
53	0.
54	0.
55	0.
56	0.
57	0.
58	0.
59	0.
60	0.
61	0.
62	0.
63	0.
64	0.
65	0.
66	0.
67	0.
68	0.
69	0.
70	0.
71	0.
72	0.
73	0.
74	0.
75	0.
76	0.
77	0.
78	0.
79	0.
80	0.
81	0.
82	0.
83	0.
84	0.
85	0.
86	0.
347	-5.066e-004
348	-4.7648e-004
349	-4.4644e-004
350	-4.1635e-004
351	-3.8618e-004
352	-3.5597e-004
353	-3.2573e-004
354	-2.9549e-004
355	-2.6529e-004
356	-2.3516e-004
357	-2.0516e-004
358	-1.7532e-004
359	-1.4572e-004
360	-1.1642e-004
361	-8.7478e-005
362	-5.8982e-005
363	-3.1013e-005
364	-3.6629e-006
365	2.297e-005
366	4.8784e-005
367	7.3671e-005
368	9.7517e-005
369	1.2021e-004
370	1.4162e-004
371	1.6165e-004
372	1.8016e-004
373	1.9704e-004
374	2.1218e-004
375	2.2547e-004
376	2.3681e-004
377	2.461e-004
378	2.5327e-004
379	2.5823e-004
380	2.6094e-004
381	2.6135e-004
382	2.5944e-004
383	2.5521e-004
384	2.4867e-004
385	2.3986e-004
386	2.2884e-004
387	2.1569e-004
388	2.0051e-004
