Node Number	Directional Deformation (m)
21144	5.6271e-003
21145	5.6116e-003
21146	4.5183e-003
21147	4.4106e-003
21148	1.729e-003
21149	1.8667e-003
21150	1.8216e-003
21151	4.3007e-003
21152	4.1893e-003
21153	2.6992e-003
21154	2.7328e-003
21155	2.6023e-003
21156	2.7976e-003
21157	2.8967e-003
21158	2.8298e-003
21159	3.8455e-003
21160	3.7295e-003
21161	3.7485e-003
21162	2.9972e-003
21163	3.0989e-003
21164	3.1277e-003
21165	5.6572e-003
21166	5.6426e-003
21167	5.573e-003
21168	5.5142e-003
21169	5.4272e-003
21170	5.5012e-003
21171	5.3653e-003
21172	5.3522e-003
21173	5.2763e-003
21174	5.2135e-003
21175	5.1999e-003
21176	5.1233e-003
21177	5.0608e-003
21178	4.9701e-003
21179	5.0466e-003
21180	4.7431e-003
21181	4.759e-003
21182	4.6687e-003
21183	4.7272e-003
21184	4.8182e-003
21185	4.8338e-003
21186	4.5223e-003
21187	4.6119e-003
21188	4.5951e-003
21189	4.4504e-003
21190	4.4679e-003
21191	4.3794e-003
21192	4.5396e-003
21193	4.3274e-003
21194	4.24e-003
21195	4.3093e-003
21196	4.1039e-003
21197	4.1902e-003
21198	4.1715e-003
21199	4.0369e-003
21200	3.9511e-003
21201	3.9705e-003
21202	4.0559e-003
21203	4.1227e-003
21204	4.0176e-003
21205	2.0887e-003
21206	2.1817e-003
21207	2.2214e-003
21208	2.0469e-003
21209	1.9552e-003
21210	3.8456e-003
21211	3.7397e-003
21212	3.7603e-003
21213	3.8255e-003
21214	3.8655e-003
21215	3.9314e-003
21216	3.6332e-003
21217	3.5259e-003
21218	3.5478e-003
21219	3.6543e-003
21220	3.7189e-003
21221	3.418e-003
21222	3.3093e-003
21223	3.3328e-003
21224	3.4406e-003
21225	3.5036e-003
21226	3.2001e-003
21227	3.0902e-003
21228	3.1154e-003
21229	3.2244e-003
21230	2.9798e-003
21231	2.8688e-003
21232	2.8958e-003
21233	3.0058e-003
21234	2.7572e-003
21235	2.6453e-003
21236	2.6743e-003
21237	2.7852e-003
21238	2.5329e-003
21239	2.4513e-003
21240	2.4203e-003
21241	2.5629e-003
21242	2.1946e-003
21243	2.2277e-003
21244	2.3075e-003
21245	2.0816e-003
21246	1.9687e-003
21247	2.0039e-003
21248	2.1158e-003
21249	1.8559e-003
21250	1.7435e-003
21251	1.7808e-003
21252	1.8185e-003
21253	1.8923e-003
21254	1.6319e-003
21255	1.5596e-003
21256	1.5209e-003
21257	1.6699e-003
21258	1.329e-003
21259	1.3707e-003
21260	1.4002e-003
21261	1.4601e-003
21262	1.3851e-003
21263	1.4296e-003
21264	1.4922e-003
21265	1.5257e-003
21266	1.4464e-003
21267	1.4157e-003
21268	1.537e-003
21269	1.5612e-003
21270	1.599e-003
21271	1.5144e-003
21272	1.4796e-003
21273	1.6391e-003
21274	1.6826e-003
21275	1.5922e-003
21276	1.5519e-003
21277	4.616e-003
21278	4.6107e-003
21279	4.7124e-003
21280	4.5109e-003
21281	5.7917e-003
21282	5.7751e-003
21283	5.7105e-003
21284	5.6945e-003
21285	5.499e-003
21286	5.5826e-003
21287	5.5967e-003
21288	5.4011e-003
21289	5.4863e-003
21290	5.3024e-003
21291	5.3891e-003
21292	5.2028e-003
21293	5.2914e-003
21294	5.1028e-003
21295	5.1926e-003
21296	5.0027e-003
21297	5.0944e-003
21298	4.903e-003
21299	4.9959e-003
21300	4.8988e-003
21301	4.804e-003
21302	4.8069e-003
21303	1.6363e-003
21304	1.7763e-003
21305	1.7302e-003
21306	2.0042e-003
21307	1.9606e-003
21308	1.9115e-003
21309	5.8877e-003
21310	5.8711e-003
21311	5.808e-003
21312	3.8852e-003
21313	3.9894e-003
21314	3.9046e-003
21315	2.6655e-003
21316	2.7652e-003
21317	3.9479e-003
21318	3.9605e-003
21319	3.8263e-003
21320	2.9666e-003
21321	2.8657e-003
21322	3.0697e-003
21323	3.1745e-003
21324	3.2022e-003
21325	5.7551e-003
21326	5.6718e-003
21327	5.7412e-003
21328	5.6138e-003
21329	5.6005e-003
21330	5.5277e-003
21331	5.4668e-003
21332	5.4537e-003
21333	5.3788e-003
21334	5.3166e-003
21335	5.2273e-003
21336	5.3033e-003
21337	5.1652e-003
21338	5.0753e-003
21339	5.1513e-003
21340	5.0141e-003
21341	4.9995e-003
21342	4.9089e-003
21343	4.9241e-003
21344	4.8646e-003
21345	4.775e-003
21346	4.8493e-003
21347	4.6286e-003
21348	4.7176e-003
21349	4.7014e-003
21350	4.5566e-003
21351	4.5735e-003
21352	4.4854e-003
21353	4.6452e-003
21354	4.4325e-003
21355	4.3454e-003
21356	4.415e-003
21357	4.2086e-003
21358	4.2947e-003
21359	4.2766e-003
21360	4.1413e-003
21361	4.0746e-003
21362	4.1598e-003
21363	4.2269e-003
21364	2.141e-003
21365	2.2365e-003
21366	2.2767e-003
21367	2.0993e-003
21368	3.7805e-003
21369	3.6957e-003
21370	3.6752e-003
21371	3.8004e-003
21372	3.4628e-003
21373	3.4846e-003
21374	3.5693e-003
21375	3.3782e-003
21376	3.3558e-003
21377	3.14e-003
21378	3.0561e-003
21379	3.0313e-003
21380	3.164e-003
21381	3.2481e-003
21382	2.8125e-003
21383	2.8391e-003
21384	2.9221e-003
21385	2.7025e-003
21386	2.5922e-003
21387	2.6206e-003
21388	2.73e-003
21389	2.4815e-003
21390	2.4011e-003
21391	2.3708e-003
21392	2.5109e-003
21393	2.1491e-003
21394	2.1814e-003
21395	2.26e-003
21396	2.0383e-003
21397	1.9276e-003
21398	1.9619e-003
21399	2.0716e-003
21400	1.8172e-003
21401	1.7433e-003
21402	1.7071e-003
21403	1.8525e-003
21404	1.4886e-003
21405	1.5265e-003
21406	1.5976e-003
21407	1.3807e-003
21408	1.3128e-003
21409	1.3417e-003
21410	1.2738e-003
21411	1.4192e-003
21412	1.4499e-003
21413	1.2864e-003
21414	1.217e-003
21415	1.2601e-003
21416	1.3131e-003
21417	1.3407e-003
21418	1.2677e-003
21419	1.2427e-003
21420	1.3575e-003
21421	1.3697e-003
21422	1.4e-003
21423	1.3224e-003
21424	1.2952e-003
21425	1.4323e-003
21426	1.4666e-003
21427	1.3842e-003
21428	1.3529e-003
21429	1.5041e-003
21430	1.4556e-003
21431	1.5449e-003
21432	1.4186e-003
21433	1.637e-003
21434	1.5409e-003
21435	1.5892e-003
21436	1.6843e-003
21437	4.5052e-003
21438	4.5029e-003
21439	4.6067e-003
21440	4.398e-003
21441	4.4026e-003
21442	5.8378e-003
21443	5.8539e-003
21444	5.7595e-003
21445	5.5693e-003
21446	5.6503e-003
21447	5.6648e-003
21448	5.4737e-003
21449	5.5562e-003
21450	5.4615e-003
21451	5.3776e-003
21452	5.1838e-003
21453	5.2707e-003
21454	5.2807e-003
21455	5.0872e-003
21456	5.176e-003
21457	5.081e-003
21458	4.9913e-003
21459	4.8037e-003
21460	4.8955e-003
21461	4.897e-003
21462	4.8025e-003
21463	4.7112e-003
21464	4.8043e-003
21465	4.7073e-003
21466	1.7371e-003
21467	1.5904e-003
21468	1.6937e-003
21469	4.7143e-003
21470	4.6132e-003
21471	4.6195e-003
21472	4.0932e-003
21473	4.0083e-003
21474	2.0568e-003
21475	2.0138e-003
21476	1.9166e-003
21477	4.502e-003
21478	4.5042e-003
21479	4.606e-003
21480	4.606e-003
21481	4.0594e-003
21482	3.9344e-003
21483	4.0649e-003
21484	1.8847e-003
21485	1.8422e-003
21486	1.7828e-003
21487	3.4785e-003
21488	3.3663e-003
21489	3.3913e-003
21490	3.5023e-003
21491	1.6393e-003
21492	1.7493e-003
21493	1.7076e-003
21494	4.6356e-003
21495	4.5393e-003
21496	4.5606e-003
21497	4.6385e-003
21498	5.9824e-003
21499	5.9668e-003
21500	5.9034e-003
21501	5.8517e-003
21502	5.7692e-003
21503	5.8375e-003
21504	5.6273e-003
21505	5.7125e-003
21506	5.6991e-003
21507	5.5543e-003
21508	5.5674e-003
21509	5.4802e-003
21510	5.6408e-003
21511	5.5412e-003
21512	5.4187e-003
21513	5.4055e-003
21514	5.3303e-003
21515	5.2684e-003
21516	5.1793e-003
21517	5.2548e-003
21518	5.1181e-003
21519	5.1039e-003
21520	5.0288e-003
21521	4.9691e-003
21522	4.9542e-003
21523	4.8801e-003
21524	4.7337e-003
21525	4.8222e-003
21526	4.8066e-003
21527	4.6616e-003
21528	4.678e-003
21529	4.5903e-003
21530	4.7498e-003
21531	4.5368e-003
21532	4.5198e-003
21533	4.45e-003
21534	4.3985e-003
21535	4.3126e-003
21536	4.3809e-003
21537	4.1781e-003
21538	4.263e-003
21539	4.245e-003
21540	4.1117e-003
21541	4.0271e-003
21542	4.0458e-003
21543	4.1301e-003
21544	4.1963e-003
21545	2.196e-003
21546	2.2942e-003
21547	2.3341e-003
21548	2.155e-003
21549	3.9237e-003
21550	3.8201e-003
21551	3.8395e-003
21552	3.9427e-003
21553	3.7159e-003
21554	3.6112e-003
21555	3.6317e-003
21556	3.7358e-003
21557	3.4003e-003
21558	3.422e-003
21559	3.506e-003
21560	3.2941e-003
21561	3.1875e-003
21562	3.2105e-003
21563	3.2714e-003
21564	3.3164e-003
21565	3.0804e-003
21566	2.9729e-003
21567	2.9973e-003
21568	3.1041e-003
21569	2.865e-003
21570	2.7568e-003
21571	2.7828e-003
21572	2.8902e-003
21573	2.9478e-003
21574	2.6483e-003
21575	2.5673e-003
21576	2.5395e-003
21577	2.6752e-003
21578	2.3512e-003
21579	2.3217e-003
21580	2.4306e-003
21581	2.1039e-003
21582	2.1353e-003
21583	2.2128e-003
21584	1.9952e-003
21585	1.9199e-003
21586	1.8867e-003
21587	2.0275e-003
21588	1.7057e-003
21589	1.6708e-003
21590	1.7785e-003
21591	1.457e-003
21592	1.4936e-003
21593	1.5636e-003
21594	1.3511e-003
21595	1.2842e-003
21596	1.2463e-003
21597	1.3887e-003
21598	1.103e-003
21599	1.0617e-003
21600	1.1675e-003
21601	1.1265e-003
21602	1.0787e-003
21603	1.0396e-003
21604	1.1428e-003
21605	1.1735e-003
21606	1.1059e-003
21607	1.1498e-003
21608	1.1974e-003
21609	1.2222e-003
21610	1.1512e-003
21611	1.129e-003
21612	1.2479e-003
21613	1.275e-003
21614	1.1997e-003
21615	1.1758e-003
21616	1.3044e-003
21617	1.3357e-003
21618	1.255e-003
21619	1.2272e-003
21620	1.3694e-003
21621	1.319e-003
21622	1.4062e-003
21623	1.2863e-003
21624	1.3975e-003
21625	1.4927e-003
21626	1.4469e-003
21627	1.5767e-003
21628	1.5465e-003
21629	1.495e-003
21630	1.6521e-003
21631	4.3953e-003
21632	4.3964e-003
21633	4.2855e-003
21634	4.2876e-003
21635	6.0082e-003
21636	6.1011e-003
21637	6.0265e-003
21638	6.0824e-003
21639	5.9151e-003
21640	5.9906e-003
21641	5.932e-003
21642	5.8225e-003
21643	5.8983e-003
21644	5.7297e-003
21645	5.8072e-003
21646	5.7451e-003
21647	5.5306e-003
21648	5.5432e-003
21649	5.4498e-003
21650	5.2622e-003
21651	5.3458e-003
21652	5.356e-003
21653	5.1691e-003
21654	5.2538e-003
21655	5.1627e-003
21656	5.0761e-003
21657	4.8956e-003
21658	4.9834e-003
21659	4.9849e-003
21660	4.807e-003
21661	4.8952e-003
21662	4.7203e-003
21663	4.8076e-003
21664	4.6257e-003
21665	4.7213e-003
21666	1.5142e-003
21667	1.6451e-003
21668	1.6086e-003
21669	2.1133e-003
21670	2.0717e-003
21671	1.9707e-003
21672	4.3984e-003
21673	4.5073e-003
21674	4.4037e-003
21675	4.1734e-003
21676	4.0475e-003
21677	4.1761e-003
21678	6.1749e-003
21679	6.1935e-003
21680	6.1194e-003
21681	3.9616e-003
21682	4.0641e-003
21683	3.9802e-003
21684	1.9892e-003
21685	2.0303e-003
21686	1.9278e-003
21687	3.4536e-003
21688	3.5698e-003
21689	3.5929e-003
21690	2.9365e-003
21691	2.9056e-003
21692	2.8023e-003
21693	2.8342e-003
21694	3.3398e-003
21695	3.2552e-003
21696	3.2282e-003
21697	1.7599e-003
21698	1.8703e-003
21699	1.8358e-003
21700	4.5105e-003
21701	4.5875e-003
21702	4.657e-003
21703	4.5507e-003
21704	6.0764e-003
21705	6.0603e-003
21706	5.9981e-003
21707	5.9478e-003
21708	5.9333e-003
21709	5.8661e-003
21710	5.7261e-003
21711	5.8105e-003
21712	5.7969e-003
21713	5.6539e-003
21714	5.5807e-003
21715	5.667e-003
21716	5.7396e-003
21717	5.5067e-003
21718	5.5197e-003
21719	5.4321e-003
21720	5.5939e-003
21721	5.4936e-003
21722	5.3705e-003
21723	5.3572e-003
21724	5.2821e-003
21725	5.221e-003
21726	5.1324e-003
21727	5.2072e-003
21728	4.984e-003
21729	5.0724e-003
21730	5.058e-003
21731	4.9106e-003
21732	4.8378e-003
21733	4.9258e-003
21734	4.9989e-003
21735	4.8954e-003
21736	4.7657e-003
21737	4.7816e-003
21738	4.6943e-003
21739	4.8534e-003
21740	4.6401e-003
21741	4.6236e-003
21742	4.5537e-003
21743	4.5016e-003
21744	4.4159e-003
21745	4.4845e-003
21746	4.2809e-003
21747	4.3657e-003
21748	4.3481e-003
21749	4.2143e-003
21750	4.1481e-003
21751	4.2322e-003
21752	4.2987e-003
21753	2.2546e-003
21754	2.3555e-003
21755	2.394e-003
21756	2.2146e-003
21757	3.8587e-003
21758	3.7555e-003
21759	3.7749e-003
21760	3.8777e-003
21761	3.6717e-003
21762	3.6518e-003
21763	3.4432e-003
21764	3.3383e-003
21765	3.3597e-003
21766	3.4641e-003
21767	3.527e-003
21768	3.5477e-003
21769	3.233e-003
21770	3.1273e-003
21771	3.1499e-003
21772	3.255e-003
21773	3.0212e-003
21774	2.9149e-003
21775	2.9389e-003
21776	3.0445e-003
21777	2.8082e-003
21778	2.7014e-003
21779	2.7268e-003
21780	2.8329e-003
21781	2.5943e-003
21782	2.4871e-003
21783	2.5142e-003
21784	2.6206e-003
21785	2.3799e-003
21786	2.3014e-003
21787	2.2728e-003
21788	2.4077e-003
21789	2.4593e-003
21790	2.0588e-003
21791	2.0891e-003
21792	2.1657e-003
21793	1.9521e-003
21794	1.8777e-003
21795	1.8457e-003
21796	1.9833e-003
21797	1.6342e-003
21798	1.6679e-003
21799	1.7397e-003
21800	1.5293e-003
21801	1.4251e-003
21802	1.4603e-003
21803	1.5995e-003
21804	1.5639e-003
21805	1.3215e-003
21806	1.2555e-003
21807	1.2187e-003
21808	1.3576e-003
21809	1.054e-003
21810	1.1168e-003
21811	1.016e-003
21812	9.9858e-004
21813	9.5656e-004
21814	1.0196e-003
21815	9.3684e-004
21816	9.7718e-004
21817	1.0405e-003
21818	9.9592e-004
21819	1.0616e-003
21820	1.036e-003
21821	1.0829e-003
21822	1.1049e-003
21823	1.1517e-003
21824	1.0786e-003
21825	1.1276e-003
21826	1.1776e-003
21827	1.2053e-003
21828	1.1267e-003
21829	1.1028e-003
21830	1.2354e-003
21831	1.2683e-003
21832	1.1839e-003
21833	1.1548e-003
21834	1.3058e-003
21835	1.2547e-003
21836	1.3483e-003
21837	1.2174e-003
21838	1.3563e-003
21839	1.4528e-003
21840	1.4763e-003
21841	1.5733e-003
21842	1.5469e-003
21843	4.2862e-003
21844	4.292e-003
21845	4.1767e-003
21846	5.9729e-003
21847	6.0456e-003
21848	6.0639e-003
21849	5.955e-003
21850	5.882e-003
21851	5.7004e-003
21852	5.7146e-003
21853	5.7911e-003
21854	5.7751e-003
21855	5.6097e-003
21856	5.6863e-003
21857	5.6232e-003
21858	5.5184e-003
21859	5.5959e-003
21860	5.4276e-003
21861	5.5067e-003
21862	5.4386e-003
21863	5.3366e-003
21864	5.4172e-003
21865	5.2466e-003
21866	5.3281e-003
21867	5.2402e-003
21868	5.1576e-003
21869	4.9824e-003
21870	5.0695e-003
21871	5.0668e-003
21872	4.8953e-003
21873	4.9813e-003
21874	4.894e-003
21875	4.8084e-003
21876	6.2471e-003
21877	6.2268e-003
21878	6.1553e-003
21879	4.1662e-003
21880	4.0823e-003
21881	2.4581e-003
21882	2.5614e-003
21883	2.495e-003
21884	2.5968e-003
21885	2.0953e-003
21886	2.0569e-003
21887	1.9484e-003
21888	4.05e-003
21889	3.949e-003
21890	3.8914e-003
21891	3.9209e-003
21892	4.3806e-003
21893	4.4852e-003
21894	4.4109e-003
21895	6.2667e-003
21896	6.2855e-003
21897	6.2118e-003
21898	6.3382e-003
21899	6.3174e-003
21900	6.1701e-003
21901	6.1536e-003
21902	6.0924e-003
21903	6.0433e-003
21904	5.9623e-003
21905	6.0285e-003
21906	5.8241e-003
21907	5.9077e-003
21908	5.894e-003
21909	5.7527e-003
21910	5.6802e-003
21911	5.7658e-003
21912	5.8376e-003
21913	5.6069e-003
21914	5.6197e-003
21915	5.5329e-003
21916	5.6933e-003
21917	5.4716e-003
21918	5.3839e-003
21919	5.4585e-003
21920	5.2349e-003
21921	5.3228e-003
21922	5.3093e-003
21923	5.1607e-003
21924	5.0869e-003
21925	5.1748e-003
21926	5.2487e-003
21927	5.1466e-003
21928	5.0137e-003
21929	5.0284e-003
21930	4.9409e-003
21931	5.1014e-003
21932	4.8843e-003
21933	4.7974e-003
21934	4.8689e-003
21935	4.6566e-003
21936	4.7427e-003
21937	4.7267e-003
21938	4.5873e-003
21939	4.5186e-003
21940	4.6039e-003
21941	4.673e-003
21942	4.5705e-003
21943	4.4678e-003
21944	4.4506e-003
21945	4.3832e-003
21946	4.2501e-003
21947	4.334e-003
21948	4.3164e-003
21949	4.1843e-003
21950	4.1006e-003
21951	4.1188e-003
21952	4.2023e-003
21953	4.2679e-003
21954	2.317e-003
21955	2.4211e-003
21956	2.1745e-003
21957	2.2788e-003
21958	3.9986e-003
21959	3.8966e-003
21960	3.9153e-003
21961	4.017e-003
21962	3.7941e-003
21963	3.6914e-003
21964	3.7108e-003
21965	3.8132e-003
21966	3.5882e-003
21967	3.4847e-003
21968	3.5049e-003
21969	3.5681e-003
21970	3.608e-003
21971	3.3808e-003
21972	3.2766e-003
21973	3.2979e-003
21974	3.4015e-003
21975	3.1721e-003
21976	3.0896e-003
21977	3.0673e-003
21978	3.1939e-003
21979	2.8806e-003
21980	2.9623e-003
21981	2.8571e-003
21982	2.6461e-003
21983	2.6709e-003
21984	2.7516e-003
21985	2.5659e-003
21986	2.5404e-003
21987	2.3291e-003
21988	2.2237e-003
21989	2.2513e-003
21990	2.356e-003
21991	2.4348e-003
21992	2.0134e-003
21993	2.0425e-003
21994	2.1184e-003
21995	1.9087e-003
21996	1.835e-003
21997	1.8044e-003
21998	1.9386e-003
21999	1.6294e-003
22000	1.7005e-003
22001	1.5972e-003
22002	1.4263e-003
22003	1.3926e-003
22004	1.4945e-003
22005	1.2262e-003
22006	1.2913e-003
22007	1.1909e-003
22008	1.0293e-003
22009	9.9274e-004
22010	1.0913e-003
22011	8.3626e-004
22012	7.9828e-004
22013	8.5667e-004
22014	8.9523e-004
22015	8.9514e-004
22016	9.138e-004
22017	8.5244e-004
22018	8.3502e-004
22019	8.7619e-004
22020	8.7005e-004
22021	9.7661e-004
22022	9.3226e-004
22023	9.6952e-004
22024	9.2195e-004
22025	9.8879e-004
22026	9.5081e-004
22027	9.0476e-004
22028	1.0163e-003
22029	1.0297e-003
22030	9.5895e-004
22031	1.0087e-003
22032	1.0518e-003
22033	1.076e-003
22034	1.0002e-003
22035	9.7984e-004
22036	1.1029e-003
22037	1.1324e-003
22038	1.0502e-003
22039	1.0248e-003
22040	1.1654e-003
22041	1.1117e-003
22042	1.2023e-003
22043	1.0798e-003
22044	1.1894e-003
22045	1.2875e-003
22046	1.3381e-003
22047	1.2423e-003
22048	1.4927e-003
22049	1.3106e-003
22050	1.3548e-003
22051	1.4276e-003
22052	4.1821e-003
22053	4.1913e-003
22054	4.2971e-003
22055	4.0769e-003
22056	6.2748e-003
22057	6.296e-003
22058	6.206e-003
22059	6.0965e-003
22060	6.0266e-003
22061	6.1162e-003
22062	5.6714e-003
22063	5.7445e-003
22064	5.7598e-003
22065	5.583e-003
22066	5.6568e-003
22067	5.4951e-003
22068	5.5708e-003
22069	5.4076e-003
22070	5.4841e-003
22071	5.3206e-003
22072	5.3986e-003
22073	5.2343e-003
22074	5.3133e-003
22075	5.2293e-003
22076	5.1527e-003
22077	5.1491e-003
22078	4.9794e-003
22079	5.0639e-003
22080	5.0649e-003
22081	4.8913e-003
22082	4.979e-003
22083	4.8909e-003
22084	4.791e-003
22085	4.8062e-003
22086	4.7179e-003
22087	4.623e-003
22088	4.6972e-003
22089	4.5932e-003
22090	3.7596e-003
22091	3.6376e-003
22092	3.6653e-003
22093	3.7909e-003
22094	2.5261e-003
22095	2.6317e-003
22096	2.6655e-003
22097	2.2035e-003
22098	2.1347e-003
22099	2.2408e-003
22100	1.8676e-003
22101	1.8249e-003
22102	1.7483e-003
22103	1.7135e-003
22104	4.4827e-003
22105	4.5667e-003
22106	4.4587e-003
22107	4.5578e-003
22108	4.1994e-003
22109	4.2078e-003
22110	4.3138e-003
22111	4.3055e-003
22112	3.9759e-003
22113	3.869e-003
22114	1.6173e-003
22115	1.6831e-003
22116	1.5903e-003
22117	3.5156e-003
22118	3.4008e-003
22119	3.4272e-003
22120	3.545e-003
22121	6.4081e-003
22122	6.4543e-003
22123	6.4768e-003
22124	6.3863e-003
22125	4.0354e-003
22126	4.1367e-003
22127	4.0536e-003
22128	2.7384e-003
22129	2.8458e-003
22130	2.8754e-003
22131	2.7703e-003
22132	2.1671e-003
22133	2.1317e-003
22134	2.0195e-003
22135	7.7848e-004
22136	7.4093e-004
22137	7.2213e-004
22138	6.8481e-004
22139	4.4211e-003
22140	4.3846e-003
22141	4.5215e-003
22142	4.4903e-003
22143	4.22e-003
22144	4.2353e-003
22145	4.326e-003
22146	4.3462e-003
22147	4.245e-003
22148	4.3133e-003
22149	4.1552e-003
22150	4.1239e-003
22151	4.219e-003
22152	1.8057e-003
22153	1.7609e-003
22154	1.8815e-003
22155	1.6776e-003
22156	4.448e-003
22157	4.5338e-003
22158	4.369e-003
22159	4.4327e-003
22160	4.5416e-003
22161	4.3755e-003
22162	2.9538e-003
22163	3.0628e-003
22164	2.9815e-003
22165	3.0903e-003
22166	3.72e-003
22167	6.3579e-003
22168	6.304e-003
22169	6.3771e-003
22170	6.429e-003
22171	6.2467e-003
22172	6.2634e-003
22173	6.1863e-003
22174	6.322e-003
22175	6.2295e-003
22176	6.0579e-003
22177	6.1382e-003
22178	6.1233e-003
22179	5.9905e-003
22180	5.9213e-003
22181	6.0042e-003
22182	6.0723e-003
22183	5.9766e-003
22184	5.8507e-003
22185	5.8637e-003
22186	5.7788e-003
22187	5.9347e-003
22188	5.4847e-003
22189	5.5588e-003
22190	5.5716e-003
22191	5.4105e-003
22192	5.3363e-003
22193	5.4236e-003
22194	5.4978e-003
22195	5.3973e-003
22196	5.2624e-003
22197	5.1889e-003
22198	5.2761e-003
22199	5.3498e-003
22200	5.1158e-003
22201	5.0431e-003
22202	5.1301e-003
22203	5.203e-003
22204	4.9711e-003
22205	4.9861e-003
22206	4.8997e-003
22207	4.7588e-003
22208	4.8446e-003
22209	4.8289e-003
22210	4.7749e-003
22211	4.6894e-003
22212	4.5525e-003
22213	4.4849e-003
22214	4.5693e-003
22215	4.6372e-003
22216	4.5356e-003
22217	4.6206e-003
22218	4.3516e-003
22219	4.418e-003
22220	4.4353e-003
22221	4.22e-003
22222	4.3033e-003
22223	4.2856e-003
22224	2.4913e-003
22225	2.3846e-003
22226	3.9338e-003
22227	3.8321e-003
22228	3.8508e-003
22229	3.9523e-003
22230	3.73e-003
22231	3.6276e-003
22232	3.647e-003
22233	3.749e-003
22234	3.5249e-003
22235	3.4219e-003
22236	3.4421e-003
22237	3.5446e-003
22238	3.3187e-003
22239	3.2362e-003
22240	3.2152e-003
22241	3.3392e-003
22242	3.0076e-003
22243	3.0295e-003
22244	3.1115e-003
22245	2.9035e-003
22246	2.8223e-003
22247	2.7993e-003
22248	2.9259e-003
22249	2.9852e-003
22250	2.5907e-003
22251	2.695e-003
22252	2.6148e-003
22253	2.4864e-003
22254	2.3822e-003
22255	2.4075e-003
22256	2.461e-003
22257	2.5111e-003
22258	2.304e-003
22259	2.2781e-003
22260	2.0708e-003
22261	1.9955e-003
22262	1.9675e-003
22263	2.098e-003
22264	2.1469e-003
22265	2.1743e-003
22266	1.7624e-003
22267	1.7917e-003
22268	1.8647e-003
22269	1.6606e-003
22270	1.5902e-003
22271	1.5595e-003
22272	1.6907e-003
22273	1.732e-003
22274	1.3914e-003
22275	1.3593e-003
22276	1.459e-003
22277	1.2603e-003
22278	1.1958e-003
22279	1.1622e-003
22280	9.6854e-004
22281	1.0649e-003
22282	1.0036e-003
22283	8.7302e-004
22284	8.1493e-004
22285	7.5882e-004
22286	7.76e-004
22287	7.1824e-004
22288	8.1681e-004
22289	7.02e-004
22290	7.9265e-004
22291	8.0897e-004
22292	7.4929e-004
22293	7.3413e-004
22294	8.2507e-004
22295	8.87e-004
22296	8.4119e-004
22297	7.7921e-004
22298	7.6454e-004
22299	8.0924e-004
22300	8.574e-004
22301	8.7404e-004
22302	9.0919e-004
22303	8.9115e-004
22304	8.4084e-004
22305	9.2823e-004
22306	9.4893e-004
22307	8.7592e-004
22308	8.5857e-004
22309	9.7188e-004
22310	9.9716e-004
22311	9.1775e-004
22312	8.9676e-004
22313	1.0255e-003
22314	1.0577e-003
22315	9.7062e-004
22316	9.4338e-004
22317	1.095e-003
22318	1.1415e-003
22319	1.0409e-003
22320	1.0036e-003
22321	1.1493e-003
22322	1.1946e-003
22323	1.2628e-003
22324	1.1422e-003
22325	1.0893e-003
22326	1.2418e-003
22327	1.3443e-003
22328	1.4711e-003
22329	1.2967e-003
22330	1.412e-003
22331	1.219e-003
22332	1.3831e-003
22333	1.7211e-003
22334	1.5932e-003
22335	1.5362e-003
22336	1.597e-003
22337	2.0274e-003
22338	1.9888e-003
22339	1.9131e-003
22340	3.6721e-003
22341	3.7632e-003
22342	3.6548e-003
22343	1.9313e-003
22344	2.0043e-003
22345	2.1106e-003
22346	2.1772e-003
22347	2.0548e-003
22348	1.8104e-003
22349	4.3829e-003
22350	4.0857e-003
22351	4.0914e-003
22352	3.9783e-003
22353	1.6837e-003
22354	1.7404e-003
22355	1.5517e-003
22356	1.8128e-003
22357	1.6412e-003
22358	6.3417e-003
22359	6.431e-003
22360	6.3641e-003
22361	6.4072e-003
22362	6.3187e-003
22363	6.2528e-003
22364	6.1428e-003
22365	6.1642e-003
22366	6.076e-003
22367	5.9689e-003
22368	5.9196e-003
22369	5.9011e-003
22370	5.9883e-003
22371	5.7285e-003
22372	5.7978e-003
22373	5.8146e-003
22374	5.6432e-003
22375	5.7127e-003
22376	5.6297e-003
22377	5.5583e-003
22378	5.3899e-003
22379	5.4637e-003
22380	5.4737e-003
22381	5.307e-003
22382	5.3818e-003
22383	5.3019e-003
22384	5.2255e-003
22385	5.0625e-003
22386	5.1432e-003
22387	5.1444e-003
22388	4.9777e-003
22389	5.0638e-003
22390	4.9825e-003
22391	4.8929e-003
22392	4.7357e-003
22393	4.8266e-003
22394	4.8129e-003
22395	4.6507e-003
22396	4.7489e-003
22397	4.642e-003
22398	4.6574e-003
22399	3.5964e-003
22400	3.5672e-003
22401	3.4878e-003
22402	6.5206e-003
22403	6.4963e-003
22404	4.2379e-003
22405	4.1547e-003
22406	2.7073e-003
22407	2.5987e-003
22408	2.313e-003
22409	2.2787e-003
22410	1.9487e-003
22411	1.9042e-003
22412	1.7795e-003
22413	6.6682e-004
22414	7.0232e-004
22415	7.5811e-004
22416	4.2001e-003
22417	4.2794e-003
22418	4.3579e-003
22419	4.3168e-003
22420	4.0995e-003
22421	4.1087e-003
22422	3.8709e-003
22423	3.7573e-003
22424	1.8035e-003
22425	1.8601e-003
