Node Number	Normal Stress (Pa)
680	1.18
681	1.1879
682	1.1631
683	1.1717
684	1.1543
685	1.1364
686	1.118
687	1.1053
688	1.1131
689	1.1167
690	1.1148
691	1.1165
692	1.107
693	1.1117
694	1.0924
695	1.1005
696	1.0711
697	1.0826
698	1.1375
699	1.2308
700	1.1584
701	1.2348
702	1.178
703	1.2388
704	1.1955
705	1.2381
706	1.0306
707	1.045
708	1.0499
709	1.0943
710	1.2331
711	1.1892
712	1.1792
713	1.1663
714	1.1515
715	1.1356
716	1.1437
717	1.1191
718	1.1024
719	1.1107
720	1.0812
721	1.0676
722	1.096
723	1.1027
724	1.1055
725	1.1034
726	1.1052
727	1.0959
728	1.1005
729	1.0822
730	1.0898
731	1.0622
732	1.0729
733	1.1797
734	1.1283
735	1.0807
736	1.2083
737	1.2326
738	1.2434
739	1.1734
740	1.2499
741	1.1936
742	1.088
743	1.2117
744	1.2475
745	1.1704
746	1.1624
747	1.1517
748	1.1391
749	1.1251
750	1.1323
751	1.1104
752	1.1178
753	1.0954
754	1.1029
755	1.0764
756	1.0869
757	1.0926
758	1.0927
759	1.0944
760	1.0855
761	1.0898
762	1.0728
763	1.0799
764	1.0542
765	1.0642
766	1.0299
767	1.0427
768	1.0217
769	1.0364
770	1.0735
771	1.2343
772	1.0812
773	1.1419
774	1.2505
775	1.0125
776	1.2604
777	1.2102
778	1.2619
779	1.2285
780	1.1559
781	1.1514
782	1.1452
783	1.1366
784	1.1261
785	1.1141
786	1.1202
787	1.1012
788	1.1077
789	1.088
790	1.0946
791	1.1027
792	1.0708
793	1.0665
794	1.0781
795	1.083
796	1.0847
797	1.0843
798	1.0825
799	1.0842
800	1.0758
801	1.0798
802	1.0641
803	1.0706
804	1.0471
805	1.0562
806	1.0252
807	1.0368
808	1.0048
809	1.0139
810	1.0093
811	1.0257
812	1.0191
813	1.0747
814	1.0682
815	1.0617
816	1.2092
817	1.236
818	1.1568
819	1.1827
820	1.2561
821	0.99881
822	1.1316
823	1.0555
824	1.2698
825	1.0434
826	1.2061
827	1.2764
828	1.2276
829	1.0202
830	1.2459
831	1.133
832	1.1317
833	1.1275
834	1.1211
835	1.1126
836	1.1027
837	1.1078
838	1.0917
839	1.0973
840	1.0801
841	1.086
842	1.0683
843	1.0567
844	1.1149
845	1.2632
846	1.26
847	1.0633
848	1.0696
849	1.0738
850	1.0721
851	1.0751
852	1.0749
853	1.0729
854	1.0745
855	1.0666
856	1.0703
857	1.056
858	1.062
859	1.0408
860	1.049
861	1.0211
862	1.0315
863	0.99738
864	1.0097
865	0.98401
866	0.98427
867	0.98574
868	0.98439
869	0.99024
870	0.99345
871	1.0113
872	1.0039
873	1.2088
874	1.2366
875	1.1548
876	1.1815
877	1.129
878	1.1439
879	1.2778
880	1.0731
881	1.2879
882	0.98505
883	1.294
884	1.224
885	1.0329
886	1.2458
887	1.2639
888	1.0205
889	1.1073
890	1.104
891	1.1109
892	1.1096
893	1.1117
894	1.1098
895	1.1054
896	1.099
897	1.0911
898	1.0952
899	1.082
900	1.0867
901	1.0721
902	1.0772
903	1.0618
904	1.0516
905	1.0415
906	1.0465
907	1.1282
908	1.1091
909	1.29
910	1.0492
911	1.0561
912	1.0528
913	1.0615
914	1.065
915	1.0636
916	1.066
917	1.0659
918	1.0639
919	1.0654
920	1.0582
921	1.0615
922	1.0486
923	1.0351
924	1.0424
925	1.0176
926	1.0268
927	0.99662
928	1.0075
929	0.96824
930	0.97055
931	0.96554
932	0.96657
933	0.9654
934	0.96518
935	0.96846
936	0.9767
937	0.97186
938	0.99207
939	0.98302
940	1.2067
941	1.2354
942	1.1518
943	1.1787
944	1.1001
945	1.1255
946	1.1593
947	1.0997
948	0.97299
949	1.2957
950	1.0757
951	1.1892
952	1.0858
953	1.0686
954	1.2426
955	1.2646
956	1.0174
957	1.2825
958	1.0838
959	1.08
960	1.0893
961	1.0868
962	1.092
963	1.092
964	1.0923
965	1.0897
966	1.0912
967	1.0854
968	1.0878
969	1.0826
970	1.076
971	1.0641
972	1.0683
973	1.0553
974	1.0597
975	1.0463
976	1.0508
977	1.0419
978	1.1229
979	1.3079
980	1.0432
981	1.0399
982	1.049
983	1.0462
984	1.0537
985	1.0516
986	1.0555
987	1.0574
988	1.0554
989	1.0568
990	1.0503
991	1.0533
992	1.0466
993	1.0364
994	1.0227
995	1.0058
996	0.98621
997	0.96039
998	0.96483
999	0.95182
1000	0.9561
1001	0.94805
1002	0.9416
1003	0.93727
1004	0.93772
1005	0.93768
1006	0.94304
1007	0.95315
1008	0.94641
1009	1.3276
1010	1.2629
1011	1.2944
1012	1.2031
1013	1.1476
1014	1.1748
1015	1.0957
1016	1.1213
1017	1.3275
1018	1.323
1019	0.9505
1020	1.033
1021	1.1757
1022	1.3656
1023	1.1004
1024	1.3195
1025	0.92689
1026	1.262
1027	0.90251
1028	1.0517
1029	1.061
1030	1.068
1031	1.0725
1032	1.0745
1033	1.0738
1034	1.0742
1035	1.0747
1036	1.0719
1037	1.0733
1038	1.0679
1039	1.0701
1040	1.0625
1041	1.0654
1042	1.056
1043	1.0488
1044	1.0525
1045	1.0411
1046	1.0449
1047	1.0334
1048	1.0257
1049	1.0295
1050	1.1588
1051	1.33
1052	1.0317
1053	1.0287
1054	1.0373
1055	1.0346
1056	1.0424
1057	1.04
1058	1.0463
1059	1.0445
1060	1.0488
1061	1.0478
1062	1.0493
1063	1.0494
1064	1.0475
1065	1.0488
1066	1.043
1067	1.0457
1068	1.0357
1069	1.0397
1070	1.0253
1071	1.0309
1072	1.0121
1073	1.019
1074	1.0045
1075	0.9786
1076	0.98765
1077	0.94752
1078	0.95376
1079	0.93503
1080	0.94132
1081	0.92313
1082	0.92904
1083	0.90458
1084	0.90836
1085	0.90008
1086	0.9181
1087	0.8855
1088	1.3876
1089	1.4173
1090	1.3233
1091	1.2588
1092	1.1982
1093	1.0905
1094	1.0408
1095	1.359
1096	1.3511
1097	0.9499
1098	0.92178
1099	1.0247
1100	1.1934
1101	1.129
1102	1.3352
1103	0.95981
1104	1.4012
1105	1.0163
1106	1.0221
1107	1.2259
1108	1.1165
1109	1.332
1110	1.4501
1111	1.256
1112	1.099
1113	1.3213
1114	0.87732
1115	1.2825
1116	1.0727
1117	1.3045
1118	0.99318
1119	0.98893
1120	1.0471
1121	1.0431
1122	1.0534
1123	1.0573
1124	1.0556
1125	1.0584
1126	1.0591
1127	1.0578
1128	1.0549
1129	1.0481
1130	1.0507
1131	1.0454
1132	1.0393
1133	1.0328
1134	1.0261
1135	1.3502
1136	1.027
1137	1.0246
1138	1.0318
1139	1.0295
1140	1.034
1141	1.0394
1142	1.0378
1143	1.0406
1144	1.0418
1145	1.0413
1146	1.0363
1147	1.0386
1148	1.0335
1149	1.0259
1150	1.0099
1151	1.0158
1152	0.99653
1153	1.0035
1154	0.98921
1155	0.96573
1156	0.95035
1157	0.95775
1158	0.94264
1159	0.91811
1160	0.92648
1161	0.90984
1162	0.88552
1163	0.89343
1164	0.8711
1165	0.87816
1166	0.85985
1167	0.86508
1168	0.85397
1169	0.85591
1170	0.85709
1171	0.82911
1172	0.85151
1173	1.5071
1174	1.3924
1175	1.4307
1176	1.2856
1177	1.1927
1178	1.2223
1179	1.1368
1180	1.1641
1181	1.1104
1182	1.0596
1183	1.3893
1184	1.3774
1185	1.5364
1186	1.01
1187	1.0196
1188	1.2118
1189	1.1459
1190	1.3502
1191	1.0187
1192	1.4324
1193	1.0423
1194	1.246
1195	1.1332
1196	1.3415
1197	0.80834
1198	0.98019
1199	0.96408
1200	0.93219
1201	1.4793
1202	1.277
1203	1.1138
1204	1.3256
1205	1.5217
1206	1.5881
1207	1.3038
1208	0.98535
1209	0.99844
1210	1.0165
1211	1.0108
1212	1.0266
1213	1.0218
1214	1.0309
1215	1.0405
1216	1.0379
1217	1.0426
1218	1.0458
1219	1.0453
1220	1.0459
1221	1.0437
1222	1.0448
1223	1.0404
1224	1.0422
1225	1.0384
1226	1.0337
1227	1.0284
1228	1.02
1229	1.0228
1230	1.0145
1231	1.0172
1232	1.1717
1233	1.3682
1234	1.0165
1235	1.0226
1236	1.0206
1237	1.0266
1238	1.0246
1239	1.0284
1240	1.0328
1241	1.0315
1242	1.0345
1243	1.0338
1244	1.0348
1245	1.0343
1246	1.032
1247	1.0277
1248	1.0214
1249	1.013
1250	0.99691
1251	1.0027
1252	0.99083
1253	0.97137
1254	0.97796
1255	0.94105
1256	0.93171
1257	0.89077
1258	0.85813
1259	0.86911
1260	0.84766
1261	0.8182
1262	0.82735
1263	0.81051
1264	0.80424
1265	0.80504
1266	0.79178
1267	0.84687
1268	1.0276
1269	1.3923
1270	1.4361
1271	1.3523
1272	1.2797
1273	1.186
1274	1.2157
1275	1.1306
1276	1.1577
1277	1.1043
1278	1.0535
1279	0.9789
1280	1.0038
1281	1.417
1282	1.4019
1283	1.0861
1284	1.2317
1285	1.1637
1286	1.3619
1287	0.95833
1288	0.89633
1289	1.4606
1290	1.0171
1291	0.95374
1292	1.0119
1293	1.697
1294	1.267
1295	1.15
1296	1.3474
1297	1.5056
1298	1.5476
1299	1.6293
1300	1.299
1301	1.1289
1302	1.326
1303	0.69998
1304	0.98158
1305	0.97465
1306	0.99474
1307	0.9883
1308	1.0065
1309	1.0008
1310	1.0164
1311	1.0117
1312	1.0242
1313	1.0206
1314	1.0273
1315	1.0334
1316	1.0319
1317	1.035
1318	1.0344
1319	1.0348
1320	1.0351
1321	1.0331
1322	1.0341
1323	1.0302
1324	1.0318
1325	1.0284
1326	1.0242
1327	1.0173
1328	1.0196
1329	1.0126
1330	1.0149
1331	1.2132
1332	1.1905
1333	1.3828
1334	1.0135
1335	1.0184
1336	1.0168
1337	1.0216
1338	1.0201
1339	1.0231
1340	1.0257
1341	1.0275
1342	1.0282
1343	1.0279
1344	1.026
1345	1.0141
1346	1.0173
1347	1.0104
1348	0.99739
1349	1.0021
1350	0.9873
1351	0.99245
1352	0.98202
1353	0.97135
1354	0.95212
1355	0.96112
1356	0.93209
1357	0.94243
1358	0.92115
1359	0.89763
1360	0.87217
1361	0.83117
1362	0.84522
1363	0.8174
1364	0.77616
1365	0.78952
1366	0.7639
1367	0.73627
1368	0.74544
1369	0.7077
1370	0.72471
1371	0.76375
1372	1.0705
1373	0.9026
1374	0.84726
1375	1.6478
1376	1.5395
1377	1.3889
1378	1.4354
1379	1.3466
1380	1.2725
1381	1.2083
1382	1.124
1383	1.1509
1384	1.0979
1385	1.0224
1386	1.0473
1387	0.99754
1388	1.4428
1389	1.4245
1390	0.99264
1391	0.95522
1392	0.68925
1393	0.94709
1394	1.0104
1395	1.7366
1396	1.2527
1397	1.1825
1398	1.3698
1399	1.4866
1400	1.1007
1401	0.96939
1402	1.5323
1403	1.6652
1404	1.2894
1405	1.1675
1406	1.3491
1407	0.6293
1408	1.0752
1409	0.95921
1410	0.89453
1411	1.322
1412	0.64574
1413	1.5771
1414	1.8481
1415	0.92823
1416	0.92117
1417	0.94318
1418	0.93559
1419	0.95083
1420	0.97324
1421	0.96596
1422	0.98021
1423	0.99298
1424	1.0085
1425	1.0039
1426	1.0126
1427	1.0216
1428	1.0192
1429	1.0236
1430	1.0265
1431	1.026
1432	1.0262
1433	1.0265
1434	1.0246
1435	1.0256
1436	1.0219
1437	1.0234
1438	1.0203
1439	1.0167
1440	1.0108
1441	1.0127
1442	1.0089
1443	1.8278
1444	1.7585
1445	1.2338
1446	1.2102
1447	1.0094
1448	1.0082
1449	1.012
1450	1.0107
1451	1.0146
1452	1.0133
1453	1.0171
1454	1.0159
1455	1.0183
1456	1.0203
1457	1.0217
1458	1.0223
1459	1.0223
1460	1.022
1461	1.0205
1462	1.0177
1463	1.0136
1464	1.0082
1465	0.99791
1466	1.0016
1467	0.99402
1468	0.9858
1469	0.97741
1470	0.95642
1471	0.92364
1472	0.93535
1473	0.91119
1474	0.88416
1475	0.83856
1476	0.85444
1477	0.80522
1478	0.82226
1479	0.78802
1480	0.73436
1481	0.75244
1482	0.71704
1483	0.67059
1484	0.68553
1485	0.63952
1486	0.65495
1487	0.62162
1488	0.73119
1489	0.68435
1490	0.78162
1491	1.7899
1492	1.7286
1493	1.5992
1494	1.4813
1495	1.5385
1496	1.3814
1497	1.429
1498	1.3385
1499	1.2314
1500	1.1715
1501	1.2005
1502	1.1172
1503	1.0661
1504	1.0914
1505	1.0164
1506	1.0412
1507	0.96644
1508	0.99156
1509	0.9146
1510	0.94084
1511	1.4664
1512	1.1448
1513	0.9657
1514	1.556
1515	1.2749
1516	1.5094
1517	1.1141
1518	1.9176
1519	1.6963
1520	0.88747
1521	1.3128
1522	1.1856
1523	1.346
1524	0.96232
1525	1.5272
1526	0.98588
1527	0.90216
1528	0.91017
1529	0.93537
1530	0.92689
1531	0.95201
1532	0.9676
1533	0.98158
1534	0.97482
1535	0.99354
1536	1.0032
1537	0.99868
1538	1.0106
1539	1.0158
1540	1.0135
1541	1.0188
1542	1.0175
1543	1.0199
1544	1.0195
1545	1.0179
1546	1.0188
1547	1.0154
1548	1.0167
1549	1.0123
1550	1.0139
1551	1.0091
1552	1.006
1553	1.7449
1554	1.7148
1555	1.2312
1556	1.3973
1557	1.0072
1558	1.0063
1559	1.0091
1560	1.0111
1561	1.013
1562	1.0138
1563	1.016
1564	1.0154
1565	1.0168
1566	1.0164
1567	1.0169
1568	1.0162
1569	1.0146
1570	1.0155
1571	1.012
1572	1.0134
1573	1.0084
1574	1.0103
1575	1.0038
1576	1.0062
1577	0.99843
1578	1.0012
1579	0.99241
1580	0.98608
1581	0.98926
1582	0.97983
1583	0.98292
1584	0.97407
1585	0.97685
1586	0.94095
1587	0.91588
1588	0.92886
1589	0.90202
1590	0.85525
1591	0.87172
1592	0.81974
1593	0.83796
1594	0.78081
1595	0.80077
1596	0.73862
1597	0.69387
1598	0.71672
1599	0.60489
1600	0.56342
1601	0.54091
1602	0.65818
1603	0.60575
1604	0.75783
1605	0.70686
1606	0.88843
1607	1.0244
1608	0.93738
1609	1.2388
1610	1.1302
1611	1.4435
1612	1.312
1613	1.8275
1614	1.7566
1615	1.5992
1616	1.6737
1617	1.4717
1618	1.3706
1619	1.4186
1620	1.2899
1621	1.2225
1622	1.1637
1623	1.1922
1624	1.1104
1625	1.0601
1626	1.0108
1627	1.0354
1628	0.96082
1629	0.98598
1630	0.90856
1631	0.93507
1632	1.4868
1633	1.1601
1634	1.0286
1635	1.3141
1636	1.6118
1637	1.5291
1638	1.1241
1639	1.0618
1640	1.0197
1641	0.88103
1642	1.2983
1643	1.2217
1644	1.3711
1645	0.97151
1646	0.48923
1647	1.028
1648	1.4656
1649	1.5913
1650	1.3376
1651	1.6854
1652	1.2036
1653	1.4486
1654	1.2104
1655	2.0393
1656	1.5341
1657	1.5434
1658	1.1737
1659	1.0689
1660	0.85928
1661	0.85227
1662	0.87536
1663	0.89336
1664	0.88418
1665	0.91224
1666	0.93104
1667	0.97939
1668	0.99121
1669	0.98561
1670	1.0005
1671	1.0074
1672	1.0043
1673	1.0119
1674	1.0099
1675	1.0143
1676	1.015
1677	1.0149
1678	1.0142
1679	1.0148
1680	1.0125
1681	1.0101
1682	1.0114
1683	1.0075
1684	1.0088
1685	1.0049
1686	1.0027
1687	1.0037
1688	1.2528
1689	1.3964
1690	1.0039
1691	1.0052
1692	1.0045
1693	1.0065
1694	1.0079
1695	1.0093
1696	1.0105
1697	1.0099
1698	1.0114
1699	1.011
1700	1.012
1701	1.0118
1702	1.0121
1703	1.0116
1704	1.0105
1705	1.0112
1706	1.0086
1707	1.0097
1708	1.0061
1709	1.0074
1710	1.0028
1711	1.0045
1712	0.99891
1713	1.0009
1714	0.9946
1715	0.9968
1716	0.99006
1717	0.98558
1718	0.98779
1719	0.98145
1720	0.98345
1721	0.97801
1722	0.95933
1723	0.93621
1724	0.90897
1725	0.92309
1726	0.87772
1727	0.84239
1728	0.80276
1729	0.82314
1730	0.75859
1731	0.7813
1732	0.70966
1733	0.65605
1734	0.68357
1735	0.59891
1736	0.54049
1737	0.48543
1738	0.4586
1739	0.57208
1740	0.52418
1741	0.66629
1742	0.61739
1743	0.78156
1744	1.135
1745	1.436
1746	1.2647
1747	1.8368
1748	1.9812
1749	1.7692
1750	1.5912
1751	1.4588
1752	1.5203
1753	1.3584
1754	1.4054
1755	1.3165
1756	1.2134
1757	1.2448
1758	1.1561
1759	1.104
1760	1.0545
1761	1.0056
1762	0.98094
1763	0.90322
1764	0.92995
1765	0.84613
1766	0.87536
1767	1.4749
1768	1.1346
1769	1.1073
1770	1.3649
1771	1.0863
1772	1.6095
1773	1.5999
1774	1.3231
1775	1.2424
1776	1.3633
1777	2.1947
1778	1.459
1779	1.5506
1780	1.2211
1781	1.0018
1782	1.4469
1783	1.1965
1784	1.2687
1785	1.1314
1786	0.82977
1787	0.84765
1788	0.88903
1789	0.91036
1790	0.89975
1791	0.93081
1792	0.94962
1793	0.96622
1794	0.95822
1795	0.98025
1796	0.97357
1797	1.
1798	0.99612
1799	1.006
1800	1.0033
1801	1.0095
1802	1.008
1803	1.0111
1804	1.0105
1805	1.0111
1806	1.0113
1807	1.01
1808	1.0081
1809	1.0091
1810	1.006
1811	1.007
1812	1.0038
1813	1.002
1814	1.6062
1815	1.603
1816	1.2756
1817	1.3901
1818	1.0026
1819	1.0034
1820	1.003
1821	1.0043
1822	1.0052
1823	1.0048
1824	1.0061
1825	1.0069
1826	1.0065
1827	1.0076
1828	1.0073
1829	1.008
1830	1.0078
1831	1.008
1832	1.0077
1833	1.007
1834	1.0074
1835	1.0057
1836	1.0064
1837	1.004
1838	1.0019
1839	1.003
1840	0.99932
1841	1.0006
1842	0.99647
1843	0.99792
1844	0.99347
1845	0.9905
1846	0.99197
1847	0.98777
1848	0.98909
1849	0.98549
1850	0.95678
1851	0.91817
1852	0.86953
1853	0.88687
1854	0.83133
1855	0.78808
1856	0.81037
1857	0.73922
1858	0.76441
1859	0.68413
1860	0.71253
1861	0.62222
1862	0.65412
1863	0.55346
1864	0.47948
1865	0.51724
1866	0.40508
1867	0.36236
1868	0.47288
1869	0.55812
1870	0.66792
1871	0.81197
1872	1.0208
1873	0.90695
1874	1.3366
1875	1.1616
1876	1.8007
1877	2.2657
1878	2.3526
1879	2.0801
1880	2.0248
1881	2.1637
1882	1.7654
1883	1.8886
1884	1.5762
1885	1.4433
1886	1.3451
1887	1.2684
1888	1.2047
1889	1.1491
1890	1.0495
1891	1.0737
1892	1.0012
1893	0.95146
1894	0.97659
1895	0.89869
1896	0.84093
1897	1.4772
1898	1.1939
1899	1.1586
1900	1.3893
1901	1.5508
1902	1.5368
1903	1.2635
1904	1.349
1905	1.4351
1906	1.251
1907	0.29281
1908	0.32357
1909	1.2491
1910	1.5093
1911	1.471
1912	0.89505
1913	0.92205
1914	1.0454
1915	1.0693
1916	1.0933
1917	1.1431
1918	1.1695
1919	1.6413
1920	1.8779
1921	2.2373
1922	2.4913
1923	2.0526
1924	1.1807
1925	1.011
1926	0.87805
1927	0.76825
1928	0.48629
1929	0.35723
1930	0.24966
1931	0.42429
1932	0.47088
1933	0.51446
1934	0.62956
1935	0.69419
1936	0.72335
1937	0.75062
1938	0.80001
1939	0.82237
1940	0.88124
1941	0.89832
1942	0.92891
1943	0.95473
1944	0.96579
1945	0.9937
1946	0.99452
1947	0.99537
1948	0.99624
1949	1.0018
1950	1.0029
1951	1.0037
1952	1.0041
1953	1.0047
1954	1.0047
1955	1.0045
1956	1.0042
1957	1.0038
1958	1.0035
1959	1.003
1960	1.0027
1961	1.0025
1962	1.0013
1963	1.001
1964	1.4048
1965	1.3763
1966	1.2994
1967	1.547
1968	1.002
1969	1.0071
1970	1.0078
1971	1.0085
1972	1.008
1973	1.0071
1974	1.0057
1975	1.0037
1976	0.99788
1977	0.99393
1978	0.98924
1979	0.95421
1980	0.94495
1981	0.93502
1982	0.92448
1983	0.8779
1984	0.85356
1985	0.8416
1986	0.82997
1987	0.81885
1988	1.2011
1989	1.3101
1990	0.23547
1991	0.99161
1992	0.83679
1993	1.469
1994	0.24951
1995	0.99108
1996	0.80495
1997	1.4032
1998	0.99065
1999	0.1752
2000	1.3391
2001	0.74717
2002	0.76579
2003	0.75586
2004	0.78875
2005	0.77681
2006	0.81471
2007	0.84226
2008	0.82837
2009	0.87002
2010	0.85619
2011	0.92156
2012	0.90948
2013	0.94357
2014	0.93295
2015	0.9623
2016	0.95336
2017	0.97753
2018	0.98924
2019	0.98382
2020	0.9976
2021	0.99382
2022	1.003
2023	1.0006
2024	1.0058
2025	1.0066
2026	1.0064
2027	1.0061
2028	1.0065
2029	1.0047
2030	1.0054
2031	1.003
2032	1.0015
2033	1.4789
2034	1.3544
2035	1.
2036	1.0002
2037	1.0005
2038	1.0007
2039	1.0006
2040	1.0009
2041	1.0008
2042	1.0011
2043	1.0013
2044	1.0012
2045	1.0016
2046	1.0015
2047	1.0018
2048	1.0017
2049	1.002
2050	1.0019
2051	1.0021
2052	1.002
2053	1.0021
2054	1.0021
2055	1.002
2056	1.0021
2057	1.0019
2058	1.0015
2059	1.0017
2060	1.0011
2061	1.0013
2062	1.0005
2063	1.0008
2064	0.99986
2065	0.99911
2066	0.99949
2067	0.99832
2068	0.99753
2069	0.99792
2070	0.99681
2071	0.99716
2072	0.99621
2073	0.99649
2074	0.97471
2075	0.98332
2076	0.95324
2077	0.96466
2078	0.92653
2079	0.89484
2080	0.85806
2081	0.8771
2082	0.81577
2083	0.83764
2084	0.76728
2085	0.79236
2086	0.71154
2087	0.6471
2088	0.61106
2089	0.48409
2090	0.3797
2091	0.43445
2092	0.3206
2093	6.3973e-002
2094	0.12117
2095	0.10996
2096	0.1867
2097	0.15506
2098	0.2624
2099	0.2224
2100	0.35384
2101	0.46626
2102	0.40712
2103	0.61378
2104	0.82295
2105	0.70876
2106	1.1704
2107	0.97162
2108	1.8514
2109	1.4403
2110	3.1359
2111	2.3673
2112	3.4367
2113	2.5933
2114	2.9908
2115	2.0203
2116	2.2611
2117	1.7186
2118	1.8499
2119	1.5352
2120	1.4117
2121	1.468
2122	1.3216
2123	1.3636
2124	1.2507
2125	1.1912
2126	1.2199
2127	1.1386
2128	1.1643
2129	1.0897
2130	1.0423
2131	0.94541
2132	0.97045
2133	0.8924
2134	0.91947
2135	0.83378
2136	0.86393
2137	0.76712
2138	0.80163
2139	1.4885
2140	1.5014
2141	1.3242
2142	1.2839
2143	1.3028
2144	1.4521
2145	0.72727
2146	0.76487
2147	0.79962
2148	0.83195
2149	0.86223
2150	0.89078
2151	0.9179
2152	0.94385
2153	0.96886
2154	0.99316
2155	1.017
2156	1.0405
2157	1.0639
2158	1.0874
2159	1.1112
2160	1.1357
2161	1.161
2162	1.1875
2163	1.2156
2164	1.2457
2165	1.2784
2166	1.3146
2167	1.3551
2168	1.4013
2169	1.4551
2170	1.519
2171	1.5967
2172	1.6937
2173	1.8183
2174	1.9862
2175	2.2299
2176	2.5881
2177	3.1484
2178	3.9213
2179	3.7711
2180	1.9218
2181	1.4027
2182	1.0787
2183	0.87169
2184	0.7259
2185	0.61398
2186	0.52469
2187	0.44852
2188	0.38274
2189	0.32332
2190	0.26887
2191	0.21805
2192	0.16931
2193	0.1231
2194	7.5709e-002
2195	2.7752e-002
2196	-2.2514e-002
2197	-7.4082e-002
2198	-9.8627e-002
2199	5.3565e-003
2200	-0.30065
2201	-7.9391e-002
2202	2.743e-002
2203	0.12343
2204	0.20829
2205	0.28357
2206	0.35086
2207	0.4106
2208	0.4646
2209	0.51365
2210	0.55843
2211	0.59947
2212	0.63721
2213	0.67202
2214	0.70423
2215	0.73409
2216	0.76184
2217	0.78766
2218	0.81172
2219	0.83416
2220	0.85508
2221	0.87457
2222	0.89271
2223	0.90953
2224	0.92508
2225	0.93934
2226	0.95232
2227	0.96397
2228	0.97422
2229	0.98299
2230	0.99016
2231	0.99556
2232	0.99899
2233	0.999
2234	0.99904
2235	0.99908
2236	0.99914
2237	0.9992
2238	0.99927
2239	0.99936
2240	0.99944
2241	0.99953
2242	0.99962
2243	0.99971
2244	0.9998
2245	0.99989
2246	0.99997
2247	1.0001
2248	1.0001
2249	1.0002
2250	1.0003
2251	1.0003
2252	1.0004
2253	1.0004
2254	1.0004
2255	1.0005
2256	1.0005
2257	1.0005
2258	1.0005
2259	1.0005
2260	1.0005
2261	1.0005
2262	1.0004
2263	1.0004
2264	1.0004
2265	1.0004
2266	1.0004
2267	1.0003
2268	1.0003
2269	1.0003
2270	1.0002
2271	1.0002
2272	1.0002
2273	1.0002
2274	1.0002
2275	1.0001
2276	1.0001
2277	1.0001
2278	1.
2279	0.99997
2280	0.99985
2281	0.99963
2282	0.99945
2283	0.99936
2284	0.99943
2285	0.99968
2286	1.0001
2287	1.0007
2288	1.0015
2289	1.0023
2290	1.0032
2291	1.004
2292	1.0047
2293	1.0052
2294	1.0054
2295	1.0052
2296	1.0046
2297	1.0033
2298	1.0015
2299	0.99892
2300	0.99556
2301	0.99134
2302	0.98621
2303	0.98012
2304	0.97303
2305	0.96493
2306	0.95581
2307	0.94566
2308	0.93453
2309	0.92244
2310	0.90946
2311	0.89568
2312	0.88118
2313	0.86608
2314	0.85053
2315	0.83467
2316	0.81868
2317	0.80273
2318	0.78703
2319	0.77177
2320	0.75716
2321	0.74341
2322	0.73072
2323	0.71927
2324	0.70926
2325	0.70083
2326	0.69413
2327	0.68927
2328	0.68633
2329	1.4174
2330	1.3825
2331	1.3602
2332	1.3101
2333	1.3481
2334	1.414
2335	1.4324
2336	1.3749
2337	0.91131
2338	1.251
2339	0.97306
2340	0.88729
2341	1.3929
2342	1.5016
2343	1.5765
2344	0.75375
2345	0.91846
2346	0.99234
2347	1.1993
2348	1.0539
2349	1.0419
2350	0.76024
2351	0.95847
2352	1.005
2353	1.328
2354	0.90007
2355	1.0301
2356	1.2272
2357	0.7404
2358	0.94629
2359	0.99482
2360	1.3535
2361	0.99035
2362	1.0075
2363	0.94377
2364	1.0027
2365	0.68052
2366	0.99798
2367	0.8845
2368	1.0002
2369	1.004
2370	0.94994
2371	1.2112
2372	1.648
2373	1.03
2374	1.0659
2375	0.90275
2376	1.0167
2377	0.81523
2378	0.51334
2379	0.39428
2380	0.80507
2381	0.9679
2382	1.0043
2383	1.2127
2384	1.3907
2385	1.083
2386	0.97962
2387	1.1271
2388	1.0594
2389	0.74764
2390	0.98681
2391	1.2606
2392	0.99994
2393	0.86058
2394	1.2396
2395	1.5098
2396	1.255
2397	1.0169
2398	1.969
2399	1.0295
2400	1.0299
2401	1.0015
2402	1.025
2403	1.1294
2404	1.2018
2405	1.0062
2406	0.67986
2407	1.0223
2408	0.98448
2409	0.99629
2410	1.1035
2411	0.25678
2412	0.98458
2413	1.1385
2414	1.2324
2415	1.0024
2416	0.77077
2417	1.0193
2418	1.124
2419	1.0013
2420	0.96519
2421	0.96925
2422	0.80144
2423	1.0193
2424	0.57208
2425	1.3083
2426	1.0505
2427	1.0101
2428	0.98769
2429	0.80329
2430	1.0047
2431	0.98656
2432	0.86292
2433	0.87056
2434	1.8416
2435	1.2906
2436	1.0185
2437	1.1918
2438	0.97552
2439	1.0211
2440	1.138
2441	1.0755
2442	0.99964
2443	1.1543
2444	1.2791
2445	1.3191
2446	1.0375
2447	0.94046
2448	1.6834
2449	1.059
2450	1.0017
2451	0.99223
2452	1.0581
2453	0.44108
2454	7.4301e-002
2455	1.0228
2456	1.2637
2457	1.0296
2458	0.6049
2459	1.036
2460	1.008
2461	1.0567
2462	1.1566
2463	1.0361
2464	0.9126
2465	1.1137
2466	0.96638
2467	1.463
2468	1.0013
2469	1.13
2470	1.0442
2471	1.2651
2472	1.1247
2473	1.0424
2474	1.3733
2475	0.46391
2476	1.0212
2477	1.084
2478	1.0244
2479	1.1824
2480	1.7948
