Entity	 X(m)	 Y(m)	 Z(m)	Node ID	
Mesh Node 1027	-3.1	1.2054e-016	0.	124	
Mesh Node 1028	-3.1	4.9984e-002	0.	10241	
Mesh Node 1029	-3.1	-5.0031e-002	0.	10242	
Mesh Node 1030	-3.1	9.9969e-002	0.	6945	
Mesh Node 1031	-3.1	-0.10006	0.	9200	
Mesh Node 1032	-3.1	0.14994	0.	24321	
Mesh Node 1033	-3.1	-0.1501	0.	28996	
Mesh Node 1034	-3.0999	0.19992	0.	6824	
Mesh Node 1035	-3.0999	-0.20013	0.	9623	
Mesh Node 1036	-3.0999	0.24984	0.	23892	
Mesh Node 1037	-3.0998	-0.2503	0.	29475	
Mesh Node 1038	-3.0998	0.29977	0.	6643	
Mesh Node 1039	-3.0997	-0.30047	0.	9894	
Mesh Node 1040	-3.0997	0.34977	0.	23575	
Mesh Node 1041	-3.0996	-0.35059	0.	28266	
Mesh Node 1042	-3.0995	0.39977	0.	6507	
Mesh Node 1043	-3.0994	-0.4007	0.	8913	
Mesh Node 1044	-3.0993	0.44977	0.	23251	
Mesh Node 1045	-3.0992	-0.4508	0.	27931	
Mesh Node 1046	-3.0991	0.49977	0.	6373	
Mesh Node 1047	-3.099	-0.50089	0.	8771	
Mesh Node 1048	-3.0989	0.54976	0.	22926	
Mesh Node 1049	-3.0987	-0.55098	0.	27589	
Mesh Node 1050	-3.0986	0.59976	0.	6239	
Mesh Node 1051	-3.0984	-0.60106	0.	8628	
Mesh Node 1052	-3.0983	0.64976	0.	22638	
Mesh Node 1053	-3.0981	-0.65114	0.	27268	
Mesh Node 1054	-3.0979	0.69976	0.	6122	
Mesh Node 1055	-3.0977	-0.70122	0.	8502	
Mesh Node 1056	-3.0975	0.74976	0.	22308	
Mesh Node 1057	-3.0973	-0.75129	0.	26965	
Mesh Node 1058	-3.0971	0.79976	0.	5995	
Mesh Node 1059	-3.0968	-0.80136	0.	8381	
Mesh Node 1060	-3.0966	0.84976	0.	22035	
Mesh Node 1061	-3.0959	-0.85172	0.	26714	
Mesh Node 1062	-3.095	-0.90208	0.	8278	
Mesh Node 1063	-3.05	1.2371e-016	0.	10237	
Mesh Node 1064	-3.05	9.9966e-002	0.	24533	
Mesh Node 1065	-3.05	-0.10007	0.	28995	
Mesh Node 1066	-3.0499	0.19994	0.	24322	
Mesh Node 1067	-3.0499	-0.2001	0.	28924	
Mesh Node 1068	-3.0498	0.29975	0.	23888	
Mesh Node 1069	-3.0497	-0.30052	0.	28355	
Mesh Node 1070	-3.0495	0.39966	0.	23576	
Mesh Node 1071	-3.0494	-0.40064	0.	28264	
Mesh Node 1072	-3.0491	0.49958	0.	23247	
Mesh Node 1073	-3.049	-0.50073	0.	27930	
Mesh Node 1074	-3.0486	0.5995	0.	22927	
Mesh Node 1075	-3.0484	-0.60082	0.	27591	
Mesh Node 1076	-3.0479	0.69942	0.	22639	
Mesh Node 1077	-3.0477	-0.70089	0.	27266	
Mesh Node 1078	-3.047	0.79934	0.	22305	
Mesh Node 1079	-3.0464	-0.80137	0.	26964	
Mesh Node 1080	-3.0445	-0.90229	0.	26712	
Mesh Node 1081	-3.	1.2688e-016	0.	123	
Mesh Node 1082	-3.	4.9982e-002	0.	10238	
Mesh Node 1083	-3.	-5.0039e-002	0.	10239	
Mesh Node 1084	-3.	9.9963e-002	0.	6944	
Mesh Node 1085	-3.	-0.10008	0.	9201	
Mesh Node 1086	-3.	0.14996	0.	24534	
Mesh Node 1087	-2.9999	-0.15008	0.	28923	
Mesh Node 1088	-2.9999	0.19996	0.	7096	
Mesh Node 1089	-2.9999	-0.20008	0.	9165	
Mesh Node 1090	-2.9998	0.24985	0.	23889	
Mesh Node 1091	-2.9998	-0.25033	0.	28354	
Mesh Node 1092	-2.9998	0.29974	0.	6642	
Mesh Node 1093	-2.9997	-0.30057	0.	8950	
Mesh Node 1094	-2.9996	0.34965	0.	23890	
Mesh Node 1095	-2.9995	-0.35057	0.	28267	
Mesh Node 1096	-2.9995	0.39956	0.	7401	
Mesh Node 1097	-2.9994	-0.40057	0.	8914	
Mesh Node 1098	-2.9993	0.44948	0.	23250	
Mesh Node 1099	-2.9992	-0.45057	0.	27933	
Mesh Node 1100	-2.9991	0.4994	0.	6372	
Mesh Node 1101	-2.9989	-0.50057	0.	8772	
Mesh Node 1102	-2.9988	0.54931	0.	23249	
Mesh Node 1103	-2.9987	-0.55057	0.	27934	
Mesh Node 1104	-2.9985	0.59923	0.	7168	
Mesh Node 1105	-2.9984	-0.60057	0.	9479	
Mesh Node 1106	-2.9982	0.64915	0.	24762	
Mesh Node 1107	-2.998	-0.65057	0.	27269	
Mesh Node 1108	-2.9978	0.69907	0.	7127	
Mesh Node 1109	-2.9976	-0.70057	0.	8503	
Mesh Node 1110	-2.9974	0.749	0.	22307	
Mesh Node 1111	-2.997	0.79892	0.	5994	
Mesh Node 1112	-2.9968	-0.75098	0.	26967	
Mesh Node 1113	-2.9965	0.84885	0.	22034	
Mesh Node 1114	-2.9959	-0.80139	0.	8382	
Mesh Node 1115	-2.995	-0.85194	0.	26716	
Mesh Node 1116	-2.994	-0.90249	0.	8279	
Mesh Node 1117	-2.95	1.3005e-016	0.	10234	
Mesh Node 1118	-2.95	9.996e-002	0.	24530	
Mesh Node 1119	-2.95	-0.10009	0.	28997	
Mesh Node 1120	-2.9499	0.19992	0.	24725	
Mesh Node 1121	-2.9499	-0.20015	0.	28919	
Mesh Node 1122	-2.9497	0.2997	0.	23885	
Mesh Node 1123	-2.9496	-0.30068	0.	28356	
Mesh Node 1124	-2.9494	0.39961	0.	25019	
Mesh Node 1125	-2.9492	-0.40087	0.	28261	
Mesh Node 1126	-2.9489	0.49953	0.	23248	
Mesh Node 1127	-2.9487	-0.50101	0.	27927	
Mesh Node 1128	-2.9482	0.59945	0.	22929	
Mesh Node 1129	-2.948	-0.60114	0.	27587	
Mesh Node 1130	-2.9474	0.69936	0.	22642	
Mesh Node 1131	-2.947	-0.70126	0.	27261	
Mesh Node 1132	-2.9464	0.79928	0.	22306	
Mesh Node 1133	-2.9455	-0.80177	0.	26961	
Mesh Node 1134	-2.9431	-0.90316	0.	26709	
Mesh Node 1135	-2.9	1.3323e-016	0.	122	
Mesh Node 1136	-2.9	4.9979e-002	0.	10235	
Mesh Node 1137	-2.9	-5.0052e-002	0.	10236	
Mesh Node 1138	-2.9	9.9957e-002	0.	6943	
Mesh Node 1139	-2.9	-0.1001	0.	9202	
Mesh Node 1140	-2.8999	0.14992	0.	24532	
Mesh Node 1141	-2.8999	-0.15016	0.	28920	
Mesh Node 1142	-2.8999	0.19988	0.	7094	
Mesh Node 1143	-2.8999	-0.20022	0.	9163	
Mesh Node 1144	-2.8998	0.24977	0.	23886	
Mesh Node 1145	-2.8997	-0.2505	0.	28921	
Mesh Node 1146	-2.8997	0.29966	0.	6641	
Mesh Node 1147	-2.8996	-0.30078	0.	9925	
Mesh Node 1148	-2.8995	0.34966	0.	23887	
Mesh Node 1149	-2.8993	-0.35097	0.	28262	
Mesh Node 1150	-2.8993	0.39966	0.	7449	
Mesh Node 1151	-2.8991	-0.40116	0.	8911	
Mesh Node 1152	-2.899	0.44966	0.	23256	
Mesh Node 1153	-2.8988	-0.45131	0.	27928	
Mesh Node 1154	-2.8988	0.49966	0.	6375	
Mesh Node 1155	-2.8984	-0.50146	0.	8769	
Mesh Node 1156	-2.8984	0.54966	0.	22928	
Mesh Node 1157	-2.898	-0.55159	0.	27586	
Mesh Node 1158	-2.898	0.59966	0.	6240	
Mesh Node 1159	-2.8976	-0.60172	0.	8626	
Mesh Node 1160	-2.8975	0.64966	0.	22641	
Mesh Node 1161	-2.897	-0.65183	0.	27262	
Mesh Node 1162	-2.897	0.69965	0.	6123	
Mesh Node 1163	-2.8965	-0.70195	0.	8500	
Mesh Node 1164	-2.8964	0.74965	0.	22312	
Mesh Node 1165	-2.8958	-0.75205	0.	26962	
Mesh Node 1166	-2.8958	0.79965	0.	5997	
Mesh Node 1167	-2.8951	-0.80215	0.	8380	
Mesh Node 1168	-2.8951	0.84964	0.	22039	
Mesh Node 1169	-2.8936	-0.85299	0.	26710	
Mesh Node 1170	-2.8921	-0.90383	0.	8276	
Mesh Node 1171	-2.85	1.364e-016	0.	10231	
Mesh Node 1172	-2.85	9.9954e-002	0.	24531	
Mesh Node 1173	-2.85	-0.10012	0.	28998	
Mesh Node 1174	-2.8499	0.19992	0.	24328	
Mesh Node 1175	-2.8499	-0.20018	0.	28918	
Mesh Node 1176	-2.8497	0.29964	0.	23883	
Mesh Node 1177	-2.8495	-0.30087	0.	28359	
Mesh Node 1178	-2.8493	0.39951	0.	23580	
Mesh Node 1179	-2.8491	-0.40106	0.	28260	
Mesh Node 1180	-2.8487	0.49939	0.	23252	
Mesh Node 1181	-2.8484	-0.50121	0.	27926	
Mesh Node 1182	-2.8479	0.59927	0.	22930	
Mesh Node 1183	-2.8472	-0.60184	0.	27585	
Mesh Node 1184	-2.8469	0.69915	0.	22643	
Mesh Node 1185	-2.8459	-0.70202	0.	27260	
Mesh Node 1186	-2.8452	0.79936	0.	22309	
Mesh Node 1187	-2.8442	-0.80267	0.	26963	
Mesh Node 1188	-2.8415	-0.90393	0.	26708	
Mesh Node 1189	-2.8	1.3957e-016	0.	121	
Mesh Node 1190	-2.8	4.9975e-002	0.	10232	
Mesh Node 1191	-2.8	-5.007e-002	0.	10233	
Mesh Node 1192	-2.8	9.995e-002	0.	7093	
Mesh Node 1193	-2.8	-0.10014	0.	9203	
Mesh Node 1194	-2.7999	0.14995	0.	24327	
Mesh Node 1195	-2.7999	-0.15014	0.	28922	
Mesh Node 1196	-2.7999	0.19995	0.	6827	
Mesh Node 1197	-2.7999	-0.20014	0.	9164	
Mesh Node 1198	-2.7998	0.24979	0.	23884	
Mesh Node 1199	-2.7997	-0.25055	0.	28357	
Mesh Node 1200	-2.7997	0.29962	0.	6640	
Mesh Node 1201	-2.7995	-0.30097	0.	8951	
Mesh Node 1202	-2.7995	0.34949	0.	23579	
Mesh Node 1203	-2.7993	0.39936	0.	6508	
Mesh Node 1204	-2.7992	-0.35097	0.	28263	
Mesh Node 1205	-2.799	-0.40097	0.	8912	
Mesh Node 1206	-2.7989	0.44924	0.	23254	
Mesh Node 1207	-2.7987	-0.45096	0.	27929	
Mesh Node 1208	-2.7986	0.49911	0.	6374	
Mesh Node 1209	-2.7983	-0.50096	0.	8770	
Mesh Node 1210	-2.7982	0.54899	0.	23255	
Mesh Node 1211	-2.7978	0.59888	0.	7531	
Mesh Node 1212	-2.7976	-0.55146	0.	27588	
Mesh Node 1213	-2.7973	0.64876	0.	24823	
Mesh Node 1214	-2.7968	0.69864	0.	7187	
Mesh Node 1215	-2.7968	-0.60196	0.	8627	
Mesh Node 1216	-2.796	-0.65203	0.	27263	
Mesh Node 1217	-2.7957	0.74886	0.	22311	
Mesh Node 1218	-2.7953	-0.70209	0.	8501	
Mesh Node 1219	-2.7947	0.79907	0.	5996	
Mesh Node 1220	-2.7943	-0.75264	0.	27265	
Mesh Node 1221	-2.7938	0.8491	0.	22038	
Mesh Node 1222	-2.7933	-0.8032	0.	9821	
Mesh Node 1223	-2.7921	-0.85362	0.	26711	
Mesh Node 1224	-2.7909	-0.90403	0.	8277	
Mesh Node 1225	-2.75	1.4274e-016	0.	10228	
Mesh Node 1226	-2.75	9.9944e-002	0.	24529	
Mesh Node 1227	-2.75	-0.10016	0.	28999	
Mesh Node 1228	-2.7499	0.19989	0.	24324	
Mesh Node 1229	-2.7498	-0.20026	0.	28914	
Mesh Node 1230	-2.7496	0.29956	0.	23881	
Mesh Node 1231	-2.7494	-0.30114	0.	28358	
Mesh Node 1232	-2.7491	0.39943	0.	23578	
Mesh Node 1233	-2.7488	-0.40146	0.	28257	
Mesh Node 1234	-2.7484	0.4993	0.	23253	
Mesh Node 1235	-2.7479	-0.5017	0.	27922	
Mesh Node 1236	-2.7474	0.59918	0.	22933	
Mesh Node 1237	-2.7464	-0.6024	0.	27581	
Mesh Node 1238	-2.7461	0.69906	0.	22645	
Mesh Node 1239	-2.7448	-0.70263	0.	27264	
Mesh Node 1240	-2.7442	0.79926	0.	22310	
Mesh Node 1241	-2.7428	-0.80333	0.	26959	
Mesh Node 1242	-2.7398	-0.9043	0.	26704	
Mesh Node 1243	-2.7	1.4592e-016	0.	120	
Mesh Node 1244	-2.7	-5.0094e-002	0.	10230	
Mesh Node 1245	-2.7	4.9969e-002	0.	10229	
Mesh Node 1246	-2.7	-0.10019	0.	9204	
Mesh Node 1247	-2.7	9.9938e-002	0.	6942	
Mesh Node 1248	-2.6999	0.14988	0.	24326	
Mesh Node 1249	-2.6999	-0.15029	0.	28915	
Mesh Node 1250	-2.6998	0.19982	0.	6826	
Mesh Node 1251	-2.6998	-0.20039	0.	9161	
Mesh Node 1252	-2.6997	0.24966	0.	23882	
Mesh Node 1253	-2.6996	-0.25085	0.	28916	
Mesh Node 1254	-2.6996	0.2995	0.	6639	
Mesh Node 1255	-2.6993	-0.30132	0.	9848	
Mesh Node 1256	-2.6993	0.3495	0.	23585	
Mesh Node 1257	-2.699	0.3995	0.	6510	
Mesh Node 1258	-2.699	-0.35164	0.	28258	
Mesh Node 1259	-2.6986	-0.40195	0.	8909	
Mesh Node 1260	-2.6985	0.44949	0.	23257	
Mesh Node 1261	-2.6981	0.49949	0.	6376	
Mesh Node 1262	-2.6981	-0.45219	0.	27923	
Mesh Node 1263	-2.6975	-0.50243	0.	8767	
Mesh Node 1264	-2.6975	0.54949	0.	22931	
Mesh Node 1265	-2.6969	0.59949	0.	6241	
Mesh Node 1266	-2.6968	-0.55263	0.	27582	
Mesh Node 1267	-2.6962	0.64948	0.	22644	
Mesh Node 1268	-2.6961	-0.60284	0.	8625	
Mesh Node 1269	-2.6954	0.69947	0.	6124	
Mesh Node 1270	-2.6952	-0.65301	0.	27583	
Mesh Node 1271	-2.6945	0.74947	0.	22316	
Mesh Node 1272	-2.6943	-0.70318	0.	9677	
Mesh Node 1273	-2.6937	0.79946	0.	5999	
Mesh Node 1274	-2.6933	-0.75332	0.	26958	
Mesh Node 1275	-2.6927	0.84945	0.	22043	
Mesh Node 1276	-2.6923	-0.80346	0.	8378	
Mesh Node 1277	-2.6905	-0.85401	0.	26705	
Mesh Node 1278	-2.6887	-0.90456	0.	8274	
Mesh Node 1279	-2.65	1.4909e-016	0.	10225	
Mesh Node 1280	-2.65	-0.10022	0.	29000	
Mesh Node 1281	-2.65	9.9928e-002	0.	24528	
Mesh Node 1282	-2.6498	0.19987	0.	24325	
Mesh Node 1283	-2.6498	-0.20032	0.	28913	
Mesh Node 1284	-2.6495	0.29946	0.	23879	
Mesh Node 1285	-2.6493	-0.30148	0.	28361	
Mesh Node 1286	-2.6489	0.39926	0.	23581	
Mesh Node 1287	-2.6485	-0.40179	0.	28256	
Mesh Node 1288	-2.648	0.49907	0.	23258	
Mesh Node 1289	-2.6471	-0.50261	0.	27921	
Mesh Node 1290	-2.6464	0.59929	0.	22932	
Mesh Node 1291	-2.6455	-0.60281	0.	27584	
Mesh Node 1292	-2.6447	0.69911	0.	22646	
Mesh Node 1293	-2.6435	-0.70317	0.	27257	
Mesh Node 1294	-2.643	0.79901	0.	22313	
Mesh Node 1295	-2.6411	-0.80348	0.	26957	
Mesh Node 1296	-2.6377	-0.90411	0.	26703	
Mesh Node 1297	-2.6	1.5226e-016	0.	119	
Mesh Node 1298	-2.6	-5.0124e-002	0.	10227	
Mesh Node 1299	-2.6	-0.10025	0.	9205	
Mesh Node 1300	-2.6	4.9958e-002	0.	10226	
Mesh Node 1301	-2.6	9.9917e-002	0.	6941	
Mesh Node 1302	-2.5999	-0.15025	0.	28917	
Mesh Node 1303	-2.5999	0.14992	0.	24329	
Mesh Node 1304	-2.5998	-0.20025	0.	9162	
Mesh Node 1305	-2.5998	0.19992	0.	6828	
Mesh Node 1306	-2.5996	0.24967	0.	23880	
Mesh Node 1307	-2.5995	-0.25094	0.	28360	
Mesh Node 1308	-2.5994	0.29942	0.	6638	
Mesh Node 1309	-2.5992	-0.30164	0.	8952	
Mesh Node 1310	-2.5991	0.34922	0.	23583	
Mesh Node 1311	-2.5989	-0.35164	0.	28259	
Mesh Node 1312	-2.5988	0.39902	0.	6509	
Mesh Node 1313	-2.5985	-0.40164	0.	8910	
Mesh Node 1314	-2.5984	0.44884	0.	23584	
Mesh Node 1315	-2.5979	0.49865	0.	7545	
Mesh Node 1316	-2.5976	-0.45221	0.	27924	
Mesh Node 1317	-2.5969	0.54888	0.	24890	
Mesh Node 1318	-2.5968	-0.50279	0.	8768	
Mesh Node 1319	-2.5959	0.5991	0.	7251	
Mesh Node 1320	-2.5958	-0.55279	0.	27925	
Mesh Node 1321	-2.595	0.64892	0.	24889	
Mesh Node 1322	-2.5949	-0.60278	0.	9906	
Mesh Node 1323	-2.594	0.69874	0.	7544	
Mesh Node 1324	-2.5938	-0.65297	0.	27259	
Mesh Node 1325	-2.5932	0.74865	0.	22315	
Mesh Node 1326	-2.5927	-0.70315	0.	8499	
Mesh Node 1327	-2.5923	0.79855	0.	5998	
Mesh Node 1328	-2.5913	-0.75332	0.	26960	
Mesh Node 1329	-2.5911	0.84858	0.	22041	
Mesh Node 1330	-2.5899	-0.80349	0.	8379	
Mesh Node 1331	-2.5883	-0.85358	0.	26707	
Mesh Node 1332	-2.5867	-0.90367	0.	8275	
Mesh Node 1333	-2.55	-0.10029	0.	29001	
Mesh Node 1334	-2.55	1.5543e-016	0.	10222	
Mesh Node 1335	-2.55	9.9902e-002	0.	24526	
Mesh Node 1336	-2.5498	-0.20046	0.	28909	
Mesh Node 1337	-2.5498	0.19981	0.	24330	
Mesh Node 1338	-2.5494	0.29931	0.	23877	
Mesh Node 1339	-2.5492	-0.30193	0.	28362	
Mesh Node 1340	-2.5486	0.3991	0.	23582	
Mesh Node 1341	-2.5482	-0.40244	0.	28253	
Mesh Node 1342	-2.5474	0.49892	0.	23263	
Mesh Node 1343	-2.5465	-0.5034	0.	27918	
Mesh Node 1344	-2.5455	0.59913	0.	22938	
Mesh Node 1345	-2.5444	-0.60314	0.	27579	
Mesh Node 1346	-2.5434	0.69894	0.	22651	
Mesh Node 1347	-2.5415	-0.70367	0.	27258	
Mesh Node 1348	-2.5411	0.79832	0.	22314	
Mesh Node 1349	-2.5389	-0.80226	0.	26954	
Mesh Node 1350	-2.5358	-0.90047	0.	26700	
Mesh Node 1351	-2.5	-0.10033	0.	9742	
Mesh Node 1352	-2.5	-5.0164e-002	0.	10224	
Mesh Node 1353	-2.5	1.586e-016	0.	118	
Mesh Node 1354	-2.5	4.9943e-002	0.	10223	
Mesh Node 1355	-2.5	9.9887e-002	0.	6940	
Mesh Node 1356	-2.4999	-0.1505	0.	28911	
Mesh Node 1357	-2.4998	0.14979	0.	24527	
Mesh Node 1358	-2.4998	-0.20067	0.	9160	
Mesh Node 1359	-2.4997	0.1997	0.	7408	
Mesh Node 1360	-2.4995	0.24945	0.	23878	
Mesh Node 1361	-2.4995	-0.25144	0.	28912	
Mesh Node 1362	-2.4993	0.29919	0.	6637	
Mesh Node 1363	-2.4992	-0.30222	0.	9927	
Mesh Node 1364	-2.4988	0.34919	0.	23589	
Mesh Node 1365	-2.4986	-0.35273	0.	28254	
Mesh Node 1366	-2.4983	0.39919	0.	6512	
Mesh Node 1367	-2.498	-0.40325	0.	8907	
Mesh Node 1368	-2.4976	0.44918	0.	23262	
Mesh Node 1369	-2.4971	-0.45363	0.	27919	
Mesh Node 1370	-2.4969	0.49918	0.	6378	
Mesh Node 1371	-2.4963	-0.50402	0.	8765	
Mesh Node 1372	-2.496	0.54917	0.	22937	
Mesh Node 1373	-2.4951	0.59916	0.	6243	
Mesh Node 1374	-2.4951	-0.55376	0.	27577	
Mesh Node 1375	-2.4939	0.64915	0.	22650	
Mesh Node 1376	-2.4938	-0.6035	0.	8623	
Mesh Node 1377	-2.4928	0.69914	0.	6126	
Mesh Node 1378	-2.4921	-0.65384	0.	27578	
Mesh Node 1379	-2.4913	0.74861	0.	22320	
Mesh Node 1380	-2.4904	-0.70418	0.	9723	
Mesh Node 1381	-2.4898	0.79809	0.	6001	
Mesh Node 1382	-2.4891	-0.7526	0.	26955	
Mesh Node 1383	-2.4886	0.84785	0.	22321	
Mesh Node 1384	-2.4879	-0.80103	0.	8376	
Mesh Node 1385	-2.4864	-0.84915	0.	26701	
Mesh Node 1386	-2.4849	-0.89727	0.	8272	
Mesh Node 1387	-2.4501	-0.10038	0.	29004	
Mesh Node 1388	-2.45	1.6178e-016	0.	10219	
Mesh Node 1389	-2.4499	9.9868e-002	0.	24524	
Mesh Node 1390	-2.4497	-0.20115	0.	28910	
Mesh Node 1391	-2.4497	0.19977	0.	24706	
Mesh Node 1392	-2.4492	0.29912	0.	23875	
Mesh Node 1393	-2.4492	-0.30246	0.	28365	
Mesh Node 1394	-2.4478	-0.40355	0.	28252	
Mesh Node 1395	-2.4477	0.39913	0.	23586	
Mesh Node 1396	-2.4458	0.49907	0.	23259	
Mesh Node 1397	-2.4457	-0.50406	0.	27917	
Mesh Node 1398	-2.4441	0.59879	0.	22934	
Mesh Node 1399	-2.443	-0.60416	0.	27576	
Mesh Node 1400	-2.4415	0.69866	0.	22647	
Mesh Node 1401	-2.4393	-0.70466	0.	27256	
Mesh Node 1402	-2.4384	0.79716	0.	22317	
Mesh Node 1403	-2.4357	-0.80318	0.	26953	
Mesh Node 1404	-2.4356	0.89502	0.	22047	
Mesh Node 1405	-2.4325	-0.89467	0.	26699	
Mesh Node 1406	-2.4001	-0.10043	0.	9206	
Mesh Node 1407	-2.4001	-5.0216e-002	0.	10221	
Mesh Node 1408	-2.4	1.6495e-016	0.	117	
Mesh Node 1409	-2.4	4.9925e-002	0.	10220	
Mesh Node 1410	-2.3999	9.9849e-002	0.	6939	
Mesh Node 1411	-2.3999	-0.15103	0.	29003	
Mesh Node 1412	-2.3998	0.14985	0.	24525	
Mesh Node 1413	-2.3997	-0.20162	0.	9696	
Mesh Node 1414	-2.3996	0.19985	0.	7077	
Mesh Node 1415	-2.3994	-0.25216	0.	28364	
Mesh Node 1416	-2.3994	0.24945	0.	23876	
Mesh Node 1417	-2.3992	-0.3027	0.	8953	
Mesh Node 1418	-2.3991	0.29905	0.	6636	
Mesh Node 1419	-2.3983	-0.35328	0.	28255	
Mesh Node 1420	-2.3981	0.34906	0.	23588	
Mesh Node 1421	-2.3975	-0.40385	0.	8908	
Mesh Node 1422	-2.3971	0.39907	0.	6511	
Mesh Node 1423	-2.3964	-0.45398	0.	27920	
Mesh Node 1424	-2.3958	0.44902	0.	23261	
Mesh Node 1425	-2.3952	-0.5041	0.	8766	
Mesh Node 1426	-2.3946	0.49896	0.	6377	
Mesh Node 1427	-2.3938	0.54869	0.	22936	
Mesh Node 1428	-2.3937	-0.55446	0.	27580	
Mesh Node 1429	-2.3931	0.59841	0.	6242	
Mesh Node 1430	-2.3921	-0.60483	0.	8624	
Mesh Node 1431	-2.3917	0.64829	0.	22649	
Mesh Node 1432	-2.3903	0.69818	0.	6125	
Mesh Node 1433	-2.3902	-0.65499	0.	27255	
Mesh Node 1434	-2.3886	0.74721	0.	22319	
Mesh Node 1435	-2.3883	-0.70515	0.	8498	
Mesh Node 1436	-2.3869	0.79624	0.	6000	
Mesh Node 1437	-2.386	-0.75524	0.	26956	
Mesh Node 1438	-2.3855	0.84434	0.	22044	
Mesh Node 1439	-2.384	0.89243	0.	5900	
Mesh Node 1440	-2.3836	-0.80533	0.	8377	
Mesh Node 1441	-2.3819	-0.8487	0.	26702	
Mesh Node 1442	-2.3801	-0.89207	0.	8273	
Mesh Node 1443	-2.3502	-0.10049	0.	29002	
Mesh Node 1444	-2.35	1.6812e-016	0.	10216	
Mesh Node 1445	-2.3499	9.9826e-002	0.	24523	
Mesh Node 1446	-2.3498	-0.20138	0.	28907	
Mesh Node 1447	-2.3496	0.19967	0.	24333	
Mesh Node 1448	-2.3493	-0.30314	0.	28363	
Mesh Node 1449	-2.3485	0.29928	0.	23873	
Mesh Node 1450	-2.347	-0.40447	0.	28248	
Mesh Node 1451	-2.346	0.39921	0.	23587	
Mesh Node 1452	-2.3442	-0.50502	0.	27914	
Mesh Node 1453	-2.3434	0.49892	0.	23260	
Mesh Node 1454	-2.3413	0.59821	0.	22935	
Mesh Node 1455	-2.3406	-0.60504	0.	27573	
Mesh Node 1456	-2.3389	0.69786	0.	22648	
Mesh Node 1457	-2.3367	-0.70515	0.	27252	
Mesh Node 1458	-2.3355	0.79733	0.	22318	
Mesh Node 1459	-2.3314	-0.80298	0.	26949	
Mesh Node 1460	-2.3295	0.88953	0.	22045	
Mesh Node 1461	-2.3234	-0.89426	0.	26695	
Mesh Node 1462	-2.3003	-0.10055	0.	9207	
Mesh Node 1463	-2.3002	-5.0276e-002	0.	10218	
Mesh Node 1464	-2.3001	-0.15085	0.	28906	
Mesh Node 1465	-2.3	1.7129e-016	0.	116	
Mesh Node 1466	-2.3	4.9902e-002	0.	10217	
Mesh Node 1467	-2.2999	-0.20115	0.	9159	
Mesh Node 1468	-2.2999	9.9803e-002	0.	6938	
Mesh Node 1469	-2.2997	0.14965	0.	24332	
Mesh Node 1470	-2.2997	-0.25236	0.	28366	
Mesh Node 1471	-2.2995	0.1995	0.	6829	
Mesh Node 1472	-2.2994	-0.30358	0.	8954	
Mesh Node 1473	-2.2987	0.2495	0.	23874	
Mesh Node 1474	-2.298	-0.35433	0.	28249	
Mesh Node 1475	-2.2979	0.29951	0.	6635	
Mesh Node 1476	-2.2965	-0.40508	0.	8905	
Mesh Node 1477	-2.2964	0.34942	0.	23590	
Mesh Node 1478	-2.2949	0.39934	0.	6513	
Mesh Node 1479	-2.2948	-0.45551	0.	27915	
Mesh Node 1480	-2.2935	0.4491	0.	23268	
Mesh Node 1481	-2.2932	-0.50593	0.	8764	
Mesh Node 1482	-2.2922	0.49887	0.	6380	
Mesh Node 1483	-2.2911	-0.55559	0.	27574	
Mesh Node 1484	-2.2908	0.54844	0.	22939	
Mesh Node 1485	-2.2895	0.59801	0.	6244	
Mesh Node 1486	-2.2891	-0.60525	0.	8622	
Mesh Node 1487	-2.2885	0.64778	0.	22652	
Mesh Node 1488	-2.2875	0.69754	0.	6127	
Mesh Node 1489	-2.2871	-0.6552	0.	27253	
Mesh Node 1490	-2.2858	0.74798	0.	22325	
Mesh Node 1491	-2.2851	-0.70515	0.	8496	
Mesh Node 1492	-2.2841	0.79842	0.	6003	
Mesh Node 1493	-2.2822	-0.75289	0.	26950	
Mesh Node 1494	-2.2795	0.84252	0.	22326	
Mesh Node 1495	-2.2793	-0.80063	0.	8374	
Mesh Node 1496	-2.275	0.88662	0.	7099	
Mesh Node 1497	-2.2729	-0.84854	0.	26697	
Mesh Node 1498	-2.2666	-0.89645	0.	8271	
Mesh Node 1499	-2.2505	-0.10061	0.	29005	
Mesh Node 1500	-2.2503	-0.20178	0.	28908	
Mesh Node 1501	-2.25	1.7446e-016	0.	10213	
Mesh Node 1502	-2.2499	9.9772e-002	0.	24522	
Mesh Node 1503	-2.2494	0.19962	0.	24331	
Mesh Node 1504	-2.2489	-0.30402	0.	28367	
Mesh Node 1505	-2.247	0.29974	0.	23870	
Mesh Node 1506	-2.2458	-0.40546	0.	28247	
Mesh Node 1507	-2.2436	0.39951	0.	23591	
Mesh Node 1508	-2.2416	-0.50536	0.	27916	
Mesh Node 1509	-2.2403	0.49882	0.	23264	
Mesh Node 1510	-2.2375	0.59782	0.	22940	
Mesh Node 1511	-2.2373	-0.60407	0.	27575	
Mesh Node 1512	-2.2355	0.69709	0.	22653	
Mesh Node 1513	-2.2335	0.7962	0.	22322	
Mesh Node 1514	-2.2331	-0.70209	0.	27251	
